State,Action,Action wo Noise
[-0.44381042  0.         -0.44381042  0.         -0.44381042  0.        ],0.9795523,1.0
[-0.4429338   0.00087661 -0.44118696  0.00174684 -0.4385826   0.00260436],1.0,1.0
[-0.43510897  0.00347363 -0.43079125  0.00431772 -0.42566062  0.00513063],1.0,1.0
[-0.41975401  0.00590661 -0.4131137   0.00664031 -0.40578693  0.00732676],0.94822353,1.0
[-0.39790314  0.00788379 -0.38951755  0.00838559 -0.38068833  0.00882922],0.9471384,1.0
[-0.37147769  0.00921063 -0.36194807  0.00952963 -0.35216315  0.00978492],1.0,1.0
[-0.34210806  0.01005509 -0.33184789  0.01026017 -0.32144783  0.01040006],1.0,1.0
[-0.31097267  0.01047516 -0.30048623  0.01048643 -0.29005097  0.01043527],1.0,1.0
[-0.27972748  0.01032349 -0.26957416  0.01015331 -0.2596469   0.00992726],1.0,1.0
[-0.24999879  0.00964811 -0.24067991  0.00931888 -0.23173718  0.00894273],1.0,1.0
[-0.22321424  0.00852294 -0.21515141  0.00806283 -0.20758564  0.00756576],0.87901586,1.0
[-0.20073204  0.0068536  -0.19462014  0.00611189 -0.18927558  0.00534457],0.8277573,1.0
[-0.18479706  0.00447852 -0.18120245  0.00359461 -0.17850583  0.00269662],1.0,1.0
[-0.17645922  0.00204661 -0.17507042  0.0013888  -0.17434466  0.00072576],1.0,1.0
"[-1.74284668e-01  5.99904655e-05 -1.74890671e-01 -6.06003409e-04
 -1.76160395e-01 -1.26972412e-03]",1.0,1.0
[-0.17808905 -0.00192866 -0.18066932 -0.00258026 -0.18389127 -0.00322195],1.0,1.0
[-0.18774234 -0.00385107 -0.19220725 -0.00446491 -0.19726794 -0.00506069],1.0,1.0
[-0.20290346 -0.00563553 -0.20908995 -0.00618649 -0.21580053 -0.00671057],0.9821982,1.0
[-0.22303194 -0.00723141 -0.23075101 -0.00771907 -0.2389213  -0.0081703 ],0.78274417,1.0
[-0.24780232 -0.00888102 -0.25734965 -0.00954732 -0.26751406 -0.01016441],0.6719079,1.0
[-0.27840781 -0.01089375 -0.28997123 -0.01156342 -0.30213902 -0.01216779],0.6625309,1.0
[-0.31485444 -0.01271542 -0.32804131 -0.01318687 -0.34161836 -0.01357705],0.7384907,1.0
[-0.35538573 -0.01376737 -0.36925409 -0.01386837 -0.38313139 -0.01387729],1.0,1.0
[-0.39653128 -0.01339989 -0.40936126 -0.01282998 -0.42153135 -0.01217009],0.9984064,1.0
[-0.43295743 -0.01142608 -0.44355737 -0.01059994 -0.45325425 -0.00969688],1.0,1.0
[-0.46197481 -0.00872056 -0.46965493 -0.00768011 -0.47623785 -0.00658293],1.0,1.0
[-0.48167479 -0.00543694 -0.48592533 -0.00425054 -0.48895783 -0.00303249],1.0,1.0
[-0.49074966 -0.00179183 -0.49128746 -0.0005378  -0.49056721  0.00072024],1.0,1.0
[-0.4885943   0.00197291 -0.48538344  0.00321086 -0.48095857  0.00442487],1.0,1.0
[-0.47535262  0.00560594 -0.46860727  0.00674536 -0.46077247  0.00783479],1.0,1.0
[-0.4519061   0.00886638 -0.44207328  0.00983282 -0.43134582  0.01072746],1.0,1.0
[-0.41980146  0.01154436 -0.40752306  0.0122784  -0.39459775  0.01292532],1.0,1.0
[-0.38111597  0.01348178 -0.36717056  0.01394541 -0.35285578  0.01431478],1.0,1.0
[-0.33826629  0.01458948 -0.32349629  0.01477    -0.30863853  0.01485776],1.0,1.0
[-0.29378352  0.01485501 -0.27901879  0.01476473 -0.26442819  0.0145906 ],1.0,1.0
[-0.25009135  0.01433683 -0.23608328  0.01400808 -0.22247396  0.01360932],1.0,1.0
[-0.20932818  0.01314577 -0.19670544  0.01262274 -0.18465989  0.01204555],1.0,1.0
[-0.17324044  0.01141946 -0.16249088  0.01074956 -0.15245012  0.01004076],1.0,1.0
[-0.14315242  0.0092977  -0.1346277   0.00852472 -0.12690184  0.00772586],1.0,1.0
[-0.11999698  0.00690486 -0.11393187  0.00606511 -0.10872215  0.00520972],1.0,1.0
[-0.10438062  0.00434153 -0.10091752  0.0034631  -0.09834072  0.0025768 ],0.837613,1.0
[-0.09689949  0.00144123 -0.09659694  0.00030254 -0.09743374 -0.0008368 ],0.4750495,1.0
[-0.09995192 -0.00251818 -0.10414598 -0.00419405 -0.11000643 -0.00586045],0.6274813,1.0
[-0.11729074 -0.00728432 -0.12598066 -0.00868992 -0.13605292 -0.01007226],1.0,0.99999976
[-0.14691981 -0.01086689 -0.15854778 -0.01162796 -0.17089823 -0.01235046],1.0,0.99999976
[-0.18392726 -0.01302902 -0.19758526 -0.013658   -0.21181678 -0.01423151],1.0,0.99999976
[-0.2265603  -0.01474353 -0.24174826 -0.01518796 -0.25730706 -0.0155588 ],1.0,0.99999976
[-0.27315729 -0.01585023 -0.28921404 -0.01605675 -0.30538736 -0.01617332],0.89522,1.0
[-0.32174002 -0.01635266 -0.33817294 -0.01643292 -0.3545831  -0.01641016],0.8890762,1.0
[-0.37087364 -0.01629054 -0.38693635 -0.01606271 -0.40266194 -0.01572559],0.6862167,1.0
[-0.41824546 -0.01558352 -0.43357671 -0.01533126 -0.44854563 -0.01496892],1.0,1.0
[-0.46257271 -0.01402707 -0.47555492 -0.01298222 -0.48739622 -0.0118413 ],1.0,1.0
[-0.49800851 -0.01061229 -0.50731253 -0.00930402 -0.51523865 -0.00792612],1.0,1.0
[-0.52172747 -0.00648882 -0.52673032 -0.00500285 -0.53020969 -0.00347936],0.76114094,1.0
"[-5.32497761e-01 -2.28807468e-03 -5.33577390e-01 -1.07962880e-03
 -5.33440479e-01  1.36911040e-04]",1.0,1.0
[-0.53172977  0.00171071 -0.52845808  0.00327169 -0.52364994  0.00480813],1.0,1.0
[-0.51734143  0.00630852 -0.50957984  0.00776159 -0.50042336  0.00915648],1.0,1.0
[-0.48994056  0.0104828  -0.47820976  0.01173079 -0.46531833  0.01289143],1.0,1.0
[-0.45136178  0.01395655 -0.43644278  0.014919   -0.42067003  0.01577275],1.0,1.0
[-0.40415703  0.016513   -0.3870208   0.01713623 -0.36938048  0.01764032],1.0,1.0
[-0.35135597  0.01802451 -0.33306656  0.01828941 -0.31462959  0.01843697],0.92978364,1.0
[-0.29626456  0.01836504 -0.27808071  0.01818384 -0.26018155  0.01789917],1.0,1.0
[-0.2425587   0.01762284 -0.22530267  0.01725604 -0.20849698  0.01680569],1.0,1.0
[-0.19221798  0.016279   -0.17653471  0.01568327 -0.16150895  0.01502575],0.75449294,1.0
[-0.1475637   0.01394525 -0.13474571  0.01281799 -0.12309449  0.01165122],0.98321843,1.0
[-0.11229991  0.01079458 -0.10238996  0.00990995 -0.09338817  0.00900179],1.0,1.0
[-0.0852889   0.00809927 -0.07810824  0.00718066 -0.07185926  0.00624898],1.0,1.0
[-0.06655241  0.00530685 -0.0621959   0.00435651 -0.05879599  0.0033999 ],1.0,1.0
[-0.0563573   0.00243869 -0.05488296  0.00147434 -0.05437481  0.00050815],1.0,1.0
[-0.05483347 -0.00045866 -0.05625838 -0.00142491 -0.05864777 -0.00238939],1.0,1.0
[-0.06199856 -0.00335079 -0.06630624 -0.00430768 -0.07156461 -0.00525838],1.0,0.99999976
[-0.0777656  -0.00620098 -0.08489885 -0.00713326 -0.09295146 -0.00805261],1.0,0.99999976
[-0.10190749 -0.00895603 -0.1117476  -0.00984011 -0.12244853 -0.01070093],1.0,0.9999995
[-0.13398268 -0.01153414 -0.14631757 -0.0123349  -0.15941546 -0.01309789],1.0,0.9999995
[-0.17323286 -0.0138174  -0.18772018 -0.01448732 -0.20282143 -0.01510125],1.0,0.99999976
[-0.21847399 -0.01565257 -0.23460854 -0.01613454 -0.25114901 -0.01654047],1.0,0.99999976
[-0.26801282 -0.01686381 -0.28511114 -0.01709832 -0.30234938 -0.01723824],1.0,1.0
[-0.3196278  -0.01727842 -0.33684231 -0.01721451 -0.35388536 -0.01704304],0.87350106,1.0
[-0.37083671 -0.01695136 -0.38758385 -0.01674714 -0.40401278 -0.01642892],1.0,1.0
[-0.41981948 -0.0158067  -0.43489201 -0.01507253 -0.44912202 -0.01423001],1.0,1.0
[-0.46240597 -0.01328395 -0.47464629 -0.01224032 -0.48575244 -0.01110615],0.881565,1.0
[-0.49581948 -0.01006704 -0.50477227 -0.00895279 -0.51254385 -0.00777157],0.82633245,1.0
[-0.51915881 -0.00661497 -0.52456758 -0.00540877 -0.52872959 -0.004162  ],0.9332317,1.0
"[-5.31453263e-01 -2.72367679e-03 -5.32718189e-01 -1.26492602e-03
 -5.32514880e-01  2.03308614e-04]",0.8615019,1.0
[-0.53095246  0.00156242 -0.52804263  0.00290983 -0.52380723  0.00423541],0.36506185,1.0
[-0.51902266  0.00478456 -0.51372483  0.00529784 -0.50795344  0.00577138],0.5776523,1.0
[-0.50143288  0.00652057 -0.49421196  0.00722092 -0.48634467  0.00786728],0.9465044,1.0
[-0.47733645  0.00900822 -0.46725434  0.01008212 -0.45617303  0.0110813 ],1.0,1.0
[-0.44409398  0.01207905 -0.43110558  0.0129884  -0.41730201  0.01380357],0.9265435,1.0
[-0.40289241  0.0144096  -0.38797863  0.01491378 -0.37266436  0.01531427],0.61918163,1.0
[-0.35751503  0.01514932 -0.34263166  0.01488337 -0.32811107  0.01452059],0.7059853,1.0
[-0.31391505  0.01419602 -0.300131    0.01378405 -0.28684123  0.01328978],0.44794354,1.0
[-0.27450964  0.01233159 -0.26320522  0.01130441 -0.25298919  0.01021603],0.72375166,1.0
[-0.2435014   0.00948779 -0.23479007  0.00871133 -0.22689817  0.0078919 ],0.83507264,1.0
[-0.21969649  0.00720167 -0.21321859  0.00647791 -0.20749382  0.00572476],0.8913403,1.0
[-0.20246314  0.00503069 -0.19814829  0.00431485 -0.19456758  0.00358071],0.80465347,1.0
[-0.19186596  0.00270162 -0.19005453  0.00181143 -0.18914065  0.00091388],0.79210323,1.0
"[-1.89146838e-01 -6.18839193e-06 -1.90073070e-01 -9.26232036e-04
 -1.91915604e-01 -1.84253384e-03]",0.6393799,1.0
[-0.19489603 -0.00298043 -0.1990021  -0.00410607 -0.20421666 -0.00521456],0.7018269,1.0
[-0.21042379 -0.00620713 -0.21759638 -0.00717259 -0.22570221 -0.00810583],0.52921915,1.0
