State,Action,Action wo Noise
[-0.5430945  0.        -0.5430945  0.        -0.5430945  0.       ],0.899859,1.0
[-0.54159858  0.00149592 -0.53861794  0.00298064 -0.5341749   0.00444304],1.0,1.0
[-0.52815255  0.00602235 -0.52059605  0.0075565  -0.51156207  0.00903398],1.0,1.0
[-0.50111835  0.01044372 -0.4893431   0.01177525 -0.47632432  0.01301878],0.9773501,1.0
[-0.46219289  0.01413144 -0.44705337  0.01513952 -0.43101688  0.01603648],0.82915163,1.0
[-0.41442214  0.01659474 -0.39738794  0.01703421 -0.38003413  0.01735381],0.8012087,1.0
[-0.36252226  0.01751187 -0.34497019  0.01755208 -0.32749281  0.01747738],0.9409812,1.0
[-0.30999136  0.01750145 -0.29257308  0.01741828 -0.27534059  0.01723249],0.9173976,1.0
[-0.25842652  0.01691407 -0.24192192  0.0165046  -0.22591121  0.01601072],0.6791833,1.0
[-0.2108292   0.015082   -0.19674482  0.01408438 -0.18371869  0.01302613],0.81895876,1.0
[-0.17159393  0.01212477 -0.16041672  0.01117721 -0.15022712  0.0101896 ],0.95185494,1.0
[-0.14086011  0.00936701 -0.1323454   0.00851471 -0.12470844  0.00763696],1.0,1.0
[-0.11789855  0.00680989 -0.11193391  0.00596464 -0.10682963  0.00510428],0.85993975,1.0
[-0.10280815  0.00402148 -0.09987879  0.00292936 -0.09804813  0.00183066],0.9254058,1.0
[-0.09722198  0.00082614 -0.09740215 -0.00018016 -0.09858823 -0.00118608],0.96473587,1.0
[-0.10071866 -0.00213043 -0.10378872 -0.00307007 -0.10779147 -0.00400275],1.0,1.0
[-0.11266465 -0.00487317 -0.11839637 -0.00573173 -0.12497205 -0.00657568],0.92246306,1.0
[-0.13249039 -0.00751833 -0.14093013 -0.00843974 -0.15026605 -0.00933592],0.98224676,1.0
[-0.16037884 -0.0101128  -0.17123444 -0.0108556  -0.182794   -0.01155956],0.9093657,1.0
[-0.19512293 -0.01232893 -0.20817158 -0.01304865 -0.22188431 -0.01371272],0.7615862,1.0
[-0.23642093 -0.01453663 -0.25171229 -0.01529135 -0.2676817  -0.01596942],0.6727415,1.0
[-0.28437831 -0.0166966  -0.30170986 -0.01733155 -0.31957626 -0.0178664 ],0.70146996,1.0
[-0.33782686 -0.0182506  -0.35634753 -0.01852067 -0.3750184  -0.01867087],0.7567507,1.0
[-0.39363196 -0.01861356 -0.41206064 -0.01842868 -0.43017521 -0.01811456],1.0,1.0
[-0.44748131 -0.0173061  -0.46385335 -0.01637204 -0.47917108 -0.01531773],0.92385834,1.0
[-0.49343524 -0.01426417 -0.50653954 -0.0131043  -0.51838594 -0.0118464 ],0.88724697,1.0
[-0.52894056 -0.01055462 -0.53812425 -0.00918369 -0.54586816 -0.00774391],1.0,1.0
[-0.55194518 -0.00607702 -0.55630985 -0.00436467 -0.55892959 -0.00261974],1.0,1.0
[-0.55978484 -0.00085525 -0.55886923  0.00091561 -0.55618958  0.00267965],0.9869342,1.0
[-0.55178549  0.00440409 -0.54568985  0.00609564 -0.53794824  0.0077416 ],1.0,1.0
[-0.52859905  0.00934919 -0.51771236  0.01088669 -0.50536981  0.01234255],1.0,1.0
[-0.49166392  0.0137059  -0.47669716  0.01496675 -0.46058101  0.01611615],1.0,1.0
[-0.44343469  0.01714633 -0.42538381  0.01805087 -0.40655894  0.01882487],1.0,1.0
[-0.38709394  0.019465   -0.36712435  0.01996959 -0.34678568  0.02033866],1.0,1.0
[-0.3262118   0.02057388 -0.30553331  0.02067849 -0.28487612  0.02065719],1.0,1.0
[-0.26436018  0.02051594 -0.24409838  0.02026181 -0.22419567  0.0199027 ],1.0,1.0
[-0.2047485   0.01944717 -0.18584435  0.01890415 -0.16756161  0.01828274],1.0,1.0
[-0.1499696   0.01759201 -0.13312881  0.01684079 -0.11709126  0.01603754],1.0,1.0
[-0.10190106  0.01519021 -0.08759494  0.01430612 -0.074203    0.01339194],0.8272624,1.0
[-0.06200847  0.01219452 -0.05102992  0.01097855 -0.04128124  0.00974868],1.0,1.0
[-0.03251341  0.00876783 -0.0247337   0.00777971 -0.01794711  0.00678659],1.0,1.0
[-0.01215689  0.00579021 -0.00736502  0.00479188 -0.00357253  0.00379249],1.0,1.0
[-0.0007799   0.00279263  0.00101274  0.00179264  0.00180538  0.00079265],1.0,1.0
[ 0.00159807 -0.00020731  0.00039078 -0.00120729 -0.0018165  -0.00220728],1.0,1.0
[-0.00502375 -0.00320725 -0.00923071 -0.00420696 -0.01443672 -0.005206  ],1.0,1.0
[-0.02064038 -0.00620366 -0.02783925 -0.00719887 -0.0360294  -0.00819016],1.0,1.0
[-0.04520497 -0.00917557 -0.05535758 -0.01015261 -0.06647579 -0.01111822],1.0,1.0
[-0.07854446 -0.01206867 -0.09154404 -0.01299958 -0.10544994 -0.0139059 ],0.9365492,1.0
[-0.12032695 -0.01487701 -0.13613802 -0.01581107 -0.15283864 -0.01670062],1.0,1.0
[-0.17028104 -0.0174424  -0.18840428 -0.01812323 -0.20713869 -0.01873442],1.0,1.0
[-0.22640575 -0.01926706 -0.24611797 -0.01971222 -0.26617913 -0.02006116],1.0,1.0
[-0.28648467 -0.02030555 -0.30692235 -0.02043768 -0.32737305 -0.0204507 ],0.8650735,1.0
[-0.34791429 -0.02054124 -0.3684154  -0.02050111 -0.38874118 -0.02032578],0.9617615,1.0
[-0.40860839 -0.0198672  -0.42787837 -0.01926999 -0.44641379 -0.01853542],0.97209877,1.0
[-0.46406479 -0.017651   -0.48070178 -0.01663699 -0.49620146 -0.01549968],1.0,1.0
[-0.51040639 -0.01420493 -0.52321023 -0.01280385 -0.53451699 -0.01130676],0.8442827,1.0
[-0.54447546 -0.00995846 -0.55301102 -0.00853557 -0.56005986 -0.00704884],0.93684715,1.0
[-0.56543051 -0.00537065 -0.56908298 -0.00365247 -0.5709901  -0.00190712],1.0,1.0
"[-5.71042984e-01 -5.28835353e-05 -5.69241237e-01  1.80174781e-03
 -5.65598239e-01  3.64299757e-03]",1.0,1.0
[-0.56014108  0.00545716 -0.5529104   0.00723068 -0.54396017  0.00895023],0.9019635,1.0
[-0.53350437  0.01045579 -0.52162135  0.01188302 -0.50840022  0.01322113],1.0,1.0
[-0.49379303  0.01460719 -0.47790909  0.01588394 -0.46086675  0.01704234],1.0,1.0
[-0.44279213  0.01807462 -0.42381764  0.01897449 -0.40408038  0.01973726],0.8063993,1.0
[-0.38401083  0.02006955 -0.36374826  0.02026257 -0.34342954  0.02031872],0.9164657,1.0
[-0.32302255  0.02040699 -0.30265603  0.02036652 -0.28245319  0.02020284],1.0,1.0
[-0.26240526  0.02004793 -0.24262188  0.01978338 -0.22320499  0.01941689],0.88793653,1.0
[-0.20441634  0.01878864 -0.18634025  0.01807609 -0.16905169  0.01728856],0.77042323,1.0
[-0.15279282  0.01625887 -0.13762024  0.01517258 -0.12358197  0.01403827],0.89603233,1.0
[-0.1105298   0.01305218 -0.09849739  0.01203241 -0.08751258  0.01098481],0.71091187,1.0
[-0.07787574  0.00963684 -0.06960461  0.00827113 -0.06271281  0.0068918 ],1.0,1.0
[-0.05677689  0.00593592 -0.0518048   0.00497209 -0.04780258  0.00400222],1.0,1.0
[-0.04477469  0.00302789 -0.04272428  0.00205041 -0.04165336  0.00107091],1.0,1.0
"[-4.15629562e-02  9.04083828e-05 -4.24531388e-02 -8.90182641e-04
 -4.43230733e-02 -1.86993451e-03]",1.0,1.0
[-0.04717094 -0.00284787 -0.05099381 -0.00382288 -0.05578749 -0.00479368],1.0,1.0
