State,Action,Action wo Noise
[-0.43481269  0.         -0.43481269  0.         -0.43481269  0.        ],-0.9999974,-0.9999974
[-0.43697073 -0.00215805 -0.4412712  -0.00430046 -0.44768286 -0.00641166],-0.9999998,-0.9999998
[-0.45615897 -0.00847612 -0.46663745 -0.01047847 -0.47904105 -0.01240361],-1.0,-1.0
[-0.49327785 -0.01423679 -0.50924173 -0.01596389 -0.52681327 -0.01757153],-1.0,-1.0
[-0.54586069 -0.01904742 -0.56624127 -0.02038058 -0.58780291 -0.02156164],-1.0,-1.0
[-0.61038599 -0.02258308 -0.63382549 -0.0234395  -0.65795328 -0.02412779],-0.9999998,-0.9999998
[-0.68260047 -0.02464719 -0.70759986 -0.02499939 -0.73278826 -0.0251884 ],-0.99998575,-0.99998575
[-0.7580087  -0.02522044 -0.7831124  -0.0251037  -0.80796048 -0.02484808],-0.99587744,-0.99587744
[-0.83241909 -0.02445861 -0.85637277 -0.02395368 -0.87971886 -0.02334609],0.17945814,0.17945814
[-0.90060474 -0.02088587 -0.9189593  -0.01835457 -0.93472742 -0.01576812],0.99975705,0.99975705
[-0.94663687 -0.01190945 -0.95465958 -0.00802271 -0.95877838 -0.0041188 ],1.0,1.0
"[-9.58984619e-01 -2.06236297e-04 -9.55277888e-01  3.70673130e-03
 -9.47665609e-01  7.61227835e-03]",1.0,1.0
[-0.93616395  0.01150165 -0.92079972  0.01536424 -0.90161307  0.01918665],1.0,1.0
[-0.8786611   0.02295197 -0.85202193  0.02663917 -0.82179921  0.03022272],1.0,1.0
[-0.78812659  0.03367262 -0.75117179  0.0369548  -0.71113973  0.04003206],1.0,1.0
[-0.66827416  0.04286558 -0.62285726  0.04541689 -0.57520688  0.04765038],1.0,1.0
[-0.52567098  0.0495359  -0.47461955  0.05105144 -0.42243413  0.05218541],1.0,1.0
[-0.36949586  0.05293827 -0.31617263  0.05332323 -0.26280661  0.05336601],1.0,1.0
[-0.20970301  0.0531036  -0.1571208   0.05258222 -0.10526596  0.05185484],1.0,1.0
[-0.05428749  0.05097847 -0.00427594  0.05001155  0.04473582  0.04901176],1.0,1.0
[0.09277005 0.04803424 0.13990049 0.04713043 0.1862479  0.04634741],1.0,1.0
[0.2319755  0.0457276  0.27728445 0.04530895 0.32240964 0.04512519],1.0,1.0
