State,Action,Action wo Noise
[-0.45676707  0.         -0.45676707  0.         -0.45676707  0.        ],-0.96775824,-0.9999988
[-0.4587166  -0.00194952 -0.46260131 -0.00388471 -0.46839259 -0.00579128],-0.9824871,-0.99999934
[-0.47606975 -0.00767717 -0.48557591 -0.00950616 -0.49684035 -0.01126444],-1.0,-0.99999976
[-0.50980527 -0.01296492 -0.52437361 -0.01456834 -0.54043613 -0.01606253],-1.0,-0.99999994
[-0.55787243 -0.0174363  -0.57655213 -0.0186797  -0.59633635 -0.01978422],-0.5102567,-1.0
[-0.61634474 -0.02000839 -0.63643186 -0.02008712 -0.65645418 -0.02002233],-0.15365335,-1.0
[-0.67573675 -0.01928256 -0.69414796 -0.01841121 -0.71156562 -0.01741766],-0.21036613,-1.0
[-0.72796261 -0.01639699 -0.74323665 -0.01527404 -0.75729559 -0.01405894],-0.6466347,-1.0
[-0.77071186 -0.01341627 -0.78340989 -0.01269803 -0.79532068 -0.01191079],-0.7759115,-1.0
[-0.80657574 -0.01125506 -0.81711823 -0.01054249 -0.82689685 -0.00977862],-0.8303984,-1.0
[-0.83594748 -0.00905062 -0.84422917 -0.00828169 -0.85170577 -0.0074766 ],-1.0,-1.0
[-0.85860013 -0.00689436 -0.86488407 -0.00628395 -0.87053272 -0.00564865],-1.0,-1.0
[-0.87552435 -0.00499162 -0.87984026 -0.00431592 -0.88346471 -0.00362445],-1.0,-1.0
[-0.88638474 -0.00292003 -0.8885901  -0.00220536 -0.89007317 -0.00148307],-0.8598571,-1.0
"[-8.90618667e-01 -5.45493109e-04 -8.90224727e-01  3.93940077e-04
 -8.88892693e-01  1.33203433e-03]",-1.0,-1.0
[-0.88683733  0.00205536 -0.88406573  0.0027716  -0.88058758  0.00347815],-1.0,-1.0
[-0.87641528  0.00417231 -0.87156398  0.0048513  -0.86605176  0.00551222],-1.0,-1.0
[-0.8598997   0.00615206 -0.85313202  0.00676768 -0.84577619  0.00735582],-1.0,-1.0
[-0.83786307  0.00791312 -0.82942694  0.00843613 -0.82050562  0.00892132],-1.0,-1.0
[-0.81114049  0.00936513 -0.80137648  0.00976401 -0.79126203  0.01011445],-1.0,-1.0
[-0.78084898  0.01041304 -0.77019246  0.01065652 -0.75935062  0.01084184],-1.0,-1.0
[-0.74838441  0.01096621 -0.73735721  0.0110272  -0.72633447  0.01102274],-1.0,-1.0
[-0.71538323  0.01095124 -0.70457167  0.01081156 -0.69396851  0.01060316],-1.0,-1.0
[-0.68364249  0.01032602 -0.67366173  0.00998076 -0.66409314  0.0095686 ],-1.0,-1.0
[-0.65500175  0.00909138 -0.64645017  0.00855158 -0.63849793  0.00795225],-0.9875115,-1.0
[-0.63118217  0.00731576 -0.62455474  0.00662743 -0.61866293  0.00589181],-0.87389576,-1.0
[-0.61337861  0.00528432 -0.60873989  0.00463872 -0.60478038  0.00395951],-1.0,-0.99999994
[-0.60171801  0.00306237 -0.59957509  0.00214292 -0.59836728  0.00120782],-1.0,-0.99999994
"[-5.98103385e-01  2.63890822e-04 -5.98785351e-01 -6.81965663e-04
 -6.00408187e-01 -1.62283580e-03]",-1.0,-1.0
[-0.60296004 -0.00255185 -0.60642228 -0.00346225 -0.61076973 -0.00434744],-0.857923,-1.0
[-0.6157577  -0.00498797 -0.62135014 -0.00559244 -0.62750678 -0.00615665],-0.40430775,-1.0
[-0.63350314 -0.00599636 -0.63929654 -0.00579339 -0.64484598 -0.00554944],-0.27326325,-1.0
[-0.64991588 -0.0050699  -0.65447081 -0.00455493 -0.65847912 -0.00400831],-0.7412161,-1.0
[-0.66261503 -0.00413591 -0.6668501  -0.00423507 -0.67115538 -0.00430528],-0.6735176,-1.0
[-0.67540005 -0.00424467 -0.67955544 -0.00415539 -0.68359364 -0.0040382 ],-0.58443767,-1.0
[-0.68735408 -0.00376044 -0.69081182 -0.00345774 -0.69394406 -0.00313224],-0.68459696,-1.0
[-0.69688049 -0.00293643 -0.69960195 -0.00272146 -0.70209078 -0.00248882],-0.72127473,-1.0
[-0.70438588 -0.00229511 -0.7064725  -0.00208662 -0.70833726 -0.00186475],-0.947278,-1.0
[-0.71030724 -0.00196998 -0.7123699  -0.00206267 -0.71451217 -0.00214227],-1.0,-1.0
[-0.7167996  -0.00228743 -0.7192178  -0.0024182  -0.72175163 -0.00253383],-1.0,-1.0
[-0.72438532 -0.00263368 -0.72710253 -0.00271721 -0.72988652 -0.002784  ],-1.0,-1.0
[-0.73272025 -0.00283372 -0.73558643 -0.00286619 -0.73846774 -0.00288131],-1.0,-1.0
[-0.74134684 -0.0028791  -0.74420652 -0.00285968 -0.74702981 -0.00282329],-1.0,-1.0
[-0.74980007 -0.00277025 -0.75250105 -0.00270099 -0.75511705 -0.002616  ],-1.0,-1.0
[-0.75763294 -0.00251589 -0.76003428 -0.00240133 -0.76230734 -0.00227306],-1.0,-1.0
[-0.76443923 -0.00213189 -0.76641793 -0.0019787  -0.76823233 -0.0018144 ],-1.0,-1.0
[-0.76987231 -0.00163997 -0.77132874 -0.00145643 -0.77259357 -0.00126483],-1.0,-1.0
"[-7.73659826e-01 -1.06625823e-03 -7.74521652e-01 -8.61826331e-04
 -7.75174324e-01 -6.52671530e-04]",-1.0,-1.0
"[-7.75614271e-01 -4.39947616e-04 -7.75839093e-01 -2.24821566e-04
 -7.75847562e-01 -8.46913239e-06]",-1.0,-1.0
"[-7.75639632e-01  2.07929484e-04 -7.75216439e-01  4.23193917e-04
 -7.74580291e-01  6.36147910e-04]",-0.592615,-1.0
[-0.77312359  0.0014567  -0.77085432  0.00226927 -0.767785    0.00306932],-0.51908445,-1.0
[-0.76382237  0.00396263 -0.75898864  0.00483373 -0.75331123  0.00567741],-0.9136666,-1.0
[-0.74741464  0.00589659 -0.74133326  0.00608139 -0.73510303  0.00623022],-0.97148865,-1.0
[-0.72884808  0.00625495 -0.72260644  0.00624164 -0.71641657  0.00618987],-0.9248517,-1.0
[-0.71024715  0.00616941 -0.70413717  0.00610999 -0.69812566  0.00601151],-0.7517296,-1.0
[-0.69199178  0.00613388 -0.68577559  0.00621619 -0.67951809  0.0062575 ],-0.64295506,-1.0
[-0.6730978   0.00642028 -0.66655792  0.00653988 -0.65994285  0.00661507],-0.38158202,-1.0
[-0.65290584  0.00703701 -0.64549555  0.00741029 -0.63776364  0.00773191],-0.49939826,-1.0
[-0.62994124  0.0078224  -0.62208382  0.00785741 -0.61424757  0.00783626],-0.52224714,-1.0
[-0.60652317  0.0077244  -0.5989666   0.00755657 -0.59163294  0.00733365],-1.0,-0.99999994
[-0.58529257  0.00634037 -0.57999213  0.00530044 -0.57577076  0.00422138],-0.60864794,-0.99999994
[-0.57207266  0.0036981  -0.56892526  0.0031474  -0.56635193  0.00257333],-1.0,-0.99999994
"[-5.64958829e-01  1.39310003e-03 -5.64756324e-01  2.02505075e-04
 -5.65745921e-01 -9.89597052e-04]",-0.84479386,-0.99999994
[-0.56768745 -0.00194153 -0.57056646 -0.00287901 -0.57436157 -0.00379511],-1.0,-0.99999994
[-0.57927744 -0.00491586 -0.58527765 -0.00600021 -0.5923179  -0.00704025],-1.0,-1.0
[-0.6003464  -0.0080285  -0.60930437 -0.00895797 -0.61912661 -0.00982224],-0.97121084,-1.0
[-0.62969897 -0.01057236 -0.64094576 -0.01124679 -0.65278734 -0.01184157],-0.85311633,-1.0
[-0.66496375 -0.01217641 -0.67739109 -0.01242734 -0.68998516 -0.01259406],-0.7826585,-1.0
[-0.70255649 -0.01257133 -0.71502318 -0.01246669 -0.7273058  -0.01228262],-1.0,-1.0
[-0.73965396 -0.01234815 -0.7519928  -0.01233884 -0.7642496  -0.01225681],-1.0,-1.0
[-0.77635428 -0.01210468 -0.7882398  -0.01188552 -0.79984255 -0.01160275],-1.0,-1.0
[-0.81110261 -0.01126006 -0.82196397 -0.01086136 -0.83237466 -0.01041069],-1.0,-1.0
[-0.8422868  -0.00991214 -0.85165662 -0.00936982 -0.86044441 -0.00878779],-0.6334426,-1.0
[-0.86806457 -0.00762016 -0.87448728 -0.00642271 -0.87968829 -0.00520101],-0.80553746,-1.0
[-0.88390668 -0.0042184  -0.88712741 -0.00322072 -0.88933919 -0.00221178],-0.9303475,-1.0
