State,Action,Action wo Noise
[-0.50871521  0.         -0.50871521  0.         -0.50871521  0.        ],1.0,1.0
[-0.5073268   0.00138841 -0.50456038  0.00276642 -0.50043668  0.00412371],0.97638315,1.0
[-0.49502197  0.00541471 -0.48835675  0.00666522 -0.48049078  0.00786597],0.8686892,1.0
[-0.47164418  0.00884659 -0.46188264  0.00976154 -0.45127829  0.01060435],0.8568713,1.0
[-0.4399268   0.0113515  -0.42791096  0.01201583 -0.41531767  0.0125933 ],1.0,1.0
[-0.40202227  0.0132954  -0.38811862  0.01390365 -0.37370332  0.0144153 ],1.0,1.0
[-0.35887473  0.01482859 -0.34373189  0.01514283 -0.32837354  0.01535835],1.0,1.0
[-0.3128971   0.01547644 -0.29739777  0.01549933 -0.2819677   0.01543007],1.0,1.0
[-0.26669527  0.01527243 -0.25166446  0.01503082 -0.23695433  0.01471013],1.0,1.0
[-0.2226387   0.01431563 -0.20878586  0.01385284 -0.19545844  0.01332742],0.991748,1.0
[-0.18272577  0.01273266 -0.17063918  0.0120866  -0.15924447  0.0113947 ],0.7542042,1.0
[-0.14893856  0.01030591 -0.13975592  0.00918265 -0.13172543  0.00803049],0.8833394,1.0
[-0.12467726  0.00704817 -0.11863123  0.00604603 -0.11360353  0.0050277 ],1.0,1.0
[-0.10943204  0.00417149 -0.10612704  0.00330501 -0.10369639  0.00243065],1.0,1.0
[-0.10214575  0.00155064 -0.10147864  0.00066711 -0.10169657 -0.00021793],1.0,1.0
[-0.10279905 -0.00110248 -0.10478359 -0.00198453 -0.10764562 -0.00286203],1.0,1.0
[-0.11137841 -0.0037328  -0.11597294 -0.00459453 -0.12141769 -0.00544474],1.0,1.0
[-0.12769841 -0.00628072 -0.13479791 -0.0070995  -0.14269576 -0.00789785],0.9559041,1.0
[-0.15143416 -0.0087384  -0.16098512 -0.00955096 -0.17131629 -0.01033117],1.0,1.0
[-0.18232449 -0.0110082  -0.19396794 -0.01164345 -0.20619993 -0.012232  ],1.0,1.0
[-0.21896866 -0.01276872 -0.2322171  -0.01324844 -0.24588302 -0.01366593],1.0,1.0
[-0.25989908 -0.01401606 -0.27419295 -0.01429387 -0.28868766 -0.01449471],1.0,1.0
[-0.30330194 -0.01461428 -0.31795077 -0.01464883 -0.33254597 -0.0145952 ],1.0,1.0
[-0.34699688 -0.01445092 -0.36121121 -0.01421433 -0.37509585 -0.01388463],0.8755522,1.0
[-0.38874444 -0.0136486  -0.40206375 -0.01331931 -0.41496119 -0.01289743],0.9614661,1.0
[-0.42721686 -0.01225567 -0.43874316 -0.0115263  -0.44945683 -0.01071367],1.0,1.0
[-0.45922199 -0.00976516 -0.46796698 -0.00874499 -0.47562728 -0.00766029],0.9973695,1.0
[-0.48215006 -0.00652279 -0.48748686 -0.0053368  -0.49159791 -0.00411105],0.90529126,1.0
[-0.49459066 -0.00299275 -0.49644277 -0.0018521  -0.49714038 -0.00069761],0.9055358,1.0
"[-4.96677915e-01  4.62463266e-04 -4.95058835e-01  1.61907995e-03
 -4.92295239e-01  2.76359555e-03]",0.7593852,1.0
[-0.488627    0.00366824 -0.48408148  0.00454551 -0.47869258  0.0053889 ],0.5217233,1.0
[-0.47285687  0.00583571 -0.46661767  0.0062392  -0.46002117  0.0065965 ],0.7224688,1.0
[-0.45281491  0.00720626 -0.44505184  0.00776307 -0.43678874  0.0082631 ],0.8058611,1.0
[-0.42796058  0.00882816 -0.41863112  0.00932946 -0.40886718  0.00976394],0.92535365,1.0
[-0.3985588   0.01030838 -0.38777836  0.01078045 -0.37660058  0.01117778],0.8457635,1.0
[-0.36522125  0.01137932 -0.35371693  0.01150433 -0.34216362  0.0115533 ],0.70704573,1.0
[-0.33084431  0.01131931 -0.31983085  0.01101346 -0.30919167  0.01063918],0.4521622,1.0
[-0.29937368  0.00981799 -0.29043515  0.00893853 -0.28242795  0.0080072 ],0.6189751,1.0
[-0.27514734  0.00728061 -0.26863384  0.00651349 -0.26292304  0.0057108 ],0.942932,1.0
[-0.25755964  0.0053634  -0.25257194  0.00498769 -0.24798587  0.00458607],0.5594994,1.0
[-0.24440003  0.00358584 -0.24183254  0.00256749 -0.24029622  0.00153632],0.792078,1.0
"[-2.39449833e-01  8.46387768e-04 -2.39297561e-01  1.52272245e-04
 -2.39840155e-01 -5.42594709e-04]",0.80101764,1.0
[-0.24106153 -0.00122137 -0.24295563 -0.0018941  -0.24551303 -0.0025574 ],0.826746,1.0
[-0.2486823  -0.00316927 -0.2524474  -0.0037651  -0.25678904 -0.00434164],0.8753793,1.0
[-0.26161176 -0.00482271 -0.26689016 -0.0052784  -0.27259606 -0.0057059 ],0.8987711,1.0
[-0.27866339 -0.00606733 -0.28505868 -0.00639529 -0.29174602 -0.00668734],0.9992514,1.0
[-0.29853652 -0.0067905  -0.30539075 -0.00685423 -0.31226826 -0.00687751],1.0,1.0
[-0.31912668 -0.00685842 -0.32592426 -0.00679758 -0.33261902 -0.00669476],1.0,1.0
[-0.33916904 -0.00655002 -0.34553278 -0.00636374 -0.35166939 -0.00613662],1.0,1.0
[-0.35753906 -0.00586967 -0.3631033  -0.00556424 -0.36832528 -0.00522198],0.99942607,1.0
[-0.37317101 -0.00484573 -0.3776079  -0.00443689 -0.38160591 -0.00399801],1.0,1.0
[-0.38513696 -0.00353104 -0.38817686 -0.0030399  -0.39070472 -0.00252786],0.9338237,1.0
[-0.39280235 -0.00209763 -0.39445523 -0.00165289 -0.39565191 -0.00119668],1.0,1.0
"[-3.96284804e-01 -6.32890151e-04 -3.96349502e-01 -6.46980407e-05
 -3.95845558e-01  5.03944358e-04]",0.71307427,1.0
[-0.39520687  0.00063869 -0.39443787  0.000769   -0.39354391  0.00089396],1.0,1.0
[-0.3921008   0.00144311 -0.39011854  0.00198226 -0.38761084  0.0025077 ],1.0,1.0
[-0.384595    0.00301584 -0.38109173  0.00350327 -0.377125    0.00396673],1.0,1.0
[-0.37272181  0.00440319 -0.36791195  0.00480986 -0.36272775  0.0051842 ],1.0,1.0
[-0.35720379  0.00552396 -0.35137661  0.00582718 -0.34528438  0.00609222],1.0,1.0
[-0.33896664  0.00631774 -0.33246391  0.00650273 -0.32581742  0.00664649],1.0,1.0
[-0.31906877  0.00674865 -0.31225963  0.00680913 -0.30543146  0.00682817],1.0,1.0
[-0.2986252   0.00680626 -0.29188103  0.00674417 -0.28523812  0.00664291],0.9623333,1.0
[-0.27879091  0.00644721 -0.27257559  0.00621532 -0.26662648  0.00594911],0.93607134,1.0
[-0.26101524  0.00561124 -0.25577182  0.00524342 -0.25092373  0.00484809],0.6319696,1.0
[-0.24695218  0.00397155 -0.24387741  0.00307478 -0.24171489  0.00216252],0.5514848,1.0
"[-2.40596153e-01  1.11873676e-03 -2.40526752e-01  6.94008820e-05
 -2.41507031e-01 -9.80278869e-04]",0.8067522,1.0
[-0.24314922 -0.00164219 -0.24544514 -0.00229592 -0.24838327 -0.00293813],0.821194,1.0
[-0.25192708 -0.0035438  -0.25605843 -0.00413135 -0.26075594 -0.00469751],1.0,1.0
[-0.26572675 -0.0049708  -0.27094437 -0.00521762 -0.27638059 -0.00543623],1.0,1.0
[-0.2820056  -0.005625   -0.28778802 -0.00578243 -0.29369516 -0.00590714],0.79626244,1.0
[-0.29999869 -0.00630353 -0.30666186 -0.00666317 -0.31364521 -0.00698335],1.0,1.0
[-0.32060115 -0.00695593 -0.32748719 -0.00688604 -0.33426067 -0.00677348],1.0,1.0
[-0.34087905 -0.00661838 -0.34730022 -0.00642117 -0.35348284 -0.00618262],0.8993316,1.0
[-0.35953766 -0.00605483 -0.36542487 -0.00588721 -0.37110536 -0.00568049],1.0,1.0
[-0.37639008 -0.00528471 -0.38124331 -0.00485324 -0.38563206 -0.00438875],1.0,1.0
[-0.38952626 -0.0038942  -0.39289912 -0.00337285 -0.39572729 -0.00282818],1.0,1.0
[-0.39799115 -0.00226386 -0.39967494 -0.00168378 -0.40076688 -0.00109195],1.0,1.0
"[-4.01259363e-01 -4.92479616e-04 -4.01148928e-01  1.10435761e-04
 -4.00436349e-01  7.12578080e-04]",1.0,1.0
[-0.39912661  0.00130973 -0.39722888  0.00189774 -0.39475637  0.0024725 ],1.0,1.0
[-0.3917263   0.00303007 -0.38815968  0.00356662 -0.38408113  0.00407855],1.0,1.0
[-0.37951867  0.00456245 -0.37450348  0.00501519 -0.3690696   0.00543389],1.0,1.0
[-0.36325361  0.00581599 -0.35709436  0.00615925 -0.35063261  0.00646175],1.0,1.0
[-0.34391067  0.00672194 -0.33697206  0.00693861 -0.32986117  0.0071109 ],1.0,1.0
[-0.32262287  0.0072383  -0.31530221  0.00732066 -0.30794407  0.00735814],0.9967837,1.0
[-0.30059767  0.0073464  -0.29330661  0.00729106 -0.2861134   0.00719321],1.0,1.0
[-0.27905443  0.00705897 -0.27216939  0.00688504 -0.26549628  0.00667311],1.0,1.0
[-0.25907122  0.00642506 -0.25292833  0.00614288 -0.24709963  0.0058287 ],1.0,1.0
[-0.24161491  0.00548472 -0.23650169  0.00511322 -0.23178518  0.00471651],1.0,1.0
[-0.22748824  0.00429694 -0.22363135  0.00385689 -0.22023263  0.00339872],1.0,1.0
[-0.21730781  0.00292481 -0.21487029  0.00243752 -0.21293111  0.00193918],1.0,1.0
[-0.21149897  0.00143214 -0.21058025  0.00091872 -0.21017903  0.00040122],1.0,1.0
"[-2.10297088e-01 -1.18059598e-04 -2.10933903e-01 -6.36814858e-04
 -2.12086652e-01 -1.15274918e-03]",1.0,1.0
[-0.21375021 -0.00166356 -0.21591714 -0.00216693 -0.21857767 -0.00266054],0.8083094,1.0
[-0.22200725 -0.00342957 -0.22619007 -0.00418283 -0.23110661 -0.00491654],1.0,1.0
[-0.23644597 -0.00533936 -0.24218232 -0.00573634 -0.24828734 -0.00610502],1.0,1.0
[-0.25473032 -0.00644298 -0.26147815 -0.00674783 -0.26849546 -0.0070173 ],1.0,1.0
[-0.27574466 -0.00724921 -0.28318615 -0.00744149 -0.29077843 -0.00759228],1.0,1.0
