State,Action,Action wo Noise
[-0.41735129  0.         -0.41735129  0.         -0.41735129  0.        ],-1.0,-1.0
[-0.41963473 -0.00228343 -0.42418531 -0.00455058 -0.43097049 -0.00678518],-1.0,-1.0
[-0.43994147 -0.00897098 -0.45103332 -0.01109185 -0.46416512 -0.0131318 ],-1.0,-1.0
[-0.47924031 -0.01507519 -0.49614722 -0.0169069  -0.51475977 -0.01861256],-1.0,-1.0
[-0.53493861 -0.02017884 -0.55653242 -0.02159381 -0.57937963 -0.02284721],-1.0,-1.0
[-0.60331043 -0.0239308  -0.62814908 -0.02483865 -0.65371639 -0.02556731],-1.0,-1.0
[-0.67983241 -0.02611603 -0.70631912 -0.02648671 -0.73300303 -0.02668391],-0.9999973,-0.9999973
[-0.75971768 -0.02671466 -0.78630587 -0.02658819 -0.81262148 -0.02631561],-0.9934879,-0.9934879
[-0.83852123 -0.02589975 -0.86388531 -0.02536408 -0.88860823 -0.02472292],0.9102789,0.9102789
[-0.90974338 -0.02113515 -0.92722267 -0.01747929 -0.94099673 -0.01377406],0.9999995,0.9999995
[-0.9508966  -0.00989988 -0.95690009 -0.00600348 -0.95899474 -0.00209465],1.0,1.0
[-0.95717641  0.00181833 -0.95144869  0.00572772 -0.9418234   0.00962529],1.0,1.0
[-0.928322    0.01350141 -0.91097789  0.01734411 -0.88983965  0.02113824],1.0,1.0
[-0.86497484  0.02486481 -0.83647437  0.02850046 -0.80445704  0.03201733],1.0,1.0
[-0.76907381  0.03538323 -0.73051147  0.03856234 -0.68899504  0.04151643],1.0,1.0
[-0.64478842  0.04420662 -0.59819276  0.04659565 -0.54954231  0.04865045],1.0,1.0
[-0.49919748  0.05034483 -0.4475355   0.05166198 -0.39493905  0.05259645],1.0,1.0
[-0.34178377  0.05315528 -0.28842549  0.05335828 -0.23518827  0.05323721],1.0,1.0
[-0.18235418  0.0528341  -0.13015522  0.05219896 -0.07876809  0.05138713],1.0,1.0
[-0.02831149  0.0504566   0.02115412  0.04946561  0.06962477  0.04847065],1.0,1.0
[0.11714975 0.04752498 0.16382755 0.0466778  0.20980126 0.04597371],1.0,1.0
[0.25525403 0.04545277 0.30040466 0.04515063 0.34550364 0.04509898],1.0,1.0
