State,Action,Action wo Noise
[-0.52081877  0.         -0.52081877  0.         -0.52081877  0.        ],-0.99123406,-0.99123406
[-0.52232647 -0.0015077  -0.52533056 -0.00300409 -0.52980852 -0.00447796],-0.9980201,-0.9980201
[-0.53573694 -0.00592842 -0.54307137 -0.00733443 -0.55175687 -0.0086855 ],-0.9995883,-0.9995883
[-0.56173082 -0.00997395 -0.57291878 -0.01118796 -0.58523757 -0.01231879],-0.9998153,-0.9998153
[-0.59859643 -0.01335886 -0.61289726 -0.01430083 -0.62803605 -0.0151388 ],-0.99982834,-0.99982834
[-0.64390407 -0.01586801 -0.66038899 -0.01648493 -0.67737629 -0.0169873 ],-0.99961674,-0.99961674
[-0.69475015 -0.01737387 -0.71239547 -0.01764532 -0.73019874 -0.01780327],-0.9980552,-0.9980552
[-0.74804692 -0.01784817 -0.76583316 -0.01778625 -0.78345547 -0.01762231],-0.981736,-0.981736
[-0.80079294 -0.01733748 -0.81775553 -0.01696258 -0.83425994 -0.01650441],-0.70841926,-0.70841926
[-0.84981997 -0.01556003 -0.86436824 -0.01454828 -0.87784587 -0.01347762],0.68415856,0.68415856
[-0.88811302 -0.01026715 -0.89513329 -0.00702027 -0.89888297 -0.00374969],0.9983858,0.9983858
"[-8.98878495e-01  4.47826920e-06 -8.95119865e-01  3.75862970e-03
 -8.87619361e-01  7.50050454e-03]",0.9999926,0.9999926
[-0.87639992  0.01121944 -0.86150156  0.01489836 -0.84298121  0.01852035],0.99999976,0.99999976
[-0.82091554  0.02206567 -0.79540413  0.02551141 -0.76657269  0.02883144],1.0,1.0
[-0.73457609  0.0319966  -0.69960071  0.03497538 -0.6618658   0.03773491],1.0,1.0
[-0.62162337  0.04024243 -0.57915631  0.04246706 -0.53477449  0.04438182],1.0,1.0
[-0.48880887  0.04596562 -0.4416037   0.04720517 -0.39350731  0.04809639],1.0,1.0
[-0.34486203  0.04864528 -0.29599395  0.04886808 -0.24720331  0.04879063],1.0,1.0
[-0.19875614  0.04844718 -0.15087755  0.04787858 -0.10374721  0.04713034],1.0,1.0
[-0.05749676  0.04625045 -0.01220921  0.04528755  0.03208002  0.04428923],1.0,1.0
[0.07538082 0.0433008  0.11774527 0.04236445 0.15926407 0.0415188 ],1.0,1.0
[0.20006285 0.04079877 0.24029855 0.0402357  0.28015621 0.03985766],1.0,1.0
[0.31984609 0.03968988 0.35960123 0.03975513 0.3996754  0.04007418],1.0,1.0
