State,Action,Action wo Noise
[-0.41078657  0.         -0.41078657  0.         -0.41078657  0.        ],1.0,1.0
[-0.41011661  0.00066997 -0.40878141  0.0013352  -0.40679041  0.001991  ],1.0,1.0
[-0.40415766  0.00263275 -0.40090167  0.00325599 -0.39704527  0.0038564 ],0.91233534,1.0
[-0.39274687  0.00429839 -0.38803635  0.00471052 -0.38294625  0.0050901 ],0.99621105,1.0
[-0.37738571  0.00556055 -0.37139261  0.0059931  -0.36500749  0.00638512],0.79740185,1.0
[-0.35857133  0.00643616 -0.35212683  0.0064445  -0.34571629  0.00641054],0.6979412,1.0
[-0.33953053  0.00618576 -0.33360928  0.00592126 -0.32799012  0.00561915],1.0,1.0
[-0.32225527  0.00573485 -0.31644033  0.00581494 -0.31058098  0.00585935],1.0,1.0
[-0.30471271  0.00586826 -0.29887063  0.00584208 -0.29308921  0.00578143],1.0,1.0
[-0.28740207  0.00568714 -0.28184184  0.00556023 -0.27643995  0.00540188],1.0,1.0
[-0.27122651  0.00521344 -0.26623014  0.00499637 -0.26147789  0.00475226],1.0,1.0
[-0.2569951   0.00448278 -0.25280538  0.00418972 -0.24893047  0.00387491],1.0,1.0
[-0.24539025  0.00354023 -0.24220263  0.00318761 -0.2393836   0.00281903],0.82702,1.0
[-0.2372066   0.002177   -0.23568233  0.00152427 -0.23481823  0.00086409],0.9807838,1.0
"[-2.34387876e-01  4.30356337e-04 -2.34393345e-01 -5.46867769e-06
 -2.34834612e-01 -4.41267170e-04]",0.94565934,1.0
[-0.23576222 -0.00092761 -0.23717166 -0.00140944 -0.23905605 -0.00188439],0.80923086,1.0
[-0.24161076 -0.00255471 -0.24482316 -0.00321239 -0.24867717 -0.00385401],1.0,1.0
[-0.25286716 -0.00418998 -0.25737164 -0.00450448 -0.26216721 -0.00479557],1.0,1.0
[-0.2672286  -0.00506139 -0.27252873 -0.00530013 -0.27803882 -0.00551009],0.90326285,1.0
[-0.2838736  -0.00583478 -0.29000039 -0.00612679 -0.29638436 -0.00638396],0.9959519,1.0
[-0.30284957 -0.00646521 -0.30935808 -0.00650851 -0.3158711  -0.00651302],0.8633735,1.0
[-0.32254812 -0.00667702 -0.32934818 -0.00680006 -0.336229   -0.00688081],1.0,1.0
[-0.34294224 -0.00671324 -0.34944504 -0.0065028  -0.35569538 -0.00625034],0.96573484,1.0
[-0.36170381 -0.00600843 -0.36743068 -0.00572687 -0.37283782 -0.00540714],0.6655295,1.0
[-0.37833922 -0.0055014  -0.38389762 -0.0055584  -0.38947508 -0.00557746],0.86455023,1.0
[-0.39473471 -0.00525963 -0.39964011 -0.00490539 -0.40415708 -0.00451698],1.0,1.0
[-0.40805083 -0.00389374 -0.41129393 -0.0032431  -0.41386348 -0.00256954],0.94699717,1.0
[-0.41582075 -0.00195728 -0.41715186 -0.00133111 -0.41784732 -0.00069546],0.99012685,1.0
"[-4.17837490e-01  9.83065810e-06 -4.17122437e-01  7.15053070e-04
 -4.15707255e-01  1.41518206e-03]",1.0,1.0
[-0.4135872   0.00212005 -0.41077734  0.00280986 -0.40729758  0.00347976],0.8837685,1.0
[-0.40334683  0.00395075 -0.39895288  0.00439395 -0.39414649  0.00480639],0.7877392,1.0
[-0.38910517  0.00504133 -0.38386378  0.00524138 -0.37845838  0.0054054 ],0.67884916,1.0
[-0.37308918  0.0053692  -0.36779256  0.00529662 -0.36260413  0.00518843],0.6494557,1.0
[-0.35760257  0.00500156 -0.35282098  0.00478159 -0.34829074  0.00453024],0.96177685,1.0
[-0.34357286  0.00471788 -0.33869782  0.00487504 -0.33369685  0.00500098],0.9425726,1.0
[-0.32863047  0.00506637 -0.32353054  0.00509993 -0.31842878  0.00510176],1.0,1.0
[-0.31327045  0.00515833 -0.30808698  0.00518347 -0.30290956  0.00517741],1.0,1.0
[-0.29776902  0.00514054 -0.29269558  0.00507344 -0.2877187   0.00497688],1.0,1.0
[-0.28286692  0.00485178 -0.27816773  0.00469919 -0.2736474   0.00452033],1.0,1.0
[-0.26933091  0.0043165  -0.26524179  0.00408912 -0.26140208  0.0038397 ],1.0,1.0
[-0.25783225  0.00356983 -0.2545511   0.00328115 -0.25157574  0.00297536],1.0,1.0
[-0.24892152  0.00265422 -0.24660203  0.00231949 -0.24462904  0.00197299],1.0,1.0
[-0.24301248  0.00161655 -0.24176047  0.00125201 -0.24087924  0.00088123],1.0,1.0
"[-2.40373170e-01  5.06070780e-04 -2.40244767e-01  1.28403102e-04
 -2.40494667e-01 -2.49900249e-04]",1.0,1.0
[-0.24112163 -0.00062697 -0.24212256 -0.00100092 -0.24349246 -0.0013699 ],0.9295891,1.0
[-0.24533012 -0.00183766 -0.24762631 -0.00229619 -0.25036943 -0.00274312],1.0,1.0
[-0.25343988 -0.00307045 -0.25682187 -0.00338199 -0.26049782 -0.00367596],0.9102839,1.0
[-0.26458301 -0.00408519 -0.26905571 -0.0044727  -0.27389186 -0.00483615],0.9804724,1.0
[-0.27895978 -0.00506793 -0.28423146 -0.00527168 -0.28967732 -0.00544586],1.0,1.0
[-0.29523709 -0.00555977 -0.30087871 -0.00564162 -0.30656919 -0.00569048],0.804027,1.0
[-0.31256876 -0.00599957 -0.31884138 -0.00627263 -0.32534888 -0.00650749],0.87375814,1.0
[-0.33194649 -0.00659761 -0.33859296 -0.00664647 -0.34524619 -0.00665323],1.0,1.0
[-0.35167414 -0.00642796 -0.35783512 -0.00616098 -0.36368871 -0.00585359],1.0,1.0
[-0.36919615 -0.00550744 -0.37432064 -0.00512449 -0.37902767 -0.00470703],1.0,1.0
[-0.38328531 -0.00425764 -0.38706449 -0.00377918 -0.39033929 -0.0032748 ],1.0,1.0
[-0.39308712 -0.00274783 -0.39528897 -0.00220185 -0.39692956 -0.00164059],1.0,1.0
"[-3.97997462e-01 -1.06790455e-03 -3.98485243e-01 -4.87780828e-04
 -3.98389498e-01  9.57455824e-05]",1.0,1.0
[-0.39771089  0.0006786  -0.39645416  0.00125673 -0.39462806  0.0018261 ],0.8988678,1.0
[-0.39239699  0.00223108 -0.38977641  0.00262058 -0.38678446  0.00299195],1.0,1.0
[-0.38329004  0.00349442 -0.37931714  0.0039729  -0.37489288  0.00442426],0.79838246,1.0
[-0.37034971  0.00454317 -0.36571827  0.00463144 -0.36102958  0.00468869],0.6464101,1.0
[-0.35654278  0.0044868  -0.35228749  0.00425529 -0.3482916   0.00399589],0.7597491,1.0
[-0.34441112  0.00388049 -0.34067112  0.00374    -0.33709562  0.0035755 ],0.86477655,1.0
[-0.33354988  0.00354574 -0.33005637  0.00349351 -0.32663706  0.00341931],1.0,1.0
[-0.32311049  0.00352657 -0.31949855  0.00361194 -0.31582349  0.00367506],0.93155724,1.0
[-0.31221044  0.00361305 -0.30868132  0.00352912 -0.30525737  0.00342396],1.0,1.0
[-0.30185635  0.00340101 -0.29849844  0.00335792 -0.29520335  0.00329509],1.0,1.0
[-0.29199031  0.00321304 -0.2888779   0.00311241 -0.28588397  0.00299392],0.7144173,1.0
[-0.28345396  0.00243001 -0.2816016   0.00185236 -0.28033731  0.00126429],0.76313233,1.0
"[-2.79595091e-01  7.42218789e-04 -2.79379091e-01  2.16000110e-04
 -2.79690514e-01 -3.11423227e-04]",0.6267024,1.0
[-0.28073227 -0.00104175 -0.28249853 -0.00176626 -0.2849794  -0.00248087],0.70919997,1.0
[-0.28803713 -0.00305773 -0.29165435 -0.00361722 -0.29581033 -0.00415598],0.9677377,1.0
[-0.30009323 -0.00428289 -0.30447799 -0.00438476 -0.30893872 -0.00446073],1.0,1.0
[-0.31340042 -0.00446169 -0.31783617 -0.00443576 -0.32221899 -0.00438282],0.7628493,1.0
[-0.32687767 -0.00465868 -0.33178332 -0.00490565 -0.33690522 -0.0051219 ],0.8631806,1.0
[-0.34206048 -0.00515526 -0.3472162  -0.00515571 -0.35233914 -0.00512294],0.70430064,1.0
[-0.3576343  -0.00529517 -0.36306696 -0.00543266 -0.36860115 -0.00553419],0.52971005,1.0
[-0.37446181 -0.00586066 -0.38060949 -0.00614768 -0.38700244 -0.00639295],0.7560474,1.0
[-0.39325736 -0.00625492 -0.39933104 -0.00607368 -0.40518122 -0.00585018],0.8284988,1.0
[-0.41065822 -0.005477   -0.41572342 -0.00506519 -0.42034088 -0.00461746],0.8097421,1.0
[-0.42450583 -0.00416496 -0.42818847 -0.00368264 -0.43136235 -0.00317387],0.7807239,1.0
[-0.43404812 -0.00268577 -0.43622638 -0.00217826 -0.43788137 -0.00165499],0.7206109,1.0
"[-4.39091261e-01 -1.20989289e-03 -4.39847276e-01 -7.56015152e-04
 -4.40143923e-01 -2.96646939e-04]",0.777803,1.0
"[-4.39893258e-01  2.50664646e-04 -4.39097103e-01  7.96155035e-04
 -4.37761240e-01  1.33586332e-03]",0.90860724,1.0
[-0.43569916  0.00206208 -0.43292579  0.00277336 -0.42946121  0.00346458],0.7856658,1.0
[-0.42551482  0.0039464  -0.42111498  0.00439983 -0.41629323  0.00482176],1.0,1.0
[-0.41076243  0.00553079 -0.40456184  0.00620059 -0.39773517  0.00682667],0.77797,1.0
[-0.39066325  0.00707192 -0.38339518  0.00726808 -0.37598094  0.00741424],0.78016645,1.0
[-0.36846775  0.00751319 -0.36090625  0.0075615  -0.35334682  0.00755943],0.73626983,1.0
[-0.34590508  0.00744174 -0.3386294   0.00727567 -0.33156649  0.00706292],0.71477413,1.0
[-0.3247933   0.00677319 -0.31835215  0.00644115 -0.31228275  0.0060694 ],0.68216914,1.0
[-0.30667092  0.00561183 -0.30155036  0.00512056 -0.29695145  0.00459891],0.6845959,1.0
[-0.29289751  0.00405394 -0.28941208  0.00348543 -0.28651518  0.00289689],0.77045035,1.0
[-0.28409457  0.00242062 -0.28216394  0.00193063 -0.28073417  0.00142977],0.99779624,1.0
[-0.27947227  0.00126191 -0.27838527  0.001087   -0.27747923  0.00090604],0.93422914,1.0
"[-2.76854536e-01  6.24694438e-04 -2.76514647e-01  3.39888769e-04
 -2.76461445e-01  5.32018972e-05]",1.0,1.0
"[-2.76596568e-01 -1.35122978e-04 -2.76919268e-01 -3.22700300e-04
 -2.77427760e-01 -5.08491195e-04]",0.8998158,1.0
[-0.2782695  -0.00084174 -0.27943982 -0.00117032 -0.28093219 -0.00149238],1.0,1.0
[-0.28258801 -0.00165582 -0.28439798 -0.00180997 -0.28635191 -0.00195392],1.0,1.0
[-0.28843871 -0.00208681 -0.29064652 -0.0022078  -0.29296268 -0.00231616],0.9637083,1.0
[-0.2954283  -0.00246562 -0.29802909 -0.00260079 -0.3007499  -0.00272081],0.76266706,1.0
[-0.30387632 -0.00312642 -0.30738989 -0.00351357 -0.31126968 -0.0038798 ],1.0,1.0
[-0.31513642 -0.00386674 -0.31896669 -0.00383027 -0.3227371  -0.00377041],0.82066625,1.0
[-0.32669344 -0.00395634 -0.33081118 -0.00411774 -0.33506455 -0.00425337],0.6086663,1.0
[-0.33974473 -0.00468018 -0.34482196 -0.00507723 -0.35026365 -0.00544169],0.7321545,1.0
[-0.35584933 -0.00558567 -0.36154245 -0.00569312 -0.36730545 -0.005763  ],0.81597596,1.0
[-0.3729742  -0.00566875 -0.37851062 -0.00553642 -0.3838772  -0.00536658],0.817315,1.0
[-0.3890353  -0.0051581  -0.39394947 -0.00491417 -0.3985857  -0.00463623],1.0,1.0
[-0.40263771 -0.004052   -0.40607714 -0.00343943 -0.40887984 -0.0028027 ],1.0,1.0
[-0.41102604 -0.00214621 -0.41250059 -0.00147454 -0.41329303 -0.00079244],0.89431566,1.0
"[-4.13556267e-01 -2.63241361e-04 -4.13288445e-01  2.67822956e-04
 -4.12491457e-01  7.96987329e-04]",0.8946986,1.0
[-0.41117038  0.00132108 -0.40933457  0.00183581 -0.40699702  0.00233756],0.8095189,1.0
[-0.40430197  0.00269505 -0.40126839  0.00303358 -0.39791755  0.00335084],0.7168085,1.0
[-0.39441193  0.00350562 -0.39077593  0.003636   -0.38703473  0.0037412 ],0.8450163,1.0
[-0.38302183  0.0040129  -0.37876475  0.00425708 -0.37429255  0.0044722 ],0.7934741,1.0
[-0.36971286  0.00457969 -0.36505654  0.00465632 -0.36035475  0.00470179],0.7482424,1.0
[-0.35570657  0.00464818 -0.35114265  0.00456392 -0.34669285  0.0044498 ],0.8075057,1.0
[-0.34229717  0.00439568 -0.33798394  0.00431323 -0.33378073  0.00420321],0.9192468,1.0
[-0.32954657  0.00423415 -0.32530812  0.00423846 -0.3210918   0.00421632],0.72148186,1.0
[-0.31722034  0.00387146 -0.31371748  0.00350285 -0.31060455  0.00311293],0.77467144,1.0
[-0.30782055  0.00278399 -0.30538221  0.00243835 -0.30330406  0.00207815],0.91246384,1.0
[-0.30139175  0.00191231 -0.29965659  0.00173517 -0.29810876  0.00154782],0.89655757,1.0
[-0.29678122  0.00132755 -0.29568169  0.00109952 -0.2948166   0.00086509],0.577827,1.0
"[-2.94669054e-01  1.47546459e-04 -2.95239911e-01 -5.70856977e-04
 -2.96525859e-01 -1.28594732e-03]",0.76747286,1.0
[-0.29823495 -0.00170909 -0.3003572  -0.00212225 -0.30288017 -0.00252297],0.79568255,1.0
[-0.30574666 -0.00286649 -0.30893966 -0.003193   -0.31244009 -0.00350043],1.0,1.0
[-0.31592039 -0.0034803  -0.31935945 -0.00343906 -0.32273625 -0.00337679],1.0,1.0
[-0.32602998 -0.00329373 -0.32922024 -0.00319025 -0.3322871  -0.00306686],0.8788895,1.0
[-0.33539298 -0.00310588 -0.33851826 -0.00312528 -0.34164308 -0.00312482],0.8017147,1.0
[-0.34486322 -0.00322014 -0.34815799 -0.00329477 -0.35150608 -0.00334809],0.84749144,1.0
[-0.35481704 -0.00331097 -0.35806923 -0.00325219 -0.36124126 -0.00317203],0.95682275,1.0
[-0.36414816 -0.00290689 -0.36677061 -0.00262245 -0.36909112 -0.00232051],0.9696781,1.0
[-0.37107487 -0.00198375 -0.37270853 -0.00163366 -0.3739811  -0.00127257],0.97488517,1.0
"[-3.74876168e-01 -8.95069658e-04 -3.75387689e-01 -5.11521098e-04
 -3.75512200e-01 -1.24510417e-04]",1.0,1.0
"[-3.75211184e-01  3.01015622e-04 -3.74486680e-01  7.24503630e-04
 -3.73343590e-01  1.14308998e-03]",0.8354147,1.0
[-0.37203652  0.00130708 -0.37057427  0.00146224 -0.3689667   0.00160757],0.83313644,1.0
[-0.36722801  0.00173869 -0.36536986  0.00185816 -0.36340464  0.00196521],1.0,1.0
[-0.36109517  0.00230947 -0.35845677  0.0026384  -0.35550689  0.00294988],0.928789,1.0
[-0.35237175  0.00313513 -0.3490719   0.00329985 -0.34562883  0.00344307],1.0,1.0
[-0.34195801  0.00367082 -0.33808307  0.00387494 -0.33402878  0.00405429],0.9942937,1.0
[-0.32982941  0.00419937 -0.32551139  0.00431802 -0.32110167  0.00440971],1.0,1.0
[-0.31661898  0.00448269 -0.31209079  0.00452819 -0.30754459  0.00454621],0.99285734,1.0
[-0.3030184   0.00452619 -0.29853916  0.00447924 -0.29413322  0.00440594],1.0,1.0
[-0.28981553  0.00431769 -0.28561097  0.00420456 -0.28154349  0.00406748],1.0,1.0
[-0.27763603  0.00390746 -0.27391039  0.00372564 -0.27038713  0.00352326],1.0,1.0
[-0.26708552  0.00330161 -0.26402342  0.0030621  -0.26121725  0.00280617],0.9283094,1.0
[-0.25878947  0.00242778 -0.25675288  0.00203659 -0.25511815  0.00163473],0.9176328,1.0
[-0.25390982  0.00120833 -0.25313415  0.00077567 -0.25279514  0.000339  ],0.8835573,1.0
"[-2.52945673e-01 -1.50528684e-04 -2.53584958e-01 -6.39284509e-04
 -2.54709696e-01 -1.12473792e-03]",0.832975,1.0
[-0.25638993 -0.00168024 -0.25861693 -0.002227   -0.26137903 -0.0027621 ],1.0,1.0
[-0.26441112 -0.00303209 -0.26769708 -0.00328595 -0.27121925 -0.00352217],0.90875006,1.0
[-0.2750954  -0.00387616 -0.2793043  -0.0042089  -0.28382261 -0.00451831],0.80410326,1.0
[-0.28878197 -0.00495936 -0.29415421 -0.00537224 -0.29990842 -0.00575421],0.8197841,1.0
[-0.30598752 -0.0060791  -0.31235554 -0.00636802 -0.31897427 -0.00661873],1.0,1.0
[-0.3255331  -0.00655883 -0.33199153 -0.00645844 -0.33830918 -0.00631765],1.0,1.0
[-0.34444604 -0.00613685 -0.35036277 -0.00591674 -0.35602108 -0.00565831],1.0,1.0
[-0.36138394 -0.00536286 -0.36641596 -0.00503202 -0.37108364 -0.00466768],1.0,1.0
