State,Action,Action wo Noise
[-0.53434649  0.         -0.53434649  0.         -0.53434649  0.        ],-0.9980646,-0.9980646
[-0.535763   -0.0014165  -0.53858538 -0.00282239 -0.54279251 -0.00420712],-0.99953777,-0.99953777
[-0.54835506 -0.00556256 -0.55523143 -0.00687636 -0.56337021 -0.00813878],-0.9998683,-0.9998683
[-0.57271121 -0.009341   -0.583185   -0.01047379 -0.59471408 -0.01152908],-0.9998976,-0.9998976
[-0.60721367 -0.01249959 -0.62059256 -0.01337889 -0.63475406 -0.0141615 ],-0.9997755,-0.9997755
[-0.64959692 -0.01484286 -0.66501681 -0.01541988 -0.68090725 -0.01589044],-0.998755,-0.998755
[-0.69715932 -0.01625207 -0.71366585 -0.01650653 -0.730321   -0.01665515],-0.9860397,-0.9860397
[-0.74700229 -0.01668129 -0.76360976 -0.01660747 -0.78004776 -0.016438  ],-0.7653942,-0.7653942
[-0.79589469 -0.01584693 -0.81106717 -0.01517247 -0.82548921 -0.01442204],0.6586616,0.6586616
[-0.83695616 -0.01146695 -0.84541611 -0.00845996 -0.85083231 -0.0054162 ],0.9989468,0.9989468
[-0.85267148 -0.00183917 -0.85092599  0.00174549 -0.84560308  0.00532291],0.9999974,0.9999974
[-0.83672361  0.00887947 -0.82432617  0.01239744 -0.80846703  0.01585914],1.0,1.0
[-0.78922211  0.01924492 -0.76668927  0.02253285 -0.7409906   0.02569866],1.0,1.0
[-0.71227465  0.02871596 -0.68071798  0.03155666 -0.64652608  0.03419191],1.0,1.0
[-0.60993297  0.0365931  -0.57119958  0.0387334  -0.53061039  0.04058919],1.0,1.0
[-0.48846862  0.04214177 -0.44508983  0.04337878 -0.40079444  0.0442954 ],1.0,1.0
[-0.35589938  0.04489506 -0.31070968  0.0451897  -0.26551029  0.04519939],1.0,1.0
[-0.22055888  0.04495141 -0.17607988  0.044479   -0.13226012  0.04381976],1.0,1.0
[-0.08924613  0.04301399 -0.04714308  0.04210306 -0.00601506  0.04112802],1.0,1.0
[0.03411337 0.04012843 0.07325487 0.03914151 0.11145651 0.03820163],1.0,1.0
[0.1487966  0.03734009 0.18538166 0.03658506 0.22134348 0.03596182],1.0,1.0
[0.25683652 0.03549303 0.29203566 0.03519914 0.32713444 0.03509878],1.0,1.0
[0.36234357 0.03520914 0.39788992 0.03554635 0.43401564 0.03612572],1.0,1.0
