State,Action,Action wo Noise
[-0.43423688  0.         -0.43423688  0.         -0.43423688  0.        ],-0.99999994,-0.99999994
[-0.4363991  -0.00216221 -0.44070787 -0.00430878 -0.44713195 -0.00642407],-1.0,-1.0
[-0.4556245  -0.00849256 -0.46612334 -0.01049884 -0.47855111 -0.01242777],-1.0,-1.0
[-0.49281571 -0.0142646  -0.50881086 -0.01599515 -0.52641688 -0.01760602],-1.0,-1.0
[-0.54550176 -0.01908488 -0.56592249 -0.02042073 -0.58752665 -0.02160415],-1.0,-1.0
[-0.61015427 -0.02262763 -0.63364001 -0.02348573 -0.65781534 -0.02417533],-0.9999999,-0.9999999
[-0.68251103 -0.02469569 -0.70755951 -0.02504848 -0.73279727 -0.02523776],-0.99995893,-0.99995893
[-0.75806696 -0.02526969 -0.78321955 -0.02515259 -0.8081159  -0.02489635],-0.9492891,-0.9492891
[-0.83255213 -0.02443624 -0.85641295 -0.02386082 -0.87959614 -0.02318318],0.97540855,0.97540855
[-0.89912562 -0.01952948 -0.91493462 -0.015809   -0.92697475 -0.01204012],0.9999995,0.9999995
"[-9.35175716e-01 -8.20096986e-03 -9.39516538e-01 -4.34082191e-03
 -9.39986676e-01 -4.70138156e-04]",1.0,1.0
[-0.93658501  0.00340166 -0.92931974  0.00726528 -0.91820916  0.01111058],1.0,1.0
[-0.90328343  0.01492572 -0.88458711  0.01869632 -0.86218242  0.0224047 ],1.0,1.0
[-0.83615303  0.02602939 -0.80660819  0.02954483 -0.77368676  0.03292143],1.0,1.0
[-0.73756075  0.03612601 -0.69843798  0.03912278 -0.65656321  0.04187477],1.0,1.0
[-0.61221745  0.04434576 -0.56571485  0.0465026  -0.51739722  0.04831763],1.0,1.0
[-0.46762609  0.04977112 -0.41677279  0.0508533  -0.36520705  0.05156575],1.0,1.0
[-0.31328504  0.05192201 -0.26133779  0.05194725 -0.20966075  0.05167704],1.0,1.0
[-0.15850528  0.05115547 -0.10807245  0.05043283 -0.05850938  0.04956308],1.0,1.0
[-0.00990789  0.04860149  0.03769471  0.04760259  0.08431327  0.04661856],1.0,1.0
[0.13001138 0.04569811 0.17489725 0.04488587 0.21911943 0.04422217],1.0,1.0
[0.26286258 0.04374315 0.30634361 0.04348103 0.34980816 0.04346455],1.0,1.0
