State,Action,Action wo Noise
[-0.52181683  0.         -0.52181683  0.         -0.52181683  0.        ],1.0,0.9901624
[-0.52033019  0.00148664 -0.51736807  0.00296212 -0.51295268  0.00441539],0.89471155,0.9927113
[-0.50727505  0.00567763 -0.50037773  0.00689732 -0.49231236  0.00806537],0.9569436,0.99448013
[-0.48304588  0.00926648 -0.47264739  0.0103985  -0.46119412  0.01145326],1.0,0.99530065
[-0.44870616  0.01248796 -0.43527519  0.01343098 -0.42099891  0.01427627],1.0,0.99545944
[-0.40598004  0.01501887 -0.39032512  0.01565492 -0.37414333  0.01618179],1.0,0.9949094
[-0.35754528  0.01659805 -0.34064176  0.01690353 -0.32354254  0.01709921],1.0,0.9935473
[-0.30635528  0.01718726 -0.28918443  0.01717085 -0.27213031  0.01705412],1.0,0.9905076
[-0.25528834  0.01684198 -0.23874832  0.01654002 -0.22259399  0.01615433],0.5376662,0.98437154
[-0.20759615  0.01499784 -0.19382246  0.0137737  -0.1813314   0.01249105],0.10877028,0.9668788
[-0.17081632  0.01051509 -0.16231694  0.00849938 -0.15586382  0.00645312],0.57708764,0.9135711
[-0.15077671  0.00508711 -0.14707254  0.00370417 -0.14476332  0.00230922],0.6607032,0.82282746
[-0.14373097  0.00103235 -0.14397874 -0.00024777 -0.14550584 -0.0015271 ],0.89704525,0.7103597
[-0.14795295 -0.00244711 -0.15131225 -0.00335929 -0.15557279 -0.00426055],0.6581973,0.61791754
[-0.16107867 -0.00550587 -0.16781099 -0.00673232 -0.17574584 -0.00793485],0.8177594,0.52421474
[-0.18461455 -0.00886871 -0.1943829  -0.00976835 -0.20501144 -0.01062854],0.37241343,0.48418176
[-0.21712324 -0.0121118  -0.23066456 -0.01354132 -0.2455722  -0.01490764],1.0,0.44614255
[-0.26083153 -0.01525933 -0.27636376 -0.01553223 -0.29208485 -0.01572109],0.82863486,0.5601516
[-0.30816308 -0.01607822 -0.32450395 -0.01634088 -0.34100787 -0.01650392],0.6514966,0.6994188
[-0.35783652 -0.01682865 -0.37488053 -0.01704401 -0.39202604 -0.01714551],1.0,0.8041158
[-0.40863292 -0.01660688 -0.42458505 -0.01595213 -0.43976892 -0.01518386],1.0,0.90099525
[-0.4540749  -0.01430598 -0.46739853 -0.01332364 -0.47964168 -0.01224315],1.0,0.955634
[-0.49071355 -0.01107187 -0.50053166 -0.00981811 -0.50902263 -0.00849097],1.0,0.9796518
[-0.51612289 -0.00710026 -0.52177921 -0.00565632 -0.52594918 -0.00416997],0.6111215,0.99019325
[-0.52918484 -0.00323566 -0.53146193 -0.00227708 -0.53276336 -0.00130143],0.28890303,0.99403834
"[-5.33562718e-01 -7.99354087e-04 -5.33853999e-01 -2.91281107e-04
 -5.33635023e-01  2.18975476e-04]",0.6971262,0.9953625
[-0.5322951   0.00133993 -0.52984427  0.00245083 -0.52630091  0.00354336],0.9858445,0.9965606
[-0.52125852  0.00504239 -0.51475492  0.0065036  -0.50683887  0.00791605],1.0,0.9975908
[-0.49754846  0.0092904  -0.48695324  0.01059523 -0.4751323   0.01182094],1.0,0.99807596
[-0.46217358  0.01295872 -0.44817295  0.01400063 -0.4332332   0.01493975],1.0,0.9981264
[-0.41746291  0.01577028 -0.40097527  0.01648765 -0.38388669  0.01708857],0.64657325,0.997823
[-0.36684569  0.017041   -0.34996762  0.01687807 -0.33336383  0.01660379],1.0,0.9965199
[-0.3166106   0.01675323 -0.29981192  0.01679868 -0.28306837  0.01674355],1.0,0.99422765
[-0.26647627  0.0165921  -0.25012696  0.01634931 -0.23410623  0.01602074],1.0,0.9899945
[-0.21849386  0.01561237 -0.20336338  0.01513048 -0.18878188  0.01458149],1.0,0.9813316
[-0.17481006  0.01397182 -0.16150226  0.0133078  -0.14890672  0.01259554],0.6090798,0.9637519
[-0.13765224  0.01125449 -0.12777398  0.00987826 -0.11930067  0.00847331],0.396687,0.91926885
[-0.11257391  0.00672676 -0.1076109   0.00496301 -0.10442372  0.00318719],0.46511984,0.8144814
[-0.10291718  0.00150654 -0.10309474 -0.00017756 -0.104956   -0.00186126],0.04378405,0.64387643
[-0.10912869 -0.00417268 -0.11560291 -0.00647422 -0.12436261 -0.0087597 ],-0.51225877,0.37797654
[-0.13621871 -0.0118561  -0.15113734 -0.01491863 -0.16907175 -0.01793441],-0.8197451,0.022713661
[-0.19042104 -0.02134928 -0.21510298 -0.02468195 -0.24301183 -0.02790885],-0.9021859,-0.2466855
[-0.27413851 -0.03112667 -0.30831959 -0.03418108 -0.34535862 -0.03703903],-0.50779665,-0.2939291
[-0.38443335 -0.03907473 -0.42528345 -0.04085011 -0.46762197 -0.04233852],-0.44844773,-0.0122843385
[-0.51105102 -0.04342905 -0.55524683 -0.04419581 -0.5998783  -0.04463147],0.3319153,0.4839579
[-0.64344478 -0.04356648 -0.68563379 -0.04218901 -0.72615696 -0.04052317],1.0,0.8752545
[-0.76375273 -0.03759577 -0.79819917 -0.03444644 -0.82931127 -0.03111211],1.0,0.98190427
[-0.85693872 -0.02762744 -0.88096246 -0.02402374 -0.90129069 -0.02032823],0.5878714,0.99696314
[-0.91847282 -0.01718213 -0.93245725 -0.01398443 -0.94320652 -0.01074927],0.6089963,0.9992316
"[-9.50662974e-01 -7.45645487e-03 -9.54810042e-01 -4.14706768e-03
 -9.55639026e-01 -8.28983971e-04]",1.0,0.9997456
[-0.95256173  0.0030773  -0.94558451  0.00697722 -0.93472255  0.01086196],1.0,0.9999056
[-0.92000157  0.01472098 -0.9014604   0.01854117 -0.87915439  0.02230601],0.8925295,0.9999578
[-0.85332059  0.02583379 -0.82405909  0.02926151 -0.79149833  0.03256076],1.0,0.99997425
[-0.75563775  0.03586058 -0.71667406  0.03896369 -0.67484193  0.04183213],0.40108314,0.9999783
[-0.63131237  0.04352956 -0.58638733  0.04492505 -0.54039252  0.04599481],0.5964556,0.9999678
[-0.49337713  0.04701539 -0.44569341  0.04768372 -0.397694    0.04799942],1.0,0.9999292
[-0.34911657  0.04857743 -0.30028882  0.04882775 -0.25151339  0.04877543],0.9886528,0.99981236
[-0.20307645  0.04843694 -0.15520675  0.0478697  -0.10808793  0.04711882],1.0,0.9993949
[-0.06183883  0.0462491  -0.01654683  0.045292    0.02774825  0.04429508],0.81350225,0.9977416
[0.07077224 0.04302399 0.11257262 0.04180038 0.15323447 0.04066185],1.0,0.990662
[0.19315586 0.03992139 0.23248537 0.0393295  0.27139868 0.03891331],1.0,0.9689535
[0.31009585 0.03869718 0.34879902 0.03870317 0.38775045 0.03895143],1.0,0.92183936
