State,Action,Action wo Noise
[-0.52571517  0.         -0.52571517  0.         -0.52571517  0.        ],0.55286914,0.90975595
[-0.52487     0.00084518 -0.52318598  0.00168401 -0.52067576  0.00251022],0.6016481,0.92304873
[-0.51728499  0.00339077 -0.51303909  0.00424589 -0.50796991  0.00506918],-0.23184927,0.93057144
[-0.50336568  0.00460423 -0.49926087  0.0041048  -0.49568621  0.00357466],0.058780015,0.93594694
[-0.49223249  0.00345373 -0.48892549  0.003307   -0.4857899   0.00313559],0.26356053,0.94106376
[-0.48254193  0.00324797 -0.47920577  0.00333616 -0.47580623  0.00339954],0.36110651,0.94488
[-0.47222224  0.00358398 -0.4684804   0.00374184 -0.46460841  0.00387199],1.0,0.9472747
[-0.45967654  0.00493187 -0.45372115  0.00595539 -0.44678601  0.00693514],1.0,0.9468756
[-0.43892189  0.00786413 -0.43018603  0.00873586 -0.42064163  0.0095444 ],0.81817234,0.94217813
[-0.41062994  0.0100117  -0.40022212  0.01040781 -0.38949139  0.01073073],1.0,0.93317544
[-0.37823955  0.01125184 -0.36654368  0.01169587 -0.35448262  0.01206106],1.0,0.9190538
[-0.34213621  0.01234641 -0.32958454  0.01255167 -0.3169072   0.01267734],1.0,0.89763796
[-0.3041826   0.0127246  -0.29148733  0.01269527 -0.27889558  0.01259175],1.0,0.86732507
[-0.26647865  0.01241693 -0.2543045   0.01217415 -0.24243741  0.01186709],1.0,0.826916
[-0.23093773  0.01149968 -0.21986169  0.01107605 -0.20926125  0.01060043],1.0,0.77701104
[-0.19918415  0.0100771  -0.18967384  0.00951032 -0.18076959  0.00890424],1.0,0.7208917
[-0.17250665  0.00826295 -0.16491632  0.00759032 -0.15802622  0.0068901 ],1.0,0.665074
[-0.1518604   0.00616582 -0.1464396   0.00542081 -0.14178139  0.0046582 ],1.0,0.61820114
[-0.13790043  0.00388096 -0.13480857  0.00309186 -0.13251503  0.00229354],1.0,0.58856785
[-0.13102653  0.0014885  -0.13034736  0.00067917 -0.13047947 -0.00013211],1.0,0.58240163
[-0.13142248 -0.00094301 -0.13317369 -0.00175121 -0.13572802 -0.00255433],0.5409577,0.60185635
[-0.13976651 -0.00403849 -0.145277   -0.00551049 -0.15224235 -0.00696535],0.6943177,0.653983
[-0.16040998 -0.00816763 -0.16975219 -0.00934222 -0.1802357  -0.01048351],0.84721655,0.7324631
[-0.19159175 -0.01135605 -0.20377525 -0.01218351 -0.21673516 -0.0129599 ],0.23589,0.811728
[-0.23133112 -0.01459597 -0.247495   -0.01616387 -0.26514701 -0.01765202],0.48664573,0.881441
[-0.28381899 -0.01867197 -0.30340821 -0.01958922 -0.32380139 -0.02039318],0.5562131,0.93325806
[-0.34477059 -0.02096921 -0.36618328 -0.02141268 -0.38789886 -0.02171558],0.558853,0.9642674
[-0.40976603 -0.02186717 -0.43163217 -0.02186614 -0.45334107 -0.02170889],0.17888343,0.9809488
[-0.47530468 -0.02196361 -0.4973609  -0.02205622 -0.51934538 -0.02198448],0.56035167,0.98969924
[-0.54052123 -0.02117585 -0.56072969 -0.02020846 -0.57981972 -0.01909003],1.0,0.9941461
[-0.59699008 -0.01717037 -0.61211445 -0.01512437 -0.62508273 -0.01296827],0.7553125,0.9962151
[-0.63616861 -0.01108588 -0.6452932  -0.00912459 -0.65239226 -0.00709906],1.0,0.99713993
"[-6.57049219e-01 -4.65696211e-03 -6.59231827e-01 -2.18260732e-03
 -6.58925025e-01  3.06801588e-04]",1.0,0.997455
[-0.65613093  0.0027941  -0.65086882  0.00526211 -0.64317522  0.00769361],1.0,0.99727833
[-0.6331039   0.01007132 -0.62072598  0.01237791 -0.60612988  0.0145961 ],1.0,0.9965075
[-0.58942109  0.01670878 -0.57072185  0.01869925 -0.55017035  0.0205515 ],1.0,0.99466085
[-0.52791978  0.02225057 -0.5041368   0.02378298 -0.47899971  0.0251371 ],1.0,0.9903954
[-0.45269611  0.0263036  -0.42542027  0.02727583 -0.39737018  0.02805009],0.36895323,0.9800954
[-0.36969091  0.02767927 -0.34257194  0.02711897 -0.31619147  0.02638046],0.8021754,0.9560139
[-0.29006485  0.02612662 -0.26434666  0.02571819 -0.23917941  0.02516725],0.872902,0.903141
[-0.21458638  0.02459303 -0.19068361  0.02390277 -0.16757346  0.02311014],0.9117997,0.79204893
[-0.14528631  0.02228716 -0.12389772  0.02138859 -0.10347072  0.020427  ],0.81477404,0.5902008
[-0.08420208  0.01926864 -0.06613193  0.01807014 -0.04929059  0.01684134],0.44458938,0.30300176
[-0.03425508  0.01503551 -0.02103949  0.01321558 -0.00965204  0.01138745],0.16979614,0.01953578
[-0.00050885  0.00914319  0.00638903  0.00689789  0.01104207  0.00465304],-0.43842408,-0.1518715
