State,Action,Action wo Noise
[-0.59506801  0.         -0.59506801  0.         -0.59506801  0.        ],-0.889848,-0.889848
[-0.59587086 -0.00080285 -0.59747068 -0.00159982 -0.59985575 -0.00238508],-0.9681427,-0.9681427
[-0.60312609 -0.00327034 -0.60725783 -0.00413174 -0.61222091 -0.00496308],-0.9900341,-0.9900341
[-0.61801217 -0.00579126 -0.62458982 -0.00657765 -0.63190662 -0.0073168 ],-0.9931315,-0.9931315
[-0.63991502 -0.0080084  -0.64855835 -0.00864333 -0.65777597 -0.00921762],-0.9882447,-0.9882447
[-0.66749659 -0.00972062 -0.67765355 -0.01015696 -0.68817817 -0.01052461],-0.953275,-0.953275
[-0.69894789 -0.01076972 -0.70989223 -0.01094434 -0.72094089 -0.01104866],-0.58773947,-0.58773947
[-0.73147605 -0.01053516 -0.74143285 -0.0099568  -0.75075133 -0.00931848],0.8229524,0.8229524
[-0.75726057 -0.00650924 -0.76092295 -0.00366238 -0.76171759 -0.00079463],0.99959385,0.99959385
[-0.759375    0.00234259 -0.75390851  0.00546649 -0.7453495   0.00855902],0.99999857,0.99999857
[-0.73374734  0.01160216 -0.71917142  0.01457592 -0.70171143  0.01745999],1.0,1.0
[-0.68147826  0.02023317 -0.65860477  0.02287349 -0.6332462   0.02535858],1.0,1.0
[-0.60558002  0.02766618 -0.57580515  0.02977486 -0.54414034  0.03166481],1.0,1.0
[-0.51082157  0.03331877 -0.4760986   0.03472297 -0.44023068  0.03586792],1.0,1.0
[-0.40348152  0.03674916 -0.36611387  0.03736765 -0.3283839   0.03772997],1.0,1.0
[-0.29053577  0.03784813 -0.25279664  0.03773913 -0.21537237  0.03742427],1.0,1.0
[-0.17844417  0.0369282  -0.14216621  0.03627796 -0.10666431  0.03550191],1.0,1.0
[-0.07203549  0.03462881 -0.03834853  0.03368696 -0.00564504  0.03270349],1.0,1.0
[0.0260588  0.03170385 0.05677029 0.03071148 0.08651794 0.02974765],1.0,1.0
[0.11534933 0.02883139 0.14332892 0.02797959 0.17053608 0.02720716],1.0,1.0
[0.19706334 0.02652727 0.22301491 0.02595157 0.24850545 0.02549053],1.0,1.0
[0.27365914 0.02515369 0.29860906 0.02494992 0.3234968  0.02488774],1.0,1.0
[0.34847231 0.0249755  0.37369396 0.02522165 0.39932884 0.02563488],1.0,1.0
