State,Action,Action wo Noise
[-0.47416412  0.         -0.47416412  0.         -0.47416412  0.        ],-0.3522112,-0.38228965
[-0.47506184 -0.00089772 -0.47685062 -0.00178878 -0.47951718 -0.00266656],-0.68394905,-0.7423642
[-0.48353931 -0.00402213 -0.48888709 -0.00534778 -0.49552065 -0.00663357],-0.8594047,-0.9399467
[-0.50365367 -0.00813301 -0.51322529 -0.00957162 -0.5241638  -0.01093851],-1.0,-0.9873365
[-0.53659808 -0.01243428 -0.55043488 -0.01383681 -0.56557063 -0.01513575],-1.0,-0.9960213
[-0.58189243 -0.0163218  -0.59927925 -0.01738682 -0.61760333 -0.01832408],-1.0,-0.99682146
[-0.63673168 -0.01912835 -0.65652773 -0.01979605 -0.67685303 -0.0203253 ],-0.9983237,-0.9931997
[-0.69756648 -0.02071345 -0.71853108 -0.02096461 -0.7396131  -0.02108202],-0.82886595,-0.96827793
[-0.76042934 -0.02081625 -0.78085837 -0.02042903 -0.80078717 -0.0199288 ],-0.6791961,-0.73446953
[-0.8198873  -0.01910013 -0.83806533 -0.01817803 -0.85523826 -0.01717293],0.28546798,0.4383601
[-0.86988619 -0.01464794 -0.88195136 -0.01206517 -0.89138928 -0.00943792],0.796218,0.9725411
"[-8.97401046e-01 -6.01176465e-03 -8.99966702e-01 -2.56565650e-03
 -8.99077958e-01  8.88744081e-04]",0.9142324,0.9991292
[-0.89456065  0.00451731 -0.88642955  0.0081311  -0.87471227  0.01171727],0.98957723,0.99994445
[-0.85933793  0.01537434 -0.84036586  0.01897208 -0.81787544  0.02249042],0.98779476,0.99999094
[-0.79197198  0.02590346 -0.76278454  0.02918744 -0.73047155  0.03231299],0.78211904,0.99999595
[-0.69553153  0.03494002 -0.65818526  0.03734627 -0.61868362  0.03950164],0.7416518,0.9999945
[-0.57736599  0.04131763 -0.53453438  0.04283161 -0.49050829  0.04402609],0.8873025,0.99997854
[-0.44539902  0.04510927 -0.39953992  0.04585909 -0.35325898  0.04628094],0.88509756,0.9998727
[-0.30687307  0.04638592 -0.26067282  0.04620025 -0.21491866  0.04575416],0.95267576,0.9993582
[-0.1697336   0.04518506 -0.12530236  0.04443124 -0.08176755  0.04353481],1.0,0.9994587
[-0.0391579   0.04260965  0.00246898  0.04162688  0.04309594  0.04062695],1.0,0.99999857
[0.08274375 0.03964782 0.1214682  0.03872445 0.1593568  0.0378886 ],1.0,1.0
[0.1965257  0.03716889 0.23311665 0.03659095 0.26929445 0.0361778 ],1.0,1.0
[0.30524468 0.03595023 0.34117189 0.03592721 0.37729818 0.03612629],0.879603,1.0
