State,Action,Action wo Noise
[-0.42141386  0.         -0.42141386  0.         -0.42141386  0.        ],-0.99999815,-0.99999815
[-0.4236683  -0.00225444 -0.42816104 -0.00449274 -0.43485981 -0.00669878],-0.99999994,-0.99999994
[-0.4437163  -0.00885649 -0.45466619 -0.01094989 -0.46762939 -0.0129632 ],-1.0,-1.0
[-0.48251039 -0.014881   -0.49919878 -0.01668839 -0.51757    -0.01837122],-1.0,-1.0
[-0.53748644 -0.01991644 -0.55879875 -0.02131231 -0.58134755 -0.0225488 ],-1.0,-1.0
[-0.6049654  -0.02361785 -0.62947904 -0.02451364 -0.65471186 -0.02523282],-0.99999994,-0.99999994
[-0.6804865  -0.02577464 -0.70662745 -0.02614094 -0.73296362 -0.02633617],-0.9999895,-0.9999895
[-0.75933077 -0.02636715 -0.78557364 -0.02624287 -0.8115478  -0.02597416],-0.9923381,-0.9923381
[-0.83710959 -0.0255618  -0.86214022 -0.02503062 -0.88653483 -0.02439461],0.80381334,0.80381334
[-0.90750853 -0.0209737  -0.92499283 -0.01748431 -0.93893756 -0.01394472],0.9999945,0.9999945
[-0.94901298 -0.01007543 -0.95519609 -0.00618311 -0.95747382 -0.00227773],1.0,1.0
[-0.95584158  0.00163224 -0.95030264  0.00553894 -0.94086858  0.00943406],1.0,1.0
[-0.92756064  0.01330794 -0.91041199  0.01714864 -0.88947091  0.02094109],1.0,1.0
[-0.86480451  0.0246664  -0.83650312  0.02830139 -0.80468474  0.03181838],1.0,1.0
[-0.76949932  0.03518542 -0.73113243  0.03836689 -0.68980766  0.04132476],1.0,1.0
[-0.64578735  0.04402031 -0.59937101  0.04641634 -0.55089125  0.04847975],1.0,1.0
[-0.50070703  0.05018422 -0.44919437  0.05151267 -0.39673511  0.05245925],1.0,1.0
[-0.34370453  0.05303058 -0.29045861  0.05324592 -0.23732212  0.05313649],1.0,1.0
[-0.18457834  0.05274379 -0.13246096  0.05211737 -0.08114878  0.05131218],1.0,1.0
[-0.03076288  0.0503859   0.01863365  0.04939654  0.0670341   0.04840044],1.0,1.0
[0.11448492 0.04745083 0.16108176 0.04659683 0.20696486 0.0458831 ],1.0,1.0
[0.25231457 0.04534971 0.29734693 0.04503236 0.34230973 0.0449628 ],1.0,1.0
