State,Action,Action wo Noise
[-0.52012945  0.         -0.52012945  0.         -0.52012945  0.        ],-0.877581,-0.9048332
[-0.52147184 -0.00134239 -0.52414655 -0.00267471 -0.52813353 -0.00398698],-0.8708691,-0.97669756
[-0.5333928  -0.00525927 -0.53988493 -0.00649213 -0.54756127 -0.00767634],-0.96675766,-0.99565184
[-0.55650818 -0.00894691 -0.5666588  -0.01015063 -0.57793751 -0.01127871],-0.93097436,-0.9988346
[-0.59020695 -0.01226943 -0.6033766  -0.01316965 -0.61735007 -0.01397348],-0.97278696,-0.99940985
[-0.63208883 -0.01473875 -0.64748738 -0.01539855 -0.66343719 -0.01594981],-1.0,-0.9993984
[-0.6798687  -0.01643152 -0.69667066 -0.01680195 -0.71373211 -0.01706145],-1.0,-0.9985782
[-0.73094364 -0.01721153 -0.74819845 -0.01725481 -0.76539336 -0.01719491],-0.987483,-0.9934463
[-0.78241094 -0.01701758 -0.79915789 -0.01674695 -0.81554685 -0.01638896],-0.8135774,-0.9411371
[-0.83123596 -0.01568912 -0.84615204 -0.01491608 -0.86022958 -0.01407754],-0.18375657,-0.32735425
[-0.87246582 -0.01223624 -0.88281338 -0.01034756 -0.89123446 -0.00842108],0.91490686,0.9137691
[-0.89605187 -0.00481741 -0.89724956 -0.00119769 -0.8948236   0.00242596],1.0,0.99941576
[-0.88865432  0.00616928 -0.87876253  0.00989179 -0.86518318  0.01357936],0.9994702,0.99999356
[-0.84796815  0.01721503 -0.82718732  0.02078083 -0.80293236  0.02425497],0.9080544,0.99999976
[-0.77545704  0.02747532 -0.74490537  0.03055167 -0.7114511   0.03345427],0.89098394,1.0
[-0.67532487  0.03612624 -0.6367631   0.03856177 -0.59603233  0.04073077],0.94657016,1.0
[-0.55334272  0.04268961 -0.50901047  0.04433225 -0.46336775  0.04564273],1.0,1.0
[-0.4166743   0.04669345 -0.3692691   0.0474052  -0.32148047  0.04778863],1.0,0.99999976
[-0.27361652  0.04786394 -0.22595658  0.04765995 -0.17874391  0.04721267],1.0,0.99999976
[-0.13218034  0.04656357 -0.08642278  0.04575756 -0.04158166  0.04484112],0.99899065,1.0
[0.00227737 0.04385903 0.04513495 0.04285758 0.08701389 0.04187894],0.9434298,1.0
[0.12789267 0.04087878 0.16786837 0.03997569 0.20706959 0.03920122],0.9463594,1.0
[0.24565741 0.03858782 0.2838135  0.03815609 0.32174187 0.03792838],0.9713638,1.0
[0.35970422 0.03796235 0.39794333 0.03823911 0.43671924 0.03877591],0.9228226,1.0
