State,Action,Action wo Noise
[-0.58889651  0.         -0.58889651  0.         -0.58889651  0.        ],0.85837823,1.0
[-0.58712234  0.00177417 -0.58358705  0.00353529 -0.57831671  0.00527034],0.8452896,1.0
[-0.57136988  0.00694682 -0.56279807  0.00857182 -0.552665    0.01013307],1.0,1.0
[-0.54081421  0.01185079 -0.52733437  0.01347985 -0.5123265   0.01500786],1.0,1.0
[-0.49590317  0.01642334 -0.47818731  0.01771586 -0.45931098  0.01887633],1.0,1.0
[-0.43941383  0.01989715 -0.41864138  0.02077245 -0.39714316  0.02149822],1.0,1.0
[-0.37507078  0.02207239 -0.35257586  0.02249492 -0.32980807  0.02276779],1.0,1.0
[-0.3069132   0.02289486 -0.28403142  0.02288178 -0.26129566  0.02273576],1.0,1.0
[-0.23883033  0.02246533 -0.21675029  0.02208004 -0.19516008  0.02159021],1.0,1.0
[-0.17415349  0.02100659 -0.15381338  0.02034011 -0.13421181  0.01960158],1.0,1.0
[-0.11541031  0.0188015  -0.09746046  0.01794985 -0.08040451  0.01705595],1.0,1.0
[-0.06427618  0.01612833 -0.04910151  0.01517466 -0.03489978  0.01420174],1.0,1.0
[-0.02168435  0.01321543 -0.00946363  0.01222072  0.00175809  0.01122172],0.9363822,1.0
[0.01188442 0.01012633 0.02091692 0.00903249 0.0288589  0.00794199],1.0,1.0
[0.03581026 0.00695135 0.04177602 0.00596576 0.04676139 0.00498537],1.0,0.99999976
[0.05077132 0.00400993 0.0538102  0.00303887 0.05588158 0.00207138],1.0,0.9999995
[ 0.056988    0.00110643  0.05713088  0.00014287  0.05631038 -0.0008205 ],1.0,0.9999993
[ 0.05452547 -0.00178491  0.05177394 -0.00275154  0.0480525  -0.00372144],1.0,0.9999993
[ 0.04335699 -0.00469551  0.0376826  -0.00567439  0.03102416 -0.00665843],1.0,0.9999995
[ 0.02337655 -0.00764761  0.01473508 -0.00864147  0.00509606 -0.00963903],0.8964096,0.9999995
[-0.00569806 -0.01079412 -0.0176472  -0.01194914 -0.03074823 -0.01310102],1.0,0.99999976
[-0.04483862 -0.01409039 -0.05990643 -0.01506781 -0.07593397 -0.01602754],1.0,0.99999976
[-0.09289693 -0.01696296 -0.11076343 -0.0178665  -0.12949317 -0.01872974],1.0,1.0
[-0.14903663 -0.01954346 -0.16933434 -0.02029771 -0.19031634 -0.020982  ],1.0,1.0
[-0.21190181 -0.02158547 -0.23399892 -0.02209711 -0.25650491 -0.02250599],1.0,1.0
