State,Action,Action wo Noise
[-0.41523374  0.         -0.41523374  0.         -0.41523374  0.        ],-0.313699,-0.18000436
[-0.41650279 -0.00126905 -0.41903185 -0.00252907 -0.42280292 -0.00377107],-1.0,-0.3533221
[-0.42881849 -0.00601557 -0.43703537 -0.00821688 -0.4473942  -0.01035883],-1.0,-0.61240596
[-0.4598196  -0.0124254  -0.47422044 -0.01440083 -0.49049025 -0.01626982],-0.6128158,-0.7818927
[-0.5079272  -0.01743695 -0.52640086 -0.01847366 -0.54577274 -0.01937187],-0.8761976,-0.84983814
[-0.56629272 -0.02051999 -0.58780767 -0.02151495 -0.61015833 -0.02235065],-1.0,-0.89668506
[-0.63336706 -0.02320873 -0.65726733 -0.02390027 -0.68169173 -0.02442441],-1.0,-0.9329127
[-0.70647439 -0.02478266 -0.73145327 -0.02497887 -0.75647231 -0.02501904],-1.0,-0.9542745
[-0.78138345 -0.02491114 -0.80604824 -0.02466479 -0.83033921 -0.02429097],-1.0,-0.96460706
[-0.85414084 -0.02380163 -0.87735018 -0.02320934 -0.8998771  -0.02252692],-1.0,-0.968206
[-0.92164423 -0.02176713 -0.94258662 -0.02094239 -0.96265111 -0.02006449],-1.0,-0.9684115
[-0.98179559 -0.01914448 -0.99998804 -0.01819245 -1.01720552 -0.01721748],-0.9802476,-0.96852326
[-1.03340348 -0.01619796 -1.04857395 -0.01517047 -1.06271482 -0.01414087],-0.630479,-0.96991223
[-1.07530411 -0.01258929 -1.086348   -0.01104389 -1.09585484 -0.00950684],-0.40552455,-0.9685769
[-1.10349655 -0.00764171 -1.10928212 -0.00578557 -1.11321922 -0.00393709],-0.6582683,-0.9624112
"[-1.11569259e+00 -2.47337416e-03 -1.11670596e+00 -1.01337129e-03
 -1.11626089e+00  4.45069510e-04]",-0.7947539,-0.9544066
[-1.11456142  0.00169947 -1.11160496  0.00295646 -1.10738715  0.00421781],-0.7133774,-0.94566137
[-1.10178006  0.0056071  -1.09477647  0.00700359 -1.08636837  0.0084081 ],-0.8670878,-0.93444926
[-1.07677814  0.00959022 -1.06599839  0.01077976 -1.05402324  0.01197515],-0.8137975,-0.92424786
[-1.04076931  0.01325393 -1.02623655  0.01453277 -1.01042942  0.01580713],-0.6181059,-0.9137993
[-0.99306464  0.01736478 -0.97415992  0.01890472 -0.95374212  0.02041779],-0.8058774,-0.8916371
[-0.93213076  0.02161136 -0.9093757   0.02275506 -0.88554012  0.02383558],-1.0,-0.8582919
