State,Action,Action wo Noise
[-0.4870168  0.        -0.4870168  0.        -0.4870168  0.       ],-0.9991108,-0.9991108
[-0.48878928 -0.00177248 -0.49232103 -0.00353174 -0.49758567 -0.00526465],-0.9998697,-0.9998697
[-0.50454503 -0.00695935 -0.51314701 -0.00860198 -0.52332718 -0.01018016],-0.9999832,-0.9999832
[-0.53500935 -0.01168218 -0.54810594 -0.01309659 -0.56251886 -0.01441292],-0.9999933,-0.9999933
[-0.57814054 -0.01562168 -0.59485497 -0.01671443 -0.61253902 -0.01768406],-0.9999913,-0.9999913
[-0.6310639  -0.01852488 -0.65029666 -0.01923277 -0.6701019  -0.01980523],-0.9999626,-0.9999626
[-0.69034334 -0.02024144 -0.71088564 -0.02054231 -0.73159599 -0.02071035],-0.9994901,-0.9994901
[-0.75234487 -0.02074888 -0.77300891 -0.02066404 -0.79347133 -0.02046242],-0.9843688,-0.9843688
[-0.81360024 -0.02012891 -0.83329488 -0.01969464 -0.85246338 -0.0191685 ],-0.38242787,-0.38242787
[-0.87012015 -0.01765676 -0.88619509 -0.01607495 -0.90062968 -0.01443458],0.9745848,0.9745848
[-0.91134019 -0.01071051 -0.91829361 -0.00695342 -0.92146977 -0.00317616],0.9999778,0.9999778
"[-9.20821692e-01  6.48074080e-04 -9.16351181e-01  4.47051052e-03
 -9.08070852e-01  8.28032911e-03]",1.0,1.0
[-0.89600514  0.01206571 -0.88019221  0.01581293 -0.86068654  0.01950567],1.0,1.0
[-0.83756212  0.02312442 -0.81091602  0.0266461  -0.78087213  0.03004389],1.0,1.0
[-0.74758464  0.03328749 -0.71124086  0.03634379 -0.67206291  0.03917795],1.0,1.0
[-0.63030793  0.04175498 -0.58626624  0.04404169 -0.5402573   0.04600894],1.0,1.0
[-0.49262348  0.04763382 -0.44372164  0.04890184 -0.39391316  0.04980848],1.0,1.0
[-0.34355296  0.05036019 -0.29297841  0.05057456 -0.24249878  0.05047963],1.0,1.0
[-0.19238625  0.05011252 -0.14286877  0.04951748 -0.09412515  0.04874362],1.0,1.0
[-0.04628252  0.04784263  0.00058416  0.04686669  0.04645086  0.04586669],1.0,1.0
[0.09134178 0.04489093 0.13532599 0.0439842  0.1785134  0.04318741],1.0,1.0
[0.22105083 0.04253743 0.26311812 0.04206729 0.30492465 0.04180653],1.0,1.0
[0.34670625 0.04178161 0.38872256 0.04201631 0.43125468 0.04253212],1.0,1.0
