State,Action,Action wo Noise
[-0.47222175  0.         -0.47222175  0.         -0.47222175  0.        ],-0.99994844,-0.99994844
[-0.47410547 -0.00188373 -0.47785896 -0.00375349 -0.48345434 -0.00559538],-0.9999948,-0.9999948
[-0.49085007 -0.00739573 -0.49999102 -0.00914094 -0.51080886 -0.01081785],-0.9999994,-0.9999994
[-0.52322261 -0.01241375 -0.53713917 -0.01391657 -0.55245421 -0.01531504],-0.99999976,-0.99999976
[-0.56905311 -0.01659889 -0.58681215 -0.01775904 -0.60559993 -0.01878778],-0.99999946,-0.99999946
[-0.62527888 -0.01967895 -0.645707   -0.02042812 -0.66673966 -0.02103266],-0.99999446,-0.99999446
[-0.68823144 -0.02149178 -0.71003806 -0.02180662 -0.73201815 -0.02198009],-0.9997697,-0.9997697
[-0.75403463 -0.02201648 -0.7759569  -0.02192227 -0.79766183 -0.02170493],-0.9673989,-0.9673989
[-0.81898627 -0.02132444 -0.83982518 -0.02083891 -0.86008357 -0.02025839],0.656363,0.656363
[-0.87724106 -0.01715749 -0.89123198 -0.01399093 -0.90200707 -0.01077508],0.9999049,0.9999049
"[-9.09015722e-01 -7.00865436e-03 -9.12236270e-01 -3.22054835e-03
 -9.11659091e-01  5.77179349e-04]",1.0,1.0
[-0.90728575  0.00437334 -0.89912942  0.00815633 -0.8872157   0.01191372],1.0,1.0
[-0.87158444  0.01563127 -0.85229217  0.01929227 -0.82941523  0.02287694],1.0,1.0
[-0.80305316  0.02636207 -0.77333221  0.02972095 -0.74040863  0.03292358],1.0,1.0
[-0.70447123  0.0359374  -0.66574288  0.03872835 -0.62448046  0.04126241],1.0,1.0
[-0.58097294  0.04350753 -0.53553722  0.04543571 -0.48851199  0.04702523],1.0,1.0
[-0.44024943  0.04826257 -0.39110549  0.04914394 -0.34142929  0.0496762 ],1.0,1.0
[-0.29155235  0.04987693 -0.24177857  0.04977378 -0.19237548  0.04940309],1.0,1.0
[-0.14356748  0.048808   -0.09553115  0.04803632 -0.04839286  0.04713829],1.0,1.0
[-0.00222827  0.04616459  0.04293638  0.04516465  0.08712174  0.04418536],1.0,1.0
[0.130392   0.04327026 0.17285111 0.04245911 0.21463888 0.04178777],1.0,1.0
[0.25592727 0.04128839 0.29691703 0.04098976 0.33783472 0.04091769],1.0,1.0
