State,Action,Action wo Noise
[-0.50435812  0.         -0.50435812  0.         -0.50435812  0.        ],-1.0,-0.95906776
[-0.50600235 -0.00164422 -0.50927848 -0.00327614 -0.51416199 -0.00488351],-0.9718001,-0.9845602
[-0.52057396 -0.00641197 -0.52846632 -0.00789236 -0.53777987 -0.00931355],-0.8868699,-0.99534863
[-0.54831741 -0.01053753 -0.56000002 -0.01168262 -0.57274048 -0.01274045],-0.83174556,-0.99738896
[-0.58636132 -0.01362084 -0.60076184 -0.01440052 -0.61583641 -0.01507457],-0.81319594,-0.9971652
[-0.63144779 -0.01561138 -0.64748413 -0.01603634 -0.66383237 -0.01634824],-0.9112991,-0.99435014
[-0.68052655 -0.01669419 -0.69745372 -0.01692717 -0.71450225 -0.01704853],-1.0,-0.9835834
[-0.731696   -0.01719375 -0.74892844 -0.01723244 -0.76609671 -0.01716827],-0.79547477,-0.9398501
[-0.78279569 -0.01669898 -0.79893397 -0.01613828 -0.81442739 -0.01549342],-0.58862746,-0.698105
[-0.82888893 -0.01446154 -0.84225067 -0.01336174 -0.85445319 -0.01220252],0.27376267,0.14926648
[-0.8641515  -0.0096983  -0.87130672 -0.00715522 -0.87589135 -0.00458463],1.0,0.92679024
[-0.87679891 -0.00090756 -0.87402608  0.00277284 -0.86758309  0.00644299],1.0,0.99854004
[-0.85749435  0.01008874 -0.84379965  0.0136947  -0.82655611  0.01724354],1.0,0.9999552
[-0.80584055  0.02071557 -0.78175219  0.02408835 -0.75441551  0.02733668],1.0,0.9999964
[-0.72398277  0.03043274 -0.69063604  0.03334672 -0.65458832  0.03604773],1.0,0.9999993
[-0.61608326  0.03850506 -0.57539343  0.04068983 -0.53281671  0.04257673],1.0,0.9999995
[-0.48867085  0.04414585 -0.44328648  0.04538437 -0.39699864  0.04628784],0.9910194,0.99999905
[-0.35015111  0.04684753 -0.30306     0.04709112 -0.25601834  0.04704166],1.0,0.99999833
[-0.20927483  0.0467435  -0.1630546   0.04622024 -0.11754118  0.04551342],0.85077304,0.9999988
[-0.07309777  0.04444341 -0.02981833  0.04327944  0.01224726  0.04206559],0.83632743,1.0
[0.05306903 0.04082177 0.09267691 0.03960788 0.13113528 0.03845838],0.9654875,1.0
[0.16873287 0.03759758 0.2055922  0.03685933 0.24186039 0.03626819],0.9205894,1.0
[0.27763919 0.03577879 0.31311706 0.03547788 0.34850004 0.03538298],0.84875447,1.0
