State,Action,Action wo Noise
[-0.40772754  0.         -0.40772754  0.         -0.40772754  0.        ],-0.99998873,-0.99998873
[-0.41007916 -0.00235162 -0.4147658  -0.00468664 -0.42175425 -0.00698844],-0.99999934,-0.99999934
[-0.43099469 -0.00924045 -0.44242077 -0.01142608 -0.45594968 -0.01352891],-0.99999994,-0.99999994
[-0.47148249 -0.0155328  -0.48890458 -0.01742209 -0.5080864  -0.01918182],-1.0,-1.0
[-0.52888452 -0.02079812 -0.551143   -0.02225848 -0.57469514 -0.02355214],-1.0,-1.0
[-0.59936555 -0.02467041 -0.62497259 -0.02560704 -0.651331   -0.0263584 ],-0.99999994,-0.99999994
[-0.67825468 -0.02692369 -0.70555962 -0.02730494 -0.73306663 -0.027507  ],-0.9999967,-0.9999967
[-0.76060399 -0.02753736 -0.78800984 -0.02740585 -0.81513412 -0.02712428],-0.9995061,-0.9995061
[-0.84183944 -0.02670531 -0.86800363 -0.02616419 -0.8935197  -0.02551608],-0.8563558,-0.8563558
[-0.91808133 -0.02456163 -0.94161271 -0.02353138 -0.96405299 -0.02244028],0.95016086,0.95016086
[-0.9826454  -0.01859241 -0.9973593  -0.0147139  -1.00817585 -0.01081655],0.9999914,0.9999914
[-1.01500952 -0.00683367 -1.01785486 -0.00284533 -1.01670988  0.00114497],1.0,1.0
[-1.01157536  0.00513452 -1.0024551   0.00912026 -0.98935732  0.01309777],1.0,1.0
[-0.97229709  0.01706023 -0.95129971  0.02099738 -0.92640507  0.02489464],1.0,1.0
[-0.89767279  0.02873228 -0.86518785  0.03248494 -0.82906642  0.03612143],1.0,1.0
[-0.78946145  0.03960497 -0.7465673   0.04289415 -0.70062282  0.04594447],1.0,1.0
[-0.6519122   0.04871062 -0.60076283  0.05114938 -0.54753987  0.05322295],1.0,1.0
[-0.49263751  0.05490236 -0.43646703  0.05617048 -0.37944262  0.05702441],1.0,1.0
[-0.321966    0.05747663 -0.26441106  0.05755493 -0.20711     0.05730107],1.0,1.0
[-0.15034169  0.05676831 -0.09432339  0.0560183  -0.03920566  0.05511773],1.0,1.0
[0.01492934 0.054135   0.06806685 0.05313751 0.1202563  0.05218945],1.0,1.0
[0.17160668 0.05135038 0.22228112 0.05067443 0.2724911  0.05020999],1.0,1.0
[0.32249092 0.04999982 0.37257229 0.05008136 0.42305931 0.05048702],1.0,1.0
