State,Action,Action wo Noise
[-0.41038357  0.         -0.41038357  0.         -0.41038357  0.        ],-1.0,-0.9916272
[-0.41271645 -0.00233288 -0.4173657  -0.00464925 -0.42429827 -0.00693258],-0.9131882,-0.99902457
[-0.43333442 -0.00903615 -0.44440909 -0.01107467 -0.45744189 -0.0130328 ],-0.97071105,-0.99989206
[-0.47242368 -0.01498179 -0.48924385 -0.01682017 -0.50777729 -0.01853344],-1.0,-0.9999756
[-0.52792935 -0.02015206 -0.54954892 -0.02161958 -0.57247407 -0.02292515],-0.99298155,-0.9999855
[-0.59652344 -0.02404937 -0.6215197  -0.02499626 -0.64728154 -0.02576184],-1.0,-0.999971
[-0.6736369  -0.02635536 -0.70040459 -0.02676769 -0.72740754 -0.02700295],-1.0,-0.9998166
[-0.75447541 -0.02706786 -0.78144686 -0.02697146 -0.80817163 -0.02672477],-1.0,-0.99695
[-0.83451207 -0.02634044 -0.86034438 -0.02583231 -0.88555929 -0.02521491],-1.0,-0.88968146
[-0.91006242 -0.02450313 -0.93377415 -0.02371173 -0.95662921 -0.02285507],0.17517953,0.507758
[-0.97681322 -0.02018401 -0.99428999 -0.01747677 -1.00903541 -0.01474542],0.8957736,0.9956697
[-1.01995354 -0.01091813 -1.02703635 -0.00708281 -1.03028007 -0.00324372],0.9282555,0.9999819
"[-1.02963463e+00  6.45441242e-04 -1.02510027e+00  4.53435516e-03
 -1.01667903e+00  8.42124716e-03]",0.9619983,0.99999976
[-1.00432525  0.01235377 -0.98804913  0.01627612 -0.96786927  0.02017986],0.9982365,1.0
[-0.94376251  0.02410676 -0.9157778   0.02798471 -0.88398753  0.03179027],1.0,1.0
[-0.84849099  0.03549654 -0.80942565  0.03906534 -0.76696982  0.04245583],1.0,1.0
[-0.72134661  0.04562321 -0.67282576  0.04852085 -0.62172272  0.05110304],1.0,1.0
[-0.56839434  0.05332838 -0.513231    0.05516334 -0.4566454   0.0565856 ],1.0,1.0
[-0.39905859  0.05758681 -0.34088424  0.05817434 -0.28251266  0.05837158],1.0,0.99999976
[-0.22429565  0.05821701 -0.16653371  0.05776194 -0.1094662   0.05706751],1.0,0.99999976
[-0.05326509  0.05620111  0.00196787  0.05523296  0.05620087  0.054233  ],1.0,1.0
[0.10946932 0.05326845 0.16187138 0.05240206 0.21356247 0.05169109],0.9238659,1.0
[0.26463514 0.05107267 0.31534095 0.05070581 0.36597027 0.05062932],0.8899979,1.0
