State,Action,Action wo Noise
[-0.58408287  0.         -0.58408287  0.         -0.58408287  0.        ],-1.0,-0.99999994
[-0.58513172 -0.00104885 -0.5872217  -0.00208997 -0.59033739 -0.00311569],-0.804453,-0.99999994
[-0.59416256 -0.00382517 -0.59866913 -0.00450657 -0.60382409 -0.00515497],-0.9092831,-1.0
[-0.60974709 -0.00592299 -0.61639506 -0.00664797 -0.62371994 -0.00732488],-0.7513371,-1.0
[-0.63143216 -0.00771222 -0.63947667 -0.00804451 -0.64779649 -0.00831983],-0.82509077,-1.0
[-0.65644387 -0.00864738 -0.66535872 -0.00891485 -0.67447977 -0.00912104],-1.0,-1.0
[-0.68400745 -0.00952768 -0.69387797 -0.00987052 -0.70402622 -0.01014825],-1.0,-1.0
[-0.71438638 -0.01036016 -0.72489249 -0.01050611 -0.735479   -0.01058651],-1.0,-1.0
[-0.74608127 -0.01060227 -0.75663608 -0.01055482 -0.76708206 -0.01044597],-0.86447936,-1.0
[-0.77715673 -0.01007468 -0.7868046  -0.00964787 -0.79597399 -0.00916938],-0.6057757,-1.0
[-0.80422908 -0.00825509 -0.81152807 -0.00729899 -0.81783496 -0.00630689],-0.4667905,-1.0
[-0.82291087 -0.00507592 -0.82673187 -0.003821   -0.82928022 -0.00254835],-0.6565344,-1.0
"[-8.30828845e-01 -1.54862842e-03 -8.31370714e-01 -5.41868873e-04
 -8.30903369e-01  4.67344641e-04]",-0.504466,-1.0
[-0.82920082  0.00170254 -0.82627082  0.00293    -0.82212681  0.00414401],-0.8816668,-1.0
[-0.81735386  0.00477295 -0.81197455  0.00537931 -0.80601479  0.00595976],-1.0,-1.0
[-0.79968138  0.00633341 -0.7930061   0.00667528 -0.78602317  0.00698293],-0.92215896,-1.0
[-0.77865241  0.00737077 -0.77093324  0.00771916 -0.7629079   0.00802534],-0.79644686,-1.0
[-0.75443267  0.00847523 -0.74555595  0.00887672 -0.73632954  0.00922641],-0.7376413,-1.0
[-0.72672022  0.00960931 -0.7167865   0.00993372 -0.7065901   0.0101964 ],-0.9934781,-1.0
[-0.69657939  0.01001072 -0.68681898  0.0097604  -0.67737298  0.009446  ],-0.74575514,-1.0
[-0.66793278  0.0094402  -0.65856222  0.00937056 -0.6493255   0.00923672],-0.63080025,-1.0
[-0.64011422  0.00921127 -0.63099297  0.00912125 -0.62202632  0.00896665],-0.93123883,-0.99999994
[-0.61372901  0.00829731 -0.60616078  0.00756823 -0.59937651  0.00678427],-0.5640995,-0.99999994
[-0.59287494  0.00650157 -0.58670368  0.00617126 -0.5809081   0.00579558],-0.64088047,-0.9999999
[-0.57564614  0.00526196 -0.57095673  0.00468941 -0.56687464  0.00408208],-1.0,-0.9999999
"[-5.63968903e-01  2.90574056e-03 -5.62261127e-01  1.70777689e-03
 -5.61764032e-01  4.97094801e-04]",-1.0,-0.9999999
[-0.56248132 -0.00071729 -0.56440766 -0.00192633 -0.56752868 -0.00312103],-1.0,-0.99999994
[-0.57182119 -0.00429251 -0.57725329 -0.0054321  -0.58378472 -0.00653143],-1.0,-0.99999994
[-0.5913672  -0.00758248 -0.59994491 -0.00857771 -0.60945502 -0.00951011],-1.0,-1.0
[-0.61982831 -0.01037328 -0.63098985 -0.01116155 -0.64285983 -0.01186997],-1.0,-1.0
[-0.6553543  -0.01249448 -0.66838614 -0.01303184 -0.68186591 -0.01347976],-1.0,-1.0
[-0.69570276 -0.01383686 -0.70980543 -0.01410267 -0.72408306 -0.01427763],-0.81894124,-1.0
[-0.73817449 -0.01409144 -0.75199389 -0.01381939 -0.76545965 -0.01346577],-0.8622142,-1.0
[-0.77855981 -0.01310016 -0.79122216 -0.01266235 -0.80337944 -0.01215729],-1.0,-1.0
[-0.81517622 -0.01179678 -0.82655457 -0.01137835 -0.8374609  -0.01090633],-0.6590138,-1.0
[-0.84733451 -0.00987362 -0.85613273 -0.00879822 -0.86381904 -0.00768631],-0.4407305,-1.0
[-0.87003531 -0.00621627 -0.87475754 -0.00472223 -0.87796799 -0.00321045],-0.9154714,-1.0
"[-8.80366976e-01 -2.39898547e-03 -8.81945802e-01 -1.57882576e-03
 -8.82698811e-01 -7.53008587e-04]",-0.96952903,-1.0
"[-8.82704408e-01 -5.59699383e-06 -8.81962573e-01  7.41834485e-04
 -8.80475948e-01  1.48662500e-03]",-1.0,-1.0
[-0.87829556  0.00218038 -0.87542931  0.00286625 -0.8718877   0.00354161],-1.0,-1.0
[-0.86768395  0.00420375 -0.86283405  0.0048499  -0.85735689  0.00547716],-1.0,-1.0
[-0.85127433  0.00608256 -0.84461132  0.00666301 -0.83739599  0.00721533],-0.9017765,-1.0
[-0.82951237  0.00788361 -0.82099585  0.00851653 -0.81188587  0.00910998],-0.5321467,-1.0
