State,Action,Action wo Noise
[-0.49594672  0.         -0.49594672  0.         -0.49594672  0.        ],-0.99999946,-0.99999946
[-0.49765387 -0.00170715 -0.50105541 -0.00340154 -0.5061259  -0.00507049],-0.99999964,-0.99999964
[-0.51282737 -0.00670147 -0.52110961 -0.00828224 -0.53091053 -0.00980091],-0.9999998,-0.9999998
[-0.5421566  -0.01124608 -0.55476357 -0.01260697 -0.56863714 -0.01387357],-0.99999994,-0.99999994
[-0.58367395 -0.01503681 -0.59976263 -0.01608868 -0.61678504 -0.01702241],-1.0,-1.0
[-0.63461762 -0.01783258 -0.65313287 -0.01851525 -0.67220087 -0.01906801],-1.0,-1.0
[-0.69169092 -0.01949005 -0.71147303 -0.01978211 -0.73141951 -0.01994648],-1.0,-1.0
[-0.75140637 -0.01998686 -0.77131459 -0.01990823 -0.7910313  -0.01971671],-1.0,-1.0
[-0.81045062 -0.01941932 -0.82947443 -0.01902381 -0.84801283 -0.0185384 ],-1.0,-1.0
[-0.86598445 -0.01797162 -0.88331649 -0.01733204 -0.89994463 -0.01662814],-1.0,-1.0
[-0.91581277 -0.01586814 -0.9308726  -0.01505983 -0.94508313 -0.01421053],-1.0,-1.0
[-0.95841005 -0.01332692 -0.97082513 -0.01241508 -0.98230554 -0.01148041],-1.0,-1.0
[-0.99283318 -0.01052764 -1.00239399 -0.00956081 -1.01097736 -0.00858336],-1.0,-1.0
[-1.01857546 -0.00759811 -1.02518278 -0.00660732 -1.03079555 -0.00561277],-1.0,-1.0
[-1.03541134 -0.00461579 -1.0390287  -0.00361736 -1.0416468  -0.00261811],-1.0,-1.0
"[-1.04326526e+00 -1.61845332e-03 -1.04388388e+00 -6.18627281e-04
 -1.04350263e+00  3.81249191e-04]",-1.0,-1.0
[-1.04212154  0.0013811  -1.03974073  0.00238081 -1.03636055  0.00338018],-1.0,-1.0
[-1.03198169  0.00437886 -1.02660544  0.00537625 -1.02023395  0.00637149],-1.0,-1.0
[-1.01287064  0.00736331 -1.00452057  0.00835007 -0.99519097  0.0093296 ],-1.0,-1.0
[-0.98489173  0.01029924 -0.97363604  0.01125569 -0.96144097  0.01219506],-1.0,-1.0
[-0.94832819  0.01311278 -0.93432457  0.01400362 -0.91946292  0.01486165],-1.0,-1.0
[-0.90378259  0.01568033 -0.8873301   0.01645249 -0.87015966  0.01717044],-1.0,-1.0
[-0.85233362  0.01782605 -0.83392273  0.01841089 -0.81500634  0.01891639],-1.0,-1.0
[-0.79567233  0.019334   -0.77601693  0.01965541 -0.75614419  0.01987273],-1.0,-1.0
[-0.73616544  0.01997875 -0.71619832  0.01996712 -0.69636574  0.01983258],-1.0,-1.0
[-0.67679466  0.01957109 -0.65761462  0.01918004 -0.63895633  0.01865829],-0.99999994,-0.99999994
[-0.62095002  0.01800631 -0.60372391  0.01722611 -0.58740263  0.01632128],-0.9999998,-0.9999998
[-0.57210575  0.01529689 -0.55794634  0.01415941 -0.54502978  0.01291656],-0.99999964,-0.99999964
[-0.5334526   0.01157718 -0.52330152  0.01015108 -0.51465267  0.00864885],-0.9999994,-0.9999994
[-0.50757091  0.00708176 -0.50210932  0.0054616  -0.49830878  0.00380054],-0.9999993,-0.9999993
"[-4.96197729e-01  2.11104756e-03 -4.95791957e-01  4.05772153e-04
 -4.97094493e-01 -1.30253612e-03]",-0.9999994,-0.9999994
[-0.5000956  -0.00300111 -0.50477284 -0.00467723 -0.51109119 -0.00631835],-0.9999997,-0.9999997
[-0.51900333 -0.00791214 -0.52844993 -0.0094466  -0.53936015 -0.01091022],-0.9999999,-0.9999999
[-0.5516522  -0.01229205 -0.5652341  -0.0135819  -0.58000455 -0.01477045],-0.99999994,-0.99999994
[-0.59585397 -0.01584942 -0.61266571 -0.01681174 -0.63031736 -0.01765166],-1.0,-1.0
[-0.64868224 -0.01836487 -0.66763084 -0.01894861 -0.68703251 -0.01940167],-1.0,-1.0
[-0.70675695 -0.01972444 -0.7266758  -0.01991884 -0.74666405 -0.01998825],-1.0,-1.0
[-0.76660141 -0.01993736 -0.78637344 -0.01977204 -0.80587255 -0.0194991 ],-1.0,-1.0
[-0.82499871 -0.01912616 -0.84366004 -0.01866133 -0.86177313 -0.01811309],-1.0,-1.0
[-0.87926314 -0.01749002 -0.89606378 -0.01680063 -0.91211701 -0.01605323],-1.0,-1.0
[-0.92737272 -0.01525571 -0.94178822 -0.01441551 -0.95532769 -0.01353947],-1.0,-1.0
[-0.96796151 -0.01263382 -0.97966563 -0.01170412 -0.99042088 -0.01075525],-1.0,-1.0
[-1.00021231 -0.00979143 -1.00902853 -0.00881622 -1.01686112 -0.00783259],-1.0,-1.0
[-1.02370407 -0.00684294 -1.02955321 -0.00584915 -1.03440586 -0.00485265],-1.0,-1.0
[-1.03826035 -0.00385449 -1.04111574 -0.00285539 -1.04297154 -0.0018558 ],-1.0,-1.0
"[-1.04382755e+00 -8.56004967e-04 -1.04368368e+00  1.43867269e-04
 -1.04253995e+00  1.14372836e-03]",-1.0,-1.0
[-1.04039647  0.00214348 -1.0372535   0.00314296 -1.03311165  0.00414185],-1.0,-1.0
[-1.02797203  0.00513962 -1.02183657  0.00613546 -1.01470834  0.00712823],-1.0,-1.0
[-1.00659197  0.00811636 -0.99749414  0.00909784 -0.98742404  0.0100701 ],-1.0,-1.0
[-0.97639403  0.01103001 -0.9644202   0.01197382 -0.95152307  0.01289713],-1.0,-1.0
[-0.93772821  0.01379486 -0.92306695  0.01466125 -0.90757705  0.0154899 ],-1.0,-1.0
[-0.89130327  0.01627378 -0.87429795  0.01700532 -0.85662146  0.01767648],-1.0,-1.0
[-0.83834256  0.0182789  -0.81953854  0.01880402 -0.80029528  0.01924326],-1.0,-1.0
[-0.78070704  0.01958824 -0.76087608  0.01983096 -0.74091207  0.01996401],-1.0,-1.0
[-0.72093123  0.01998083 -0.70105535  0.01987588 -0.68141053  0.01964482],-0.99999994,-0.99999994
[-0.66212583  0.01928469 -0.64333184  0.018794   -0.62515903  0.01817281],-0.9999999,-0.9999999
[-0.60773625  0.01742278 -0.59118912  0.01654713 -0.57563853  0.01555059],-0.9999997,-0.9999997
[-0.56119922  0.01443931 -0.54797851  0.01322071 -0.53607511  0.0119034 ],-0.99999934,-0.99999934
[-0.52557816  0.01049695 -0.51656637  0.0090118  -0.50910731  0.00745906],-0.999999,-0.999999
[-0.5032569   0.00585041 -0.49905896  0.00419794 -0.4965449   0.00251406],-0.999999,-0.999999
[-0.49573352  0.00081138 -0.49663089 -0.00089737 -0.49923029 -0.0025994 ],-0.9999993,-0.9999993
[-0.50351229 -0.004282   -0.50944485 -0.00593256 -0.51698353 -0.00753868],-0.99999964,-0.99999964
[-0.52607182 -0.00908829 -0.53664156 -0.01056974 -0.54861351 -0.01197195],-0.9999999,-0.9999999
[-0.56189802 -0.01328451 -0.57639592 -0.0144979  -0.59199949 -0.01560357],-0.99999994,-0.99999994
[-0.60859365 -0.01659416 -0.62605723 -0.01746358 -0.64426442 -0.01820719],-1.0,-1.0
[-0.66308626 -0.01882183 -0.6823922  -0.01930594 -0.70205173 -0.01965953],-1.0,-1.0
[-0.72193588 -0.01988415 -0.74191874 -0.01998286 -0.76187878 -0.01996004],-1.0,-1.0
[-0.78170008 -0.0198213  -0.80127333 -0.01957325 -0.82049666 -0.01922333],-1.0,-1.0
[-0.83927622 -0.01877956 -0.85752657 -0.01825035 -0.87517083 -0.01764426],-1.0,-1.0
[-0.8921407  -0.01696986 -0.9083762  -0.0162355  -0.92382539 -0.01544919],-1.0,-1.0
[-0.93844386 -0.01461847 -0.95219422 -0.01375036 -0.96504543 -0.01285121],-1.0,-1.0
[-0.97697218 -0.01192675 -0.9879542  -0.01098203 -0.99797561 -0.01002141],-1.0,-1.0
[-1.00702423 -0.00904862 -1.01509098 -0.00806675 -1.02216932 -0.00707834],-1.0,-1.0
[-1.0282547  -0.00608538 -1.03334411 -0.00508942 -1.03743569 -0.00409158],-1.0,-1.0
[-1.04052834 -0.00309265 -1.04262149 -0.00209315 -1.04371487 -0.00109338],-1.0,-1.0
"[-1.04380839e+00 -9.35203809e-05 -1.04290204e+00  9.06350398e-04
 -1.04099590e+00  1.90614282e-03]",-1.0,-1.0
[-1.03809019  0.00290571 -1.03418541  0.00390478 -1.02928254  0.00490287],-1.0,-1.0
[-1.02338328  0.00589926 -1.01649039  0.00689289 -1.0086081   0.00788228],-1.0,-1.0
[-0.99974255  0.00886555 -0.9899023   0.00984026 -0.97909888  0.01080342],-1.0,-1.0
[-0.96734745  0.01175143 -0.95466741  0.01268004 -0.94108307  0.01358434],-1.0,-1.0
[-0.92662434  0.01445873 -0.9113274   0.01529695 -0.89523527  0.01609213],-1.0,-1.0
[-0.87839847  0.0168368  -0.86087542  0.01752305 -0.84273286  0.01814256],-1.0,-1.0
[-0.82404606  0.0186868  -0.80489885  0.0191472  -0.78538355  0.01951531],-1.0,-1.0
[-0.76560055  0.019783   -0.74565784  0.01994271 -0.72567016  0.01998768],-0.99999994,-0.99999994
[-0.70575808  0.01991208 -0.6860468   0.01971128 -0.66666481  0.01938198],-0.9999999,-0.9999999
[-0.64774248  0.01892234 -0.62941043  0.01833204 -0.61179807  0.01761237],-0.9999997,-0.9999997
[-0.59503189  0.01676617 -0.57923407  0.01579783 -0.56452091  0.01471316],-0.9999993,-0.9999993
[-0.5510016   0.01351931 -0.538777    0.0122246  -0.52793861  0.0108384 ],-0.9999986,-0.9999986
[-0.51856766  0.00937095 -0.51073445  0.00783322 -0.50449769  0.00623676],-0.99999815,-0.99999815
[-0.49990411  0.00459358 -0.49698808  0.00291602 -0.49577142  0.00121666],-0.99999833,-0.99999833
"[-4.96263223e-01 -4.91801401e-04 -4.98459809e-01 -2.19658582e-03
 -5.02344756e-01 -3.88494689e-03]",-0.9999989,-0.9999989
[-0.507889   -0.00554424 -0.51505102 -0.00716202 -0.52377714 -0.00872612],-0.99999946,-0.99999946
[-0.53400192 -0.01022478 -0.54564869 -0.01164677 -0.55863021 -0.01298152],-0.9999998,-0.9999998
[-0.57284947 -0.01421926 -0.58820069 -0.01535122 -0.60457043 -0.01636974],-0.99999994,-0.99999994
[-0.62183884 -0.0172684  -0.63988106 -0.01804222 -0.65856875 -0.01868769],-1.0,-1.0
[-0.6777716  -0.01920285 -0.69735894 -0.01958734 -0.7172013  -0.01984236],-1.0,-1.0
[-0.73717191 -0.01997061 -0.7571481  -0.01997618 -0.7770125  -0.0198644 ],-1.0,-1.0
[-0.79665416 -0.01964166 -0.81596938 -0.01931522 -0.83486236 -0.01889298],-1.0,-1.0
[-0.85324564 -0.01838328 -0.8710403  -0.01779467 -0.88817603 -0.01713572],-1.0,-1.0
[-0.90459088 -0.01641486 -0.92023106 -0.01564017 -0.9350504  -0.01481935],-1.0,-1.0
[-0.94900991 -0.01395951 -0.9620771  -0.01306719 -0.97422536 -0.01214826],-1.0,-1.0
[-0.98543328 -0.01120792 -0.995684   -0.01025072 -1.00496451 -0.00928051],-1.0,-1.0
[-1.01326506 -0.00830055 -1.02057855 -0.00731349 -1.02690001 -0.00632146],-1.0,-1.0
[-1.0322261  -0.00532609 -1.03655472 -0.00432861 -1.0398846  -0.00332989],-1.0,-1.0
"[-1.04221509e+00 -2.33049002e-03 -1.04354586e+00 -1.33076929e-03
 -1.04387678e+00 -3.30919307e-04]",-1.0,-1.0
"[-1.04320783e+00  6.68956634e-04 -1.04153905e+00  1.66877756e-03
 -1.03887063e+00  2.66841736e-03]",-1.0,-1.0
[-1.03520299  0.00366764 -1.03053697  0.00466602 -1.02487408  0.0056629 ],-1.0,-1.0
[-1.01821679  0.00665729 -1.01056894  0.00764785 -1.00193616  0.00863277],-1.0,-1.0
[-0.9923264   0.00960976 -0.98175044  0.01057596 -0.97022251  0.01152793],-1.0,-1.0
[-0.95776094  0.01246157 -0.94438882  0.01337212 -0.93013467  0.01425415],-1.0,-1.0
[-0.9150331   0.01510156 -0.89912549  0.01590761 -0.8824605   0.01666498],-1.0,-1.0
[-0.86509466  0.01736584 -0.8470927   0.01800196 -0.82852784  0.01856486],-1.0,-1.0
[-0.8094819   0.01904594 -0.79004519  0.01943671 -0.77031625  0.01972895],-1.0,-1.0
[-0.7504013   0.01991495 -0.73041358  0.01998772 -0.71047237  0.01994121],-0.99999994,-0.99999994
[-0.69070187  0.01977049 -0.67122994  0.01947193 -0.65218663  0.01904332],-0.99999976,-0.99999976
[-0.63370264  0.01848399 -0.61590781  0.01779483 -0.59892948  0.01697833],-0.9999993,-0.9999993
[-0.58289096  0.01603852 -0.56791009  0.01498087 -0.55409786  0.01381223],-0.99999845,-0.99999845
[-0.54155721  0.01254065 -0.53038193  0.01117528 -0.52065578  0.00972615],-0.9999975,-0.9999975
[-0.5124517   0.00820408 -0.5058312   0.0066205  -0.50084389  0.00498731],-0.999997,-0.999997
"[-4.97527105e-01  3.31678442e-03 -4.95905654e-01  1.62145067e-03
 -4.95991658e-01 -8.60044284e-05]",-0.99999756,-0.99999756
[-0.49778448 -0.00179282 -0.5012707  -0.00348623 -0.50642426 -0.00515356],-0.99999857,-0.99999857
[-0.51320657 -0.00678231 -0.52156681 -0.00836024 -0.53144228 -0.00987547],-0.9999994,-0.9999994
[-0.54275893 -0.01131665 -0.55543196 -0.01267303 -0.5693666  -0.01393464],-0.99999976,-0.99999976
[-0.58445906 -0.01509246 -0.6005976  -0.01613854 -0.61766377 -0.01706617],-0.99999994,-0.99999994
[-0.63553378 -0.01787001 -0.65407997 -0.01854619 -0.67317234 -0.01909238],-1.0,-1.0
[-0.69268019 -0.01950784 -0.7124736  -0.01979342 -0.73242505 -0.01995145],-1.0,-1.0
[-0.75241077 -0.01998571 -0.77231201 -0.01990125 -0.79201624 -0.01970423],-1.0,-1.0
[-0.81141795 -0.01940171 -0.83041943 -0.01900148 -0.84893121 -0.01851177],-1.0,-1.0
[-0.86687233 -0.01794112 -0.88417043 -0.01729811 -0.90076163 -0.01659119],-1.0,-1.0
[-0.9165902  -0.01582858 -0.93160824 -0.01501804 -0.94577509 -0.01416685],-1.0,-1.0
[-0.95905678 -0.01328168 -0.97142535 -0.01236857 -0.98285824 -0.01143289],-1.0,-1.0
[-0.99333755 -0.01047931 -1.00284943 -0.00951188 -1.0113834  -0.00853397],-1.0,-1.0
[-1.01893179 -0.00754839 -1.02548916 -0.00655737 -1.03105183 -0.00556267],-1.0,-1.0
[-1.03561743 -0.0045656  -1.03918454 -0.00356711 -1.04175237 -0.00256783],-1.0,-1.0
"[-1.04332054e+00 -1.56816575e-03 -1.04388887e+00 -5.68334847e-04
 -1.04345733e+00  4.31541996e-04]",-1.0,-1.0
[-1.04202594  0.00143138 -1.03959486  0.00243108 -1.03616443  0.00343043],-1.0,-1.0
[-1.03173536  0.00442906 -1.02630899  0.00542638 -1.01988752  0.00642147],-1.0,-1.0
[-1.01247444  0.00741308 -1.00407491  0.00839953 -0.99469627  0.00937864],-1.0,-1.0
[-0.98434858  0.01034769 -0.97304519  0.01130339 -0.9608034   0.01224178],-1.0,-1.0
[-0.94764512  0.01315828 -0.93359751  0.01404761 -0.91869367  0.01490383],-1.0,-1.0
[-0.90297332  0.01572035 -0.88648335  0.01648997 -0.86927838  0.01720498],-1.0,-1.0
[-0.85142114  0.01785723 -0.83298285  0.01843829 -0.81404328  0.01893958],-1.0,-1.0
[-0.79469073  0.01935255 -0.77502183  0.0196689  -0.75514104  0.01988079],-0.99999994,-0.99999994
[-0.73516     0.01998104 -0.71519666  0.01996335 -0.69537416  0.0198225 ],-0.9999998,-0.9999998
[-0.67581961  0.01955455 -0.65666267  0.01915693 -0.63803406  0.01862862],-0.9999995,-0.9999995
[-0.62006393  0.01797012 -0.60288037  0.01718356 -0.58660779  0.01627258],-0.9999988,-0.9999988
[-0.57136545  0.01524234 -0.55726609  0.01409937 -0.54441464  0.01285144],-0.9999975,-0.9999975
[-0.53290718  0.01150747 -0.5228299   0.01007727 -0.51425839  0.00857151],-0.9999962,-0.9999962
[-0.50725692  0.00700147 -0.50187796  0.00537896 -0.49816178  0.00371618],-0.9999959,-0.9999959
"[-4.96136185e-01  2.02559229e-03 -4.95816323e-01  3.19861965e-04
 -4.97204582e-01 -1.38825909e-03]",-0.99999696,-0.99999696
[-0.50029059 -0.003086   -0.50505126 -0.00476067 -0.51145095 -0.0063997 ],-0.9999984,-0.9999984
[-0.51944174 -0.00799078 -0.5289637  -0.00952196 -0.53994542 -0.01098172],-0.99999934,-0.99999934
[-0.55230459 -0.01235917 -0.56594873 -0.01364414 -0.5807761  -0.01482737],-0.99999976,-0.99999976
[-0.59667674 -0.01590064 -0.61353367 -0.01685693 -0.63122425 -0.01769058],-0.99999994,-0.99999994
[-0.64962159 -0.01839734 -0.66859611 -0.01897452 -0.68801712 -0.01942101],-1.0,-1.0
[-0.7077544  -0.01973727 -0.7276797  -0.0199253  -0.74766824 -0.01998854],-1.0,-1.0
[-0.7676     -0.01993175 -0.78736085 -0.01976085 -0.80684355 -0.01948271],-1.0,-1.0
[-0.82594849 -0.01910494 -0.84458421 -0.01863572 -0.86266772 -0.01808351],-1.0,-1.0
[-0.88012463 -0.0174569  -0.89688904 -0.01676441 -0.91290334 -0.0160143 ],-1.0,-1.0
[-0.9281178  -0.01521446 -0.9424901  -0.0143723  -0.95598473 -0.01349463],-1.0,-1.0
[-0.96857237 -0.01258764 -0.98022924 -0.01165687 -0.99093639 -0.01070715],-1.0,-1.0
[-1.00067907 -0.00974268 -1.00944605 -0.00876698 -1.01722905 -0.007783  ],-1.0,-1.0
[-1.02402215 -0.0067931  -1.02982128 -0.00579914 -1.03462381 -0.00480253],-1.0,-1.0
[-1.03842812 -0.00380431 -1.0412333  -0.00280518 -1.04303888 -0.00180558],-1.0,-1.0
"[-1.04384465e+00 -8.05770076e-04 -1.04365054e+00  1.94103453e-04
 -1.04245658e+00  1.19396192e-03]",-1.0,-1.0
[-1.04026287  0.00219371 -1.0370697   0.00319317 -1.03287769  0.00419201],-1.0,-1.0
[-1.02768798  0.00518971 -1.02150255  0.00618543 -1.01432455  0.007178  ],-1.0,-1.0
[-1.0061587   0.00816586 -0.99701176  0.00914693 -0.98689311  0.01011865],-1.0,-1.0
[-0.97581526  0.01107785 -0.96379451  0.01202075 -0.95085162  0.0129429 ],-1.0,-1.0
[-0.93701242  0.01383919 -0.92230857  0.01470385 -0.90677815  0.01553042],-1.0,-1.0
[-0.89046629  0.01631186 -0.87342572  0.01704056 -0.85571725  0.01770847],-1.0,-1.0
[-0.83741003  0.01830722 -0.81858181  0.01882822 -0.79931888  0.01926293],-1.0,-1.0
[-0.77971592  0.01960296 -0.75987559  0.01984034 -0.73990788  0.0199677 ],-0.99999994,-0.99999994
[-0.71992935  0.01997853 -0.70006201  0.01986734 -0.68043215  0.01962986],-0.9999998,-0.9999998
[-0.66116897  0.01926319 -0.64240304  0.01876592 -0.62426484  0.01813821],-0.99999946,-0.99999946
[-0.60688305  0.01738178 -0.59038312  0.01649994 -0.57488564  0.01549747],-0.9999987,-0.9999987
[-0.56050503  0.01438061 -0.54734818  0.01315685 -0.53551337  0.01183482],-0.99999756,-0.99999756
[-0.5250892   0.01042416 -0.51615386  0.00893534 -0.50877435  0.00737952],-0.9999966,-0.9999966
[-0.50300597  0.00576837 -0.49889194  0.00411403 -0.49646304  0.0024289 ],-0.9999968,-0.9999968
[-0.49573742  0.00072562 -0.49672052 -0.0009831  -0.49940498 -0.00268446],-0.99999785,-0.99999785
[-0.50377073 -0.00436575 -0.5097851  -0.00601437 -0.51740304 -0.00761794],-0.9999989,-0.9999989
[-0.52656744 -0.0091644  -0.53720958 -0.01064214 -0.54924966 -0.01204008],-0.9999996,-0.9999996
[-0.56259755 -0.01334789 -0.57715362 -0.01455607 -0.59280975 -0.01565613],-0.9999999,-0.9999999
[-0.60945052 -0.01664077 -0.62695449 -0.01750398 -0.64519566 -0.01824117],-0.99999994,-0.99999994
[-0.66404495 -0.01884928 -0.68337178 -0.01932683 -0.70304567 -0.01967389],-1.0,-1.0
[-0.72293778 -0.01989211 -0.74292238 -0.0199846  -0.7628782  -0.01995582],-1.0,-1.0
[-0.78268962 -0.01981142 -0.8022477  -0.01955808 -0.82145095 -0.01920325],-1.0,-1.0
[-0.84020593 -0.01875499 -0.85842764 -0.01822171 -0.87603963 -0.01761199],-1.0,-1.0
[-0.89297402 -0.01693438 -0.90917124 -0.01619722 -0.92457974 -0.0154085 ],-1.0,-1.0
[-0.93915549 -0.01457575 -0.95286142 -0.01370593 -0.9656668  -0.01280538],-1.0,-1.0
[-0.97754659 -0.01187979 -0.98848075 -0.01093417 -0.99845361 -0.00997285],-1.0,-1.0
[-1.00745314 -0.00899953 -1.01547043 -0.00801728 -1.02249902 -0.0070286 ],-1.0,-1.0
[-1.02853448 -0.00603546 -1.03357386 -0.00503938 -1.03761533 -0.00404146],-1.0,-1.0
"[-1.04065782e+00 -3.04249761e-03 -1.04270080e+00 -2.04297874e-03
 -1.04374401e+00 -1.04320622e-03]",-1.0,-1.0
"[-1.04378735e+00 -4.33403957e-05 -1.04283082e+00  9.56528774e-04
 -1.04087451e+00  1.95631426e-03]",-1.0,-1.0
[-1.03791864  0.00295586 -1.03396375  0.0039549  -1.02901082  0.00495293],-1.0,-1.0
[-1.02306161  0.00594921 -1.01611896  0.00694266 -1.00818716  0.0079318 ],-1.0,-1.0
[-0.99927247  0.0089147  -0.98938356  0.0098889  -0.97853217  0.01085139],-1.0,-1.0
[-0.96673363  0.01179854 -0.95400758  0.01272605 -0.94037859  0.01362899],-1.0,-1.0
[-0.92587688  0.01450172 -0.91053892  0.01533795 -0.89440815  0.01613078],-1.0,-1.0
[-0.87753543  0.01687272 -0.85997962  0.01755581 -0.84180786  0.01817175],-1.0,-1.0
[-0.82309586  0.018712   -0.80392789  0.01916797 -0.78439667  0.01953122],-1.0,-1.0
[-0.764603    0.01979367 -0.74465521  0.01994779 -0.72466838  0.01998683],-0.99999994,-0.99999994
[-0.70476333  0.01990505 -0.68506545  0.01969788 -0.66570338  0.01936207],-0.99999976,-0.99999976
[-0.64680752  0.01889586 -0.62850849  0.01829903 -0.61093556  0.01757293],-0.9999993,-0.9999993
[-0.59421508  0.01672049 -0.57846892  0.01574616 -0.56381309  0.01465583],-0.99999833,-0.99999833
[-0.55035638  0.01345671 -0.53819921  0.01215718 -0.52743256  0.01076665],-0.9999971,-0.9999971
[-0.51813716  0.0092954  -0.51038271  0.00775445 -0.50422735  0.00615536],-0.9999963,-0.9999963
[-0.49971719  0.00451016 -0.49688598  0.00283121 -0.4957549   0.00113108],-0.99999684,-0.99999684
[-0.49633241 -0.0005775  -0.49861417 -0.00228177 -0.50258314 -0.00396897],-0.9999981,-0.9999981
[-0.50820962 -0.00562648 -0.51545148 -0.00724186 -0.52425443 -0.00880295],-0.99999917,-0.99999917
[-0.53455246 -0.01029803 -0.54626836 -0.01171589 -0.55931436 -0.013046  ],-0.9999997,-0.9999997
