State,Action,Action wo Noise
[-0.5935778  0.        -0.5935778  0.        -0.5935778  0.       ],-0.9291485,-0.9291485
[-0.59445053 -0.00087273 -0.59618958 -0.00173905 -0.59878222 -0.00259264],-0.9652048,-0.9652048
[-0.60226356 -0.00348134 -0.60660818 -0.00434462 -0.61178445 -0.00517627],-0.98459184,-0.98459184
[-0.61778391 -0.00599946 -0.62456323 -0.00677932 -0.63207372 -0.0075105 ],-0.9878751,-0.9878751
[-0.64026675 -0.00819303 -0.64908435 -0.00881759 -0.65846468 -0.00938033],-0.98352003,-0.98352003
[-0.66833617 -0.00987149 -0.6786312  -0.01029503 -0.68928024 -0.01064904],-0.9602086,-0.9602086
[-0.70017752 -0.01089728 -0.71125184 -0.01107433 -0.72243225 -0.01118041],-0.8409603,-0.8409603
[-0.73346973 -0.01103747 -0.74429656 -0.01082683 -0.75484791 -0.01055135],-0.18484592,-0.18484592
[-0.76407798 -0.00923006 -0.77193415 -0.00785617 -0.77837265 -0.0064385 ],0.89060676,0.89060676
"[-7.81745117e-01 -3.37247009e-03 -7.82033389e-01 -2.88271964e-04
 -7.79235918e-01  2.79747096e-03]",0.9991015,0.9991015
[-0.77320501  0.00603091 -0.76397351  0.0092315  -0.75159279  0.01238072],0.99998474,0.99998474
[-0.73613238  0.01546041 -0.71768382  0.01844856 -0.69636051  0.02132331],0.99999857,0.99999857
[-0.67229872  0.02406179 -0.64565831  0.02664041 -0.61662278  0.02903553],0.9999995,0.9999995
[-0.58539859  0.03122419 -0.55221355  0.03318504 -0.51731416  0.03489939],0.9999995,0.9999995
[-0.48096191  0.03635225 -0.44342856  0.03753335 -0.40499071  0.03843785],0.9999995,0.9999995
[-0.36592377  0.03906694 -0.32649578  0.03942799 -0.28696142  0.03953437],0.99999976,0.99999976
[-0.24755647  0.03940495 -0.20849319  0.03906328 -0.16995661  0.03853658],1.0,1.0
[-0.13210205  0.03785456 -0.09505373  0.03704832 -0.05890445  0.03614928],1.0,1.0
[-0.02371623  0.03518822  0.01047831  0.03419454  0.04367408  0.03319578],1.0,1.0
[0.07589129 0.0322172  0.10717301 0.03128172 0.13758283 0.03040983],1.0,1.0
[0.16720261 0.02961977 0.19613035 0.02892775 0.22447851 0.02834816],1.0,1.0
[0.25237246 0.02789395 0.27994936 0.0275769  0.30735733 0.02740796],1.0,1.0
[0.33475486 0.02739754 0.36231063 0.02755577 0.39020339 0.02789276],1.0,1.0
