State,Action,Action wo Noise
[-0.58699015  0.         -0.58699015  0.         -0.58699015  0.        ],-0.9478451,-0.9478451
[-0.58793934 -0.00094919 -0.58983074 -0.0018914  -0.59265043 -0.00281969],-0.98616767,-0.98616767
[-0.59643517 -0.00378475 -0.60115724 -0.00472206 -0.6067821  -0.00562486],-0.9969667,-0.9969667
[-0.61328499 -0.00650289 -0.62061877 -0.00733378 -0.62873058 -0.00811181],-0.99879795,-0.99879795
[-0.63756511 -0.00883453 -0.64705964 -0.00949453 -0.65714744 -0.0100878 ],-0.9990726,-0.9990726
[-0.66775881 -0.01061137 -0.67882098 -0.01106217 -0.69025922 -0.01143824],-0.9985218,-0.9985218
[-0.70199672 -0.0117375  -0.71395698 -0.01196026 -0.72606368 -0.0121067 ],-0.99433374,-0.99433374
[-0.73823505 -0.01217138 -0.75039712 -0.01216206 -0.76247793 -0.01208081],-0.96055686,-0.96055686
[-0.77435744 -0.01187951 -0.78596954 -0.01161209 -0.79725167 -0.01128214],-0.65703267,-0.65703267
[-0.80768986 -0.01043819 -0.81723164 -0.00954179 -0.8258307  -0.00859906],0.61829245,0.61829245
"[-8.31533644e-01 -5.70294118e-03 -8.34314394e-01 -2.78075060e-03
 -8.34160452e-01  1.53941967e-04]",0.9981468,0.9981468
[-0.83050272  0.00365773 -0.8233577   0.00714503 -0.81275825  0.01059944],0.9999945,0.9999945
[-0.79875207  0.01400619 -0.78140874  0.01734333 -0.76081894  0.0205898 ],1.0,1.0
[-0.73709641  0.02372253 -0.7103799   0.02671651 -0.68083469  0.0295452 ],1.0,1.0
[-0.64865347  0.03218122 -0.61405619  0.03459729 -0.57728877  0.03676742],1.0,1.0
[-0.53862041  0.03866836 -0.49833943  0.04028098 -0.45674772  0.04159172],1.0,1.0
[-0.41415403  0.04259369 -0.37086651  0.04328752 -0.32718482  0.04368169],1.0,1.0
[-0.28339245  0.04379236 -0.23974971  0.04364274 -0.19648772  0.04326199],1.0,1.0
[-0.15380383  0.04268389 -0.11185851  0.04194533 -0.07077373  0.04108478],1.0,1.0
[-0.03063282  0.04014091  0.00851865  0.03915146  0.04667093  0.03815228],1.0,1.0
[0.08384767 0.03717674 0.12010309 0.03625542 0.15551904 0.03541595],1.0,1.0
[0.19020219 0.03468315 0.2242814  0.03407921 0.25790548 0.03362408],1.0,1.0
[0.29124127 0.03333578 0.32447211 0.03323084 0.35779676 0.03332465],1.0,1.0
