State,Action,Action wo Noise
[-0.52357677  0.         -0.52357677  0.         -0.52357677  0.        ],-0.95838207,-0.98526335
[-0.5250145  -0.00143774 -0.5278792  -0.00286469 -0.53214936 -0.00427016],-0.9767749,-0.99624634
[-0.53782057 -0.0056712  -0.5448503  -0.00702974 -0.55318592 -0.00833562],-0.956383,-0.99917954
[-0.5627345  -0.00954858 -0.57342481 -0.01069031 -0.58517739 -0.01175258],-0.96908617,-0.9996524
[-0.59792439 -0.01274699 -0.61157218 -0.01364779 -0.62602142 -0.01444925],-0.99853027,-0.99969196
[-0.64121233 -0.01519091 -0.65703712 -0.01582479 -0.67338543 -0.01634831],-1.0,-0.99940413
[-0.69014777 -0.01676234 -0.70721233 -0.01706455 -0.72446837 -0.01725604],-1.0,-0.99751496
[-0.74180742 -0.01733906 -0.75912433 -0.0173169  -0.77631814 -0.01719382],-0.97115934,-0.97890425
[-0.79324974 -0.01693159 -0.80982916 -0.01657942 -0.82597284 -0.01614369],-0.644874,-0.6718855
[-0.84111451 -0.01514166 -0.85518625 -0.01407174 -0.86812872 -0.01294248],0.8049366,0.78720284
[-0.87771594 -0.00958722 -0.883912   -0.00619606 -0.88669465 -0.00278265],1.0,0.9991206
[-0.88576155  0.00093309 -0.88111597  0.00464559 -0.87277432  0.00834164],1.0,0.9999957
[-0.86076721  0.01200712 -0.84514101  0.0156262  -0.82596022  0.01918079],1.0,1.0
[-0.80331016  0.02265006 -0.77729993  0.02601023 -0.7480654   0.02923453],1.0,1.0
[-0.71577175  0.03229365 -0.68061533  0.03515642 -0.64282436  0.03779097],1.0,1.0
[-0.60265814  0.04016622 -0.56040451  0.04225362 -0.51637541  0.04402911],0.9852269,1.0
[-0.47092263  0.04545278 -0.42438545  0.04653719 -0.37710358  0.04728187],0.96616757,1.0
[-0.32943615  0.04766743 -0.28169473  0.04774142 -0.23416322  0.04753151],0.9546033,1.0
[-0.1871079   0.04705532 -0.14073705  0.04637085 -0.09521476  0.04552229],0.96790224,1.0
[-0.05063932  0.04457544 -0.00708323  0.04355609  0.03542528  0.04250851],1.0,1.0
[0.07694789 0.04152261 0.11753681 0.04058893 0.15727956 0.03974274],0.9538948,1.0
[0.1962263  0.03894675 0.23452471 0.0382984  0.27234762 0.03782291],0.9533959,1.0
[0.30988967 0.03754205 0.34736656 0.0374769  0.38501253 0.03764597],0.98743594,1.0
