State,Action,Action wo Noise
[-0.54675232  0.         -0.54675232  0.         -0.54675232  0.        ],-0.31648114,-0.2776472
"[-5.47053533e-01 -3.01209709e-04 -5.47653699e-01 -6.00165863e-04
 -5.48548332e-01 -8.94632200e-04]",-0.24472864,-0.07519084
[-0.54962311 -0.00107478 -0.55087    -0.00124689 -0.55227967 -0.00140967],-0.034405053,0.09970975
[-0.55352611 -0.00124644 -0.5546     -0.00107389 -0.55549333 -0.00089333],0.19471033,0.24441385
"[-5.55855749e-01 -3.62417512e-04 -5.55684551e-01  1.71197866e-04
 -5.54981016e-01  7.03535235e-04]",0.33491537,0.38485813
[-0.55354009  0.00144093 -0.55137253  0.00216756 -0.54849454  0.00287799],0.52210593,0.45499277
[-0.54464684  0.0038477  -0.53985823  0.00478861 -0.53416456  0.00569367],0.6495604,0.49417794
[-0.52741732  0.00674724 -0.5196671   0.00775022 -0.51097203  0.00869507],0.46022815,0.44510186
[-0.50168129  0.00929074 -0.49186448  0.00981682 -0.48159497  0.01026951],0.18570723,0.26563382
[-0.47136109  0.01023388 -0.46123884  0.01012226 -0.451303    0.00993584],0.106763065,-0.04595965
[-0.44174499  0.00955801 -0.43263459  0.0091104  -0.42403784  0.00859675],-0.031305898,-0.29828137
[-0.41622371  0.00781414 -0.40924799  0.00697572 -0.40316013  0.00608785],-0.06863936,-0.45489025
[-0.398059    0.00510113 -0.39398028  0.00407872 -0.39095234  0.00302794],-0.2695703,-0.5546762
"[-3.89297553e-01  1.65478646e-03 -3.89027350e-01  2.70203150e-04
 -3.90143594e-01 -1.11624409e-03]",-0.2649734,-0.67697245
[-0.39263169 -0.00248809 -0.39647441 -0.00384273 -0.40164509 -0.00517068],-0.719295,-0.78454196
[-0.40878909 -0.007144   -0.41785618 -0.00906709 -0.42878205 -0.01092587],-0.7572709,-0.885615
[-0.4415454  -0.01276335 -0.45605387 -0.01450846 -0.47220136 -0.01614749],-1.0,-0.9448873
[-0.49023281 -0.01803145 -0.51001409 -0.01978128 -0.53139722 -0.02138313],-1.0,-0.97074354
[-0.55422187 -0.02282465 -0.57831717 -0.0240953  -0.60350392 -0.02518675],-0.9499335,-0.9782794
[-0.62952201 -0.02601809 -0.65618388 -0.02666187 -0.68330227 -0.02711839],-0.8852476,-0.9641305
[-0.71059606 -0.02729379 -0.73788765 -0.02729159 -0.76500838 -0.02712073],-0.8008694,-0.89179015
[-0.79167403 -0.02666564 -0.81774024 -0.02606621 -0.84307706 -0.02533681],-0.15846628,-0.29906648
[-0.86660584 -0.02352878 -0.88823033 -0.02162449 -0.90787147 -0.01964114],0.91001546,0.7672218
[-0.92386281 -0.01599134 -0.93615831 -0.0122955  -0.94472622 -0.00856791],0.89338756,0.98464
[-0.94957125 -0.00484503 -0.95068265 -0.00111141 -0.94805804  0.00262461],0.87823045,0.9984412
[-0.94172584  0.0063322  -0.93170041  0.01002543 -0.9180062   0.01369421],0.7625141,0.99960124
[-0.90085366  0.01715255 -0.88029443  0.02055923 -0.85639832  0.02389611],0.8654535,0.99977684
[-0.82910252  0.0272958  -0.79852484  0.03057769 -0.76481298  0.03371186],0.86140686,0.99979854
[-0.72815371  0.03665927 -0.68876267  0.03939105 -0.64689085  0.04187182],0.9542715,0.9996853
[-0.60268388  0.04420697 -0.55645791  0.04622597 -0.50855449  0.04790342],0.9931067,0.9993346
[-0.4592742   0.04928029 -0.4089837   0.0502905  -0.35804631  0.05093739],0.866298,0.9981494
[-0.3070007   0.05104561 -0.25616819  0.0508325  -0.20583362  0.05033457],0.7946504,0.9959135
[-0.15634539  0.04948823 -0.1078952   0.04845019 -0.06062321  0.04727199],0.82069784,0.9990485
[-0.01457894  0.04604427  0.03019877  0.04477771  0.07371778  0.04351901],0.9558325,0.99999976
[0.11623143 0.04251365 0.15782927 0.04159784 0.19863591 0.04080664],0.9149347,1.0
[0.23874585 0.04010994 0.27834249 0.03959664 0.31763363 0.03929115],0.75179386,1.0
[0.35660417 0.03897053 0.39550167 0.0388975  0.43458961 0.03908794],0.6033579,1.0
