State,Action,Action wo Noise
[-0.58793379  0.         -0.58793379  0.         -0.58793379  0.        ],1.0,0.77949035
[-0.58595427  0.00197952 -0.5820098   0.00394447 -0.57612949  0.00588031],1.0,0.827518
[-0.56835683  0.00777266 -0.55874949  0.00960734 -0.54737901  0.01137048],1.0,0.8643961
[-0.53433033  0.01304868 -0.51970117  0.01462915 -0.50360125  0.01609992],1.0,0.8826674
[-0.48615122  0.01745003 -0.46748145  0.01866977 -0.44773058  0.01975087],1.0,0.8859664
[-0.42704382  0.02068676 -0.40557114  0.02147268 -0.38346529  0.02210586],1.0,0.87548554
[-0.36087974  0.02258554 -0.3379667   0.02291304 -0.31487504  0.02309166],0.86620677,0.8440552
[-0.29194919  0.02292585 -0.26932489  0.0226243  -0.2471287   0.0221962 ],0.6557859,0.77449644
[-0.22579265  0.02133604 -0.20542098  0.02037167 -0.18610573  0.01931524],0.45792943,0.6416776
[-0.16822397  0.01788177 -0.15184364  0.01638033 -0.13702148  0.01482215],-0.375018,0.42189646
[-0.1250536   0.01196789 -0.11597436  0.00907924 -0.10980785  0.0061665 ],-0.30609477,0.07808983
[-0.10646606  0.00334179 -0.10595698  0.00050909 -0.10828179 -0.00232481],-0.14863788,-0.22534853
[-0.11319881 -0.00491702 -0.12069601 -0.0074972  -0.13075406 -0.01005805],-0.04717456,-0.3879413
[-0.143193   -0.01243893 -0.15797554 -0.01478255 -0.17505331 -0.01707777],-0.78485984,-0.43331885
[-0.19547148 -0.02041817 -0.21914926 -0.02367778 -0.24598322 -0.02683396],0.030214146,-0.43797046
[-0.27462148 -0.02863826 -0.3049129  -0.03029142 -0.33668398 -0.03177109],-0.29292896,-0.2792222
[-0.37022401 -0.03354002 -0.40531357 -0.03508957 -0.44171117 -0.0363976 ],-0.15290238,-0.024901092
[-0.47894612 -0.03723495 -0.51674432 -0.0377982  -0.55482327 -0.03807896],-0.04647574,0.310104
[-0.5927381  -0.03791483 -0.63020781 -0.03746971 -0.66696122 -0.03675341],0.26089144,0.6217272
[-0.70228092 -0.0353197  -0.73593243 -0.03365151 -0.76770564 -0.03177321],1.0,0.8262706
[-0.79630735 -0.02860171 -0.8215844  -0.02527705 -0.84341256 -0.02182816],1.0,0.9271997
[-0.86169354 -0.01828098 -0.87635176 -0.01465822 -0.88733123 -0.01097947],1.0,0.9663918
"[-8.94592748e-01 -7.26151636e-03 -8.98111712e-01 -3.51896475e-03
 -8.97876586e-01  2.35126752e-04]",1.0,0.9818773
[-0.89388813  0.00398846 -0.88615946  0.00772867 -0.87471692  0.01144255],1.0,0.98876035
[-0.85960165  0.01511527 -0.84087196  0.01872969 -0.81860608  0.02226587],1.0,0.9922056
[-0.79290539  0.0257007  -0.76389756  0.02900783 -0.73173959  0.03215797],1.0,0.9936106
[-0.69662005  0.03511954 -0.65876034  0.03785971 -0.61841446  0.04034587],1.0,0.9933946
[-0.57586703  0.04254744 -0.53142918  0.04443785 -0.48543261  0.04599657],1.0,0.99087393
[-0.43822166  0.04721095 -0.39014406  0.0480776  -0.34154085  0.04860321],1.0,0.982553
[-0.29273619  0.04880466 -0.24402786  0.04870833 -0.19567898  0.04834887],0.89932543,0.956722
[-0.14806258  0.0476164  -0.1013546   0.04670799 -0.05568294  0.04567166],0.29069182,0.86819744
[-0.01204045  0.04364249  0.02953972  0.04158016  0.06906573  0.03952601],0.36902982,0.5469878
