State,Action,Action wo Noise
[-0.47303489  0.         -0.47303489  0.         -0.47303489  0.        ],-0.9997769,-0.9997769
[-0.47491233 -0.00187744 -0.47865329 -0.00374096 -0.48422998 -0.00557669],-0.9999738,-0.9999738
[-0.49160122 -0.00737124 -0.50071203 -0.00911081 -0.51149431 -0.01078229],-0.99999744,-0.99999744
[-0.52386736 -0.01237305 -0.53773839 -0.01387103 -0.55300339 -0.01526501],-0.9999992,-0.9999992
[-0.56954815 -0.01654476 -0.58724938 -0.01770123 -0.60597612 -0.01872674],-0.9999991,-0.9999991
[-0.6255913  -0.01961518 -0.64595342 -0.02036212 -0.66691834 -0.02096492],-0.9999955,-0.9999955
[-0.68834117 -0.02142283 -0.71007812 -0.02173695 -0.73198829 -0.02191017],-0.99992007,-0.99992007
[-0.75393525 -0.02194696 -0.7757888  -0.02185355 -0.79742615 -0.02163735],-0.9957275,-0.9957275
[-0.81872671 -0.02130056 -0.83958546 -0.02085875 -0.85990724 -0.02032177],-0.60898995,-0.60898995
[-0.87902685 -0.01911961 -0.89687142 -0.01784457 -0.91337942 -0.016508  ],0.9701048,0.9701048
[-0.92613103 -0.01275161 -0.93509057 -0.00895954 -0.94023501 -0.00514445],0.9999876,0.9999876
[-0.94150709 -0.00127207 -0.9389038   0.00260329 -0.93243131  0.00647249],1.0,1.0
[-0.92210554  0.01032577 -0.90795375  0.01415179 -0.89001693  0.01793682],1.0,1.0
[-0.86835294  0.02166399 -0.84304024  0.0253127  -0.81418196  0.02885828],1.0,1.0
[-0.78191004  0.03227192 -0.74638895  0.03552109 -0.70781859  0.03857036],1.0,1.0
[-0.66643585  0.04138274 -0.62251432  0.04392153 -0.57636176  0.04615256],1.0,1.0
[-0.52831513  0.04804663 -0.47873312  0.049582   -0.4279866   0.05074653],1.0,1.0
[-0.37644737  0.05153923 -0.32447628  0.05197109 -0.27241136  0.05206492],1.0,1.0
[-0.22055704  0.05185432 -0.16917514  0.0513819  -0.11847811  0.05069703],1.0,1.0
[-0.06862482  0.04985329 -0.01971874  0.04890608  0.02819172  0.04791046],1.0,1.0
[0.07511111 0.04691939 0.1210937  0.04598259 0.16623946 0.04514575],1.0,1.0
[0.21068972 0.04445026 0.25462296 0.04393325 0.2982508  0.04362783],1.0,1.0
[0.34181435 0.04356355 0.3855811  0.04376675 0.42984204 0.04426094],1.0,1.0
