State,Action,Action wo Noise
[-0.54925492  0.         -0.54925492  0.         -0.54925492  0.        ],-0.9238866,-0.8611753
[-0.55044852 -0.0011936  -0.5528268  -0.00237827 -0.55637197 -0.00354517],-0.9033912,-0.90661585
[-0.56102683 -0.00465486 -0.56675665 -0.00572982 -0.57351878 -0.00676213],-1.0,-0.9365125
[-0.58140791 -0.00788913 -0.59036564 -0.00895773 -0.60032596 -0.00996032],-0.96923244,-0.9480598
[-0.61116974 -0.01084378 -0.62281812 -0.01164838 -0.63518714 -0.01236902],-1.0,-0.9323779
[-0.64823479 -0.01304765 -0.6618693  -0.01363451 -0.67599627 -0.01412697],-0.83830315,-0.8803091
[-0.69027712 -0.01428085 -0.70461678 -0.01433966 -0.71892201 -0.01430523],-0.732346,-0.7186868
[-0.73294324 -0.01402123 -0.74659411 -0.01365087 -0.75979302 -0.01319891],-0.2672272,-0.32420033
[-0.77176587 -0.01197285 -0.78244555 -0.01067968 -0.79177403 -0.00932848],0.37473884,0.45970428
[-0.79873915 -0.00696512 -0.80330508 -0.00456593 -0.80544876 -0.00214368],0.7077937,0.9076785
"[-8.04659911e-01  7.88848646e-04 -8.00942462e-01  3.71744959e-03
 -7.94315070e-01  6.62739156e-03]",0.9208069,0.98867977
[-0.78449205  0.00982302 -0.77152487  0.01296719 -0.75548379  0.01604108],0.9385713,0.9981699
[-0.73643263  0.01905116 -0.71448363  0.021949   -0.68977212  0.02471152],0.9571419,0.9994656
[-0.66242958  0.02734254 -0.63263993  0.02978964 -0.60061127  0.03202866],1.0,0.9996339
[-0.56651015  0.03410113 -0.53058807  0.03592207 -0.49311358  0.03747449],0.96053773,0.99948466
[-0.45442661  0.03868698 -0.4148139   0.03961271 -0.37456187  0.04025203],1.0,0.9988313
[-0.33389074  0.04067113 -0.29306685  0.04082389 -0.25233737  0.04072947],1.0,0.99720633
[-0.21192513  0.04041225 -0.17202441  0.03990072 -0.1327981   0.03922631],0.84118396,0.99656856
[-0.09461423  0.03818387 -0.05756855  0.03704568 -0.0217239   0.03584465],1.0,0.9995874
[0.01312606 0.03484996 0.04697795 0.03385189 0.07985463 0.03287668],1.0,0.9999995
[0.11180271 0.03194808 0.14289009 0.03108739 0.17320368 0.03031359],1.0,1.0
[0.20284724 0.02964356 0.23193959 0.02909235 0.26061312 0.02867353],0.9073711,1.0
[0.28887366 0.02826054 0.31687674 0.02800308 0.34478795 0.02791121],0.86064637,1.0
[0.37271245 0.0279245  0.40083453 0.02812207 0.42934751 0.02851299],0.97463655,1.0
