State,Action,Action wo Noise
[-0.49396859  0.         -0.49396859  0.         -0.49396859  0.        ],-0.99999326,-0.99999326
[-0.49569051 -0.00172192 -0.49912149 -0.00343098 -0.50423588 -0.00511439],-0.9999993,-0.9999993
[-0.5109954  -0.00675952 -0.51934943 -0.00835403 -0.52923533 -0.00988589],-0.9999999,-0.9999999
[-0.54057895 -0.01134362 -0.55329527 -0.01271633 -0.56728917 -0.0139939 ],-0.9999999,-0.9999999
[-0.58245633 -0.01516716 -0.59868434 -0.01622801 -0.61585396 -0.01716962],-0.99999934,-0.99999934
[-0.63384047 -0.01798651 -0.65251515 -0.01867468 -0.67174689 -0.01923173],-0.99998075,-0.99998075
[-0.6914037  -0.01965681 -0.71135444 -0.01995074 -0.73147027 -0.02011583],-0.9976253,-0.9976253
[-0.7516226  -0.02015233 -0.77169149 -0.02006889 -0.79156322 -0.01987172],-0.44279188,-0.44279188
[-0.81029897 -0.01873575 -0.82780414 -0.01750517 -0.84399573 -0.01619159],0.99734616,0.99734616
[-0.85664162 -0.01264589 -0.86568899 -0.00904737 -0.87110191 -0.00541292],0.99999976,0.99999976
[-0.87285565 -0.00175374 -0.87094361  0.00191204 -0.86537298  0.00557062],1.0,1.0
[-0.85616516  0.00920783 -0.84335677  0.01280839 -0.82700144  0.01635533],1.0,1.0
[-0.80717204  0.01982941 -0.78396324  0.02320879 -0.75749431  0.02646893],1.0,1.0
[-0.72791161  0.0295827  -0.69539072  0.03252088 -0.66013768  0.03525304],1.0,1.0
[-0.622389    0.03774868 -0.58241019  0.03997881 -0.54049258  0.04191761],1.0,1.0
[-0.49694831  0.04354426 -0.45210372  0.0448446  -0.40629123  0.04581249],1.0,1.0
[-0.35984051  0.04645073 -0.31306915  0.04677135 -0.26627387  0.04679528],1.0,1.0
[-0.21972247  0.0465514  -0.17364732  0.04607515 -0.12824055  0.04540677],1.0,1.0
[-0.08365104  0.04458951 -0.03998322  0.04366782  0.00270257  0.04268579],1.0,1.0
[0.04438843 0.04168587 0.08509643 0.040708   0.12488546 0.03978903],1.0,1.0
[0.1638479  0.03896244 0.20210633 0.03825843 0.23981038 0.03770405],1.0,1.0
[0.27713398 0.0373236  0.31427298 0.037139   0.3514432  0.03717022],1.0,1.0
