State,Action,Action wo Noise
[-0.55809947  0.         -0.55809947  0.         -0.55809947  0.        ],-0.98791045,-0.98791045
[-0.55932305 -0.00122357 -0.56176107 -0.00243802 -0.56539536 -0.00363429],-0.9973512,-0.9973512
[-0.57021302 -0.00481767 -0.57617825 -0.00596522 -0.58324678 -0.00706854],-0.9994086,-0.9994086
[-0.59136946 -0.00812267 -0.60048646 -0.009117   -0.61053101 -0.01004456],-0.99972236,-0.99972236
[-0.62143053 -0.01089951 -0.63310638 -0.01167585 -0.6454752  -0.01236882],-0.9996423,-0.9996423
[-0.65844964 -0.01297444 -0.67193952 -0.01348988 -0.68585267 -0.01391315],-0.9988796,-0.9988796
[-0.70009473 -0.01424206 -0.71457238 -0.01447765 -0.72919312 -0.01462075],-0.9917762,-0.9917762
[-0.7438555  -0.01466237 -0.75847122 -0.01461573 -0.77295526 -0.01448403],-0.88417166,-0.88417166
[-0.78706499 -0.01410973 -0.80072439 -0.0136594  -0.8138629  -0.01313851],0.27404308,0.27404308
[-0.82467825 -0.01081535 -0.83311919 -0.00844094 -0.83914717 -0.00602798],0.99479413,0.99479413
[-0.84165432 -0.00250714 -0.84062968  0.00102463 -0.83607774  0.00455195],0.9999912,0.9999912
[-0.82801069  0.00806704 -0.81646495  0.01154575 -0.8014946   0.01497034],1.0,1.0
[-0.78317322  0.01832138 -0.76159591  0.02157731 -0.73688146  0.02471445],1.0,1.0
[-0.70917433  0.02770713 -0.67864617  0.03052816 -0.64549664  0.03314953],1.0,1.0
[-0.60995311  0.03554353 -0.57226915  0.03768396 -0.53272146  0.03954769],1.0,1.0
[-0.49160535  0.04111611 -0.44922882  0.04237652 -0.40590546  0.04332337],1.0,1.0
[-0.36194657  0.04395889 -0.3176531   0.04429347 -0.27330782  0.04434528],1.0,1.0
[-0.22916823  0.04413959 -0.18546072  0.04370751 -0.14237613  0.04308458],1.0,1.0
[-0.10006695  0.04230918 -0.05864596  0.04142099 -0.01818637  0.04045958],1.0,1.0
[0.02127693 0.0394633  0.05974533 0.0384684  0.09725377 0.03750845],1.0,1.0
[0.13386787 0.0366141  0.16968088 0.03581301 0.20481086 0.03512998],1.0,1.0
[0.23939809 0.03458723 0.27360283 0.03420474 0.3076035  0.03400067],1.0,1.0
[0.34159521 0.03399171 0.37578872 0.03419351 0.41040963 0.03462091],1.0,1.0
