State,Action,Action wo Noise
[-0.52165149  0.         -0.52165149  0.         -0.52165149  0.        ],1.0,1.0
[-0.52016609  0.0014854  -0.51720644  0.00295965 -0.51279473  0.00441171],1.0,1.0
[-0.50696404  0.0058307  -0.49975805  0.00720599 -0.49123072  0.00852733],1.0,1.0
[-0.48144576  0.00978495 -0.47047612  0.01096965 -0.4584032   0.01207291],1.0,1.0
[-0.44531614  0.01308706 -0.43131082  0.01400532 -0.41648885  0.01482197],0.9591495,1.0
[-0.40101773  0.01547112 -0.38500666  0.01601107 -0.36856662  0.01644004],1.0,1.0
[-0.35174785  0.01681877 -0.33466161  0.01708623 -0.31741774  0.01724387],1.0,1.0
[-0.3001235   0.01729425 -0.28288255  0.01724095 -0.2657941   0.01708845],1.0,1.0
[-0.2489521   0.016842   -0.23244467  0.01650743 -0.21635364  0.01609103],1.0,1.0
[-0.20075423  0.0155994  -0.18571497  0.01503926 -0.17129763  0.01441734],1.0,1.0
[-0.15755737  0.01374025 -0.14454301  0.01301436 -0.13229727  0.01224575],0.9009044,1.0
[-0.12100583  0.01129144 -0.11070011  0.01030572 -0.10140644  0.00929368],1.0,1.0
[-0.09299796  0.00840847 -0.08549282  0.00750514 -0.07890591  0.00658692],1.0,0.99999976
[-0.07324927  0.00565663 -0.06853252  0.00471675 -0.06476311  0.00376941],0.8353151,0.9999995
[-0.0621937   0.00256942 -0.06082792  0.00136578 -0.06066766  0.00016026],0.8651323,0.9999988
[-0.06166841 -0.00100075 -0.0638288  -0.00216039 -0.0671458  -0.003317  ],1.0,0.9999969
[-0.07141224 -0.00426645 -0.07662154 -0.00520929 -0.08276507 -0.00614354],1.0,0.9999943
[-0.08983194 -0.00706687 -0.09780857 -0.00797663 -0.10667835 -0.00886978],0.85346395,0.99999094
[-0.116641   -0.00996264 -0.12767194 -0.01103095 -0.13974155 -0.0120696 ],0.71853405,0.9999864
[-0.15301686 -0.01327532 -0.16745556 -0.0144387  -0.18300757 -0.01555201],0.91521925,0.9999802
[-0.19931934 -0.01631177 -0.2163245  -0.01700516 -0.23394859 -0.01762409],1.0,0.9999802
[-0.25198181 -0.01803322 -0.27033409 -0.01835228 -0.2889083  -0.01857421],1.0,0.9999869
[-0.30760082 -0.01869252 -0.32630231 -0.01870149 -0.34489863 -0.01859632],1.0,0.99999356
[-0.36327192 -0.01837329 -0.38130183 -0.01802991 -0.39886685 -0.01756502],0.6026485,0.9999976
[-0.4164417  -0.01757485 -0.43390249 -0.01746079 -0.45112394 -0.01722145],0.61416715,0.99999905
[-0.46796343 -0.01683949 -0.48429699 -0.01633357 -0.50000339 -0.0157064 ],0.7849062,0.99999976
[-0.51470924 -0.01470585 -0.5283044  -0.01359516 -0.54068691 -0.01238251],0.94755393,1.0
[-0.55151998 -0.01083307 -0.56072256 -0.00920258 -0.56822595 -0.00750339],0.8954638,1.0
[-0.57405245 -0.00582649 -0.57815879 -0.00410634 -0.58051455 -0.00235577],0.7839025,1.0
[-0.58126967 -0.00075512 -0.58041855  0.00085111 -0.5779675   0.00245106],0.6840803,1.0
[-0.57408436  0.00388314 -0.56879791  0.00528645 -0.56214738  0.00665053],0.6789678,1.0
[-0.55418993  0.00795745 -0.54498491  0.00920501 -0.53460116  0.01038375],0.719108,1.0
[-0.52305624  0.01154492 -0.51043673  0.01261951 -0.49683725  0.01359948],0.99232215,1.0
[-0.48194978  0.01488747 -0.46588538  0.0160644  -0.44876319  0.01712219],1.0,1.0
[-0.43069757  0.01806563 -0.41181971  0.01887785 -0.39226458  0.01955513],1.0,1.0
[-0.37216917  0.02009541 -0.35167081  0.02049836 -0.3309055   0.02076531],1.0,1.0
[-0.31000622  0.02089927 -0.2891015   0.02090472 -0.26831399  0.02078751],1.0,1.0
[-0.24775936  0.02055463 -0.22754536  0.020214   -0.20777115  0.01977421],1.0,1.0
[-0.1885268   0.01924434 -0.16989316  0.01863365 -0.15194176  0.0179514 ],1.0,1.0
[-0.13473511  0.01720665 -0.118327    0.01640811 -0.10276302  0.01556398],1.0,1.0
[-0.08808118  0.01468184 -0.07431256  0.01376862 -0.06148207  0.01283049],1.0,1.0
[-0.04960918  0.01187289 -0.03870865  0.01090053 -0.02879128  0.00991737],1.0,0.99999976
[-0.01986459  0.00892669 -0.01193347  0.00793112 -0.00500074  0.00693273],1.0,0.9999995
[0.00093227 0.00593301 0.00586528 0.00493302 0.00979869 0.0039334 ],1.0,0.9999988
[0.01273317 0.00293448 0.01466948 0.00193631 0.01560821 0.00093873],0.96164733,0.9999974
[ 0.01549215 -0.00011606  0.01432126 -0.00117089  0.01209515 -0.00222611],0.57806945,0.9999943
[ 0.00823779 -0.00385736  0.00274829 -0.00548949 -0.00437401 -0.0071223 ],0.5746209,0.99998474
[-0.01313417 -0.00876016 -0.02353046 -0.01039629 -0.03555859 -0.01202813],0.51897955,0.9999604
[-0.04929403 -0.01373545 -0.06472373 -0.01542969 -0.08182797 -0.01710424],0.6010391,0.99991083
[-0.1004557  -0.01862773 -0.12056921 -0.0201135  -0.14211939 -0.02155018],0.53998077,0.9998517
[-0.16513579 -0.0230164  -0.18954166 -0.02440587 -0.21524417 -0.0257025 ],0.12219858,0.9998219
[-0.24276002 -0.02751585 -0.27195838 -0.02919836 -0.30268652 -0.03072814],0.5051677,0.9998143
[-0.3341951  -0.03150858 -0.36629123 -0.03209614 -0.39876612 -0.03247489],0.87177366,0.99991155
[-0.43084786 -0.03208174 -0.46230863 -0.03146077 -0.49291883 -0.0306102 ],1.0,0.99998355
[-0.5222588  -0.02933997 -0.55010882 -0.02785002 -0.57626023 -0.02615141],1.0,0.99999833
[-0.60051832 -0.02425809 -0.62270462 -0.0221863  -0.64265852 -0.01995391],1.0,0.99999976
[-0.66023834 -0.01757982 -0.67532183 -0.01508349 -0.68780628 -0.01248445],0.83979875,1.0
[-0.69784869 -0.01004241 -0.70538324 -0.00753455 -0.71036129 -0.00497805],0.63909817,1.0
"[-7.13052115e-01 -2.69082751e-03 -7.13438669e-01 -3.86553711e-04
 -7.11518506e-01  1.92016255e-03]",0.8991127,1.0
[-0.70691376  0.00460475 -0.69965374  0.00726002 -0.68978517  0.00986856],0.84103614,1.0
[-0.67745966  0.01232552 -0.66275917  0.01470049 -0.64578348  0.01697569],1.0,1.0
[-0.62641179  0.01937169 -0.60478117  0.02163062 -0.58104769  0.02373349],0.7681374,1.0
[-0.55573326  0.02531443 -0.52902599  0.02670727 -0.50112581  0.02790018],0.7725045,1.0
[-0.47223529  0.02889052 -0.44256972  0.02966557 -0.41234715  0.03022258],0.79624605,1.0
[-0.38174919  0.03059796 -0.35098891  0.03076028 -0.32027175  0.03071716],1.0,1.0
[-0.28948672  0.03078503 -0.25881669  0.03067002 -0.22843018  0.03038651],0.6908382,1.0
[-0.19894301  0.02948718 -0.17048737  0.02845563 -0.14317556  0.02731181],1.0,1.0
[-0.11663665  0.02653891 -0.09094626  0.0256904  -0.06616338  0.02478287],1.0,1.0
[-0.04233142  0.02383196 -0.01947933  0.02285209  0.00237703  0.02185636],1.0,1.0
[0.02323345 0.02085642 0.04309594 0.01986249 0.0619793  0.01888336],1.0,1.0
[0.07990575 0.01792645 0.09690369 0.01699794 0.11300652 0.01610284],1.0,0.99999976
[0.12825166 0.01524513 0.14267956 0.01442791 0.15633302 0.01365345],1.0,0.9999995
[0.16925642 0.0129234  0.18149524 0.01223882 0.19309558 0.01160034],1.0,0.9999988
[0.20410378 0.0110082  0.21456618 0.0104624  0.22452888 0.0099627 ],1.0,0.9999974
[0.2340376  0.00950872 0.24313763 0.00910002 0.25187373 0.00873611],1.0,0.99999475
[0.26029023 0.0084165  0.26843097 0.00814074 0.27633947 0.00790849],1.0,0.9999912
[0.28405896 0.00771949 0.29163259 0.00757363 0.29910353 0.00747094],1.0,0.9999869
[0.30651518 0.00741165 0.31391138 0.0073962  0.32133661 0.00742523],1.0,0.9999826
[0.32883627 0.00749966 0.33645691 0.00762064 0.34424657 0.00778966],0.919104,0.99997926
[0.35213372 0.00788715 0.3601695  0.00803578 0.36840674 0.00823724],0.58436394,0.9999759
[0.37639817 0.00799144 0.38419769 0.00779951 0.39185845 0.00766076],0.4996616,0.9999666
[0.39930617 0.00744772 0.40659265 0.00728647 0.41376898 0.00717633],0.7799954,0.99995184
[0.4213064  0.00753742 0.42925861 0.00795221 0.43768267 0.00842406],1.0,0.9999492
