State,Action,Action wo Noise
[-0.44909529  0.         -0.44909529  0.         -0.44909529  0.        ],-0.99999994,-0.99999994
[-0.45114943 -0.00205414 -0.45524266 -0.00409324 -0.46134499 -0.00610232],-1.0,-1.0
[-0.4694115  -0.00806652 -0.47938263 -0.00997113 -0.49118442 -0.01180178],-1.0,-1.0
[-0.50472892 -0.01354451 -0.51991488 -0.01518596 -0.53662846 -0.01671358],-1.0,-1.0
[-0.55474435 -0.01811589 -0.57412698 -0.01938263 -0.59463211 -0.02050512],-1.0,-1.0
[-0.6161085  -0.0214764  -0.63839995 -0.02229144 -0.6613473  -0.02294736],-0.9999998,-0.9999998
[-0.6847907  -0.0234434  -0.70857173 -0.02378103 -0.73253557 -0.02396384],-0.99992836,-0.99992836
[-0.75653289 -0.02399732 -0.78042185 -0.02388896 -0.80406953 -0.02364767],-0.9194362,-0.9194362
[-0.82723239 -0.02316287 -0.84979927 -0.02256688 -0.87167101 -0.02187174],0.97963023,0.97963023
[-0.88991198 -0.01824097 -0.90445669 -0.01454471 -0.91525768 -0.010801  ],0.9999995,0.9999995
"[-9.22251980e-01 -6.99429672e-03 -9.25419859e-01 -3.16787890e-03
 -9.24752727e-01  6.67132434e-04]",1.0,1.0
[-0.92025237  0.00450035 -0.91193114  0.00832124 -0.89981293  0.01211821],1.0,1.0
[-0.88393514  0.01587779 -0.86435127  0.01958387 -0.84113419  0.02321709],1.0,1.0
[-0.81437978  0.02675441 -0.78421077  0.030169   -0.75078031  0.03343046],1.0,1.0
[-0.71427487  0.03650545 -0.67491608  0.03935879 -0.63296098  0.04195509],1.0,1.0
[-0.58870031  0.04426067 -0.54245447  0.04624584 -0.49456729  0.04788718],1.0,1.0
[-0.44539757  0.04916972 -0.395309    0.05008858 -0.34465902  0.05064998],1.0,1.0
[-0.29378755  0.05087147 -0.24300633  0.05078122 -0.19258969  0.05041665],1.0,1.0
[-0.14276725  0.04982244 -0.09371899  0.04904826 -0.04557258  0.04814642],1.0,1.0
[0.00159717 0.04716975 0.04776695 0.04616978 0.09296235 0.0451954 ],1.0,1.0
[0.13725434 0.04429199 0.1807553  0.04350095 0.2236149  0.0428596 ],1.0,1.0
[0.26601625 0.04240136 0.30817235 0.04215609 0.35032289 0.04215054],1.0,1.0
