State,Action,Action wo Noise
[-0.5453655  0.        -0.5453655  0.        -0.5453655  0.       ],1.0,1.0
[-0.54370236  0.00166313 -0.54038854  0.00331382 -0.53544885  0.00493969],1.0,1.0
[-0.52892031  0.00652855 -0.52085185  0.00806846 -0.51130399  0.00954785],1.0,1.0
[-0.50034833  0.01095566 -0.4880669   0.01228143 -0.47455146  0.01351544],1.0,1.0
[-0.45990254  0.01464891 -0.44422845  0.01567409 -0.42764402  0.01658443],1.0,1.0
[-0.41026936  0.01737466 -0.39222839  0.01804097 -0.37364738  0.018581  ],1.0,1.0
[-0.35465346  0.01899392 -0.33537308  0.01928039 -0.31593055  0.01944253],1.0,1.0
[-0.29644672  0.01948383 -0.27703769  0.01940902 -0.25781381  0.01922389],1.0,1.0
[-0.2388787   0.01893511 -0.22032864  0.01855006 -0.20225205  0.01807659],1.0,1.0
[-0.18472921  0.01752284 -0.16783219  0.01689702 -0.15162493  0.01620726],1.0,1.0
[-0.13616345  0.01546147 -0.12149628  0.01466717 -0.10766488  0.01383141],1.0,1.0
[-0.0947042   0.01296068 -0.08264329  0.01206091 -0.07150594  0.01113735],1.0,1.0
[-0.06131129  0.01019465 -0.05207447  0.00923682 -0.0438072   0.00826727],1.0,1.0
[-0.03651838  0.00728883 -0.03021456  0.00630381 -0.02490049  0.00531408],1.0,1.0
[-0.02057944  0.00432105 -0.01725362  0.00332581 -0.01492446  0.00232916],1.0,1.0
[-0.0135928   0.00133167 -0.01325906  0.00033374 -0.01392333 -0.00066428],1.0,1.0
[-0.01558543 -0.0016621  -0.0182448  -0.00265937 -0.02190042 -0.00365562],1.0,1.0
[-0.02655065 -0.00465023 -0.03219295 -0.0056423  -0.0388236  -0.00663065],1.0,1.0
[-0.04643732 -0.00761371 -0.05502681 -0.00858949 -0.06458231 -0.00955551],0.99999976,0.99999976
[-0.07509105 -0.01050873 -0.08653661 -0.01144556 -0.0988984  -0.01236179],0.99999976,0.99999976
[-0.11215096 -0.01325256 -0.12626335 -0.01411239 -0.14119852 -0.01493517],0.9999993,0.9999993
[-0.15691274 -0.01571422 -0.17335504 -0.0164423  -0.1904668  -0.01711177],0.9999988,0.9999988
[-0.20818144 -0.01771463 -0.22642414 -0.01824271 -0.24511193 -0.01868778],0.9999981,0.9999981
[-0.26415373 -0.0190418  -0.28345077 -0.01929704 -0.30289711 -0.01944634],0.9999981,0.9999981
[-0.3223804  -0.01948329 -0.34178283 -0.01940243 -0.36098226 -0.01919944],0.99999833,0.99999833
[-0.37985352 -0.01887126 -0.39826976 -0.01841624 -0.41610399 -0.01783422],0.99999905,0.99999905
[-0.43323052 -0.01712653 -0.44952655 -0.01629603 -0.46487355 -0.01534701],0.9999995,0.9999995
[-0.47915873 -0.01428517 -0.49227621 -0.01311749 -0.50412827 -0.01185206],0.99999976,0.99999976
[-0.51462628 -0.01049801 -0.52369158 -0.00906529 -0.53125617 -0.0075646 ],1.0,1.0
[-0.53726335 -0.00600717 -0.54166806 -0.00440472 -0.54443733 -0.00276926],1.0,1.0
[-0.5455504  -0.00111308 -0.54499896  0.00055144 -0.54278713  0.00221183],1.0,1.0
[-0.53893146  0.00385567 -0.53346084  0.00547062 -0.52641627  0.00704458],1.0,1.0
[-0.51785056  0.00856571 -0.50782796  0.0100226  -0.4964236   0.01140436],1.0,1.0
