State,Action,Action wo Noise
[-0.55372687  0.         -0.55372687  0.         -0.55372687  0.        ],1.0,1.0
[-0.55200122  0.00172565 -0.54856281  0.00343841 -0.54343734  0.00512547],1.0,1.0
[-0.53666317  0.00677417 -0.52829104  0.00837213 -0.51838372  0.00990732],0.9635034,1.0
[-0.50707026  0.01131346 -0.49443545  0.01263481 -0.48057384  0.01386161],1.0,1.0
[-0.46553402  0.01503982 -0.44942748  0.01610654 -0.43237265  0.01705483],1.0,1.0
[-0.41449351  0.01787914 -0.39591812  0.01857539 -0.37677709  0.01914103],1.0,1.0
[-0.35720196  0.01957513 -0.33732362  0.01987834 -0.31727076  0.02005286],0.96659833,1.0
[-0.29721852  0.02005224 -0.27728669  0.01993183 -0.25758872  0.01969797],0.9905774,1.0
[-0.23819484  0.01939388 -0.21920351  0.01899133 -0.20070495  0.01849856],0.68312705,1.0
[-0.18324205  0.0174629  -0.16688613  0.01635592 -0.15169868  0.01518745],0.45140427,1.0
[-0.13807967  0.01361901 -0.12607212  0.01200756 -0.11571077  0.01036135],0.6002824,1.0
[-0.10679987  0.00891089 -0.09936133  0.00743854 -0.09341212  0.00594921],0.80065197,1.0
[-0.0886644   0.00474772 -0.08512779  0.00353661 -0.08280911  0.00231868],0.9601901,1.0
[-0.0814734   0.00133571 -0.0811231   0.0003503  -0.08175884 -0.00063574],0.90511787,1.0
[-0.08346208 -0.00170324 -0.08622969 -0.00276761 -0.09005643 -0.00382674],0.7036728,1.0
[-0.09523698 -0.00518055 -0.10176067 -0.00652369 -0.10961327 -0.00785259],0.7927011,1.0
[-0.11864285 -0.00902958 -0.12882669 -0.01018384 -0.14013708 -0.01131039],0.69718045,1.0
[-0.152684   -0.01254692 -0.16642745 -0.01374344 -0.18131993 -0.01489249],0.8152473,0.99999976
[-0.19712872 -0.01580878 -0.21379005 -0.01666133 -0.2312317  -0.01744165],0.8160529,0.99999976
[-0.2493715  -0.0181398  -0.26811965 -0.01874815 -0.28737765 -0.019258  ],0.9634405,1.0
[-0.30681754 -0.01943989 -0.32632592 -0.01950838 -0.34578382 -0.0194579 ],1.0,1.0
[-0.36501297 -0.01922915 -0.38388716 -0.01887418 -0.40227876 -0.01839161],1.0,1.0
[-0.42006032 -0.01778155 -0.43710598 -0.01704566 -0.45329309 -0.01618711],1.0,1.0
[-0.46850359 -0.0152105  -0.48262542 -0.01412183 -0.49555378 -0.01292836],1.0,1.0
[-0.50719223 -0.01163845 -0.51745368 -0.01026145 -0.52626121 -0.00880753],1.0,1.0
[-0.53354878 -0.00728757 -0.53926173 -0.00571295 -0.54335725 -0.00409552],0.75172424,1.0
"[-5.46177087e-01 -2.81983505e-03 -5.47700128e-01 -1.52304081e-03
 -5.47914979e-01 -2.14851762e-04]",0.92395616,1.0
[-0.54656169  0.00135329 -0.54365037  0.00291131 -0.53920283  0.00444754],1.0,1.0
[-0.5331383   0.00606453 -0.52550223  0.00763607 -0.51635189  0.00915034],1.0,1.0
[-0.5057559   0.010596   -0.49379366  0.01196224 -0.48055466  0.013239  ],1.0,1.0
[-0.4661376   0.01441706 -0.45064936  0.01548824 -0.43420389  0.01644547],0.9496002,1.0
[-0.41699647  0.01720742 -0.39915061  0.01784586 -0.38079218  0.01835843],0.9452809,1.0
[-0.36205441  0.01873777 -0.34306343  0.01899098 -0.32394331  0.01912012],1.0,1.0
[-0.30473266  0.01921065 -0.28554808  0.01918458 -0.26650094  0.01904714],0.8304434,1.0
[-0.2479508   0.01855015 -0.22999465  0.01795615 -0.21272098  0.01727367],0.7300861,1.0
[-0.19636015  0.01636082 -0.18098283  0.01537732 -0.16665085  0.01433198],0.81001747,1.0
[-0.15329786  0.01335299 -0.14097009  0.01232777 -0.12970704  0.01126305],0.7138841,1.0
[-0.11968627  0.01002077 -0.11093525  0.00875102 -0.10347622  0.00745903],0.5429128,1.0
[-0.09758333  0.00589289 -0.09326971  0.00431362 -0.09054449  0.00272522],0.53519636,1.0
[-0.08942481  0.00111968 -0.0899129  -0.0004881  -0.09200781 -0.0020949 ],0.545934,1.0
[-0.09568918 -0.00368137 -0.10094934 -0.00526017 -0.10777684 -0.00682749],0.55765086,1.0
[-0.11613831 -0.00836147 -0.12601309 -0.00987478 -0.13737487 -0.01136178],0.6732346,1.0
[-0.15001748 -0.01264261 -0.1639013  -0.01388382 -0.17897909 -0.01507779],0.64384943,0.99999976
[-0.19523931 -0.01626021 -0.21261704 -0.01737773 -0.23103743 -0.0184204 ],0.6170277,0.99999976
[-0.25045544 -0.01941801 -0.2707748  -0.02031936 -0.29188815 -0.02111335],0.8394185,0.99999976
[-0.31334359 -0.02145544 -0.33501432 -0.02167072 -0.35676604 -0.02175172],0.9172636,1.0
[-0.37834152 -0.02157548 -0.39959639 -0.02125486 -0.42038407 -0.02078768],1.0,1.0
[-0.44043355 -0.02004948 -0.45960032 -0.01916677 -0.47774414 -0.01814382],0.83611196,1.0
[-0.49497661 -0.01723247 -0.51116932 -0.01619271 -0.52620106 -0.01503174],0.7666,1.0
[-0.54006339 -0.01386232 -0.55265237 -0.01258899 -0.56387384 -0.01122146],0.80365604,1.0
[-0.57358849 -0.00971465 -0.58172413 -0.00813565 -0.58822056 -0.00649643],0.861705,1.0
[-0.5929428  -0.00472224 -0.59585614 -0.00291334 -0.59693923 -0.00108309],1.0,1.0
[-0.5959767   0.00096254 -0.59297558  0.00300112 -0.58795789  0.00501769],0.779955,1.0
[-0.58129056  0.00666733 -0.57302277  0.00826779 -0.56321573  0.00980705],0.5196636,1.0
[-0.55233276  0.01088297 -0.54045506  0.0118777  -0.52767149  0.01278357],0.45303294,1.0
[-0.51417783  0.01349366 -0.50007527  0.01410256 -0.48546944  0.01460583],0.75952774,1.0
[-0.47000966  0.01545978 -0.45381079  0.01619888 -0.43699221  0.01681858],0.6726365,1.0
[-0.41980695  0.01718526 -0.40237865  0.0174283  -0.38483064  0.01754801],0.9360025,1.0
[-0.36688958  0.01794105 -0.34867703  0.01821256 -0.33031299  0.01836404],0.8061693,1.0
[-0.31210946  0.01820353 -0.29417855  0.01793091 -0.27662637  0.01755218],0.83195025,1.0
[-0.25951368  0.01711269 -0.24293291  0.01658077 -0.22696915  0.01596376],1.0,1.0
[-0.2114479   0.01552125 -0.1964403   0.0150076  -0.18201099  0.0144293 ],1.0,1.0
[-0.16821817  0.01379283 -0.15511369  0.01310447 -0.14274339  0.0123703 ],0.84580976,1.0
[-0.13137863  0.01136476 -0.12105348  0.01032515 -0.11179656  0.00925692],0.84915566,1.0
[-0.10362661  0.00816995 -0.09656309  0.00706352 -0.09062167  0.00594142],1.0,1.0
[-0.08558842  0.00503324 -0.08147322  0.0041152  -0.07828371  0.00318951],0.8950932,1.0
"[-7.61829403e-02  2.10077425e-03 -7.51745168e-02  1.00842354e-03
 -7.52601464e-02 -8.56295694e-05]",0.75626504,1.0
[-0.07664793 -0.00138778 -0.07933551 -0.00268758 -0.08331822 -0.00398271],1.0,1.0
[-0.08822324 -0.00490502 -0.0940412  -0.00581797 -0.10076033 -0.00671913],0.80488455,1.0
[-0.10865879 -0.00789845 -0.11771826 -0.00905947 -0.12791612 -0.01019786],0.6792584,1.0
[-0.13941327 -0.01149714 -0.15217604 -0.01276277 -0.16616389 -0.01398785],0.6085039,0.99999976
[-0.18143475 -0.01527086 -0.19793157 -0.01649682 -0.2155877  -0.01765613],0.82273054,0.99999976
[-0.23400483 -0.01841713 -0.25309671 -0.01909189 -0.27276782 -0.0196711 ],1.0,0.99999976
[-0.29264757 -0.01987976 -0.31262417 -0.01997659 -0.33257952 -0.01995536],0.9180811,1.0
[-0.35251327 -0.01993374 -0.37229743 -0.01978416 -0.39180067 -0.01950324],0.8322593,1.0
[-0.41101845 -0.01921778 -0.42981623 -0.01879778 -0.44805975 -0.01824352],0.85570186,1.0
[-0.46558142 -0.01752167 -0.48225247 -0.01667105 -0.49794928 -0.0156968 ],1.0,1.0
[-0.51233826 -0.01438899 -0.52531169 -0.01297342 -0.53677226 -0.01146058],1.0,1.0
[-0.54663407 -0.0098618  -0.55482324 -0.00818917 -0.56127857 -0.00645533],1.0,1.0
[-0.56595191 -0.00467334 -0.56880845 -0.00285654 -0.56982696 -0.00101851],1.0,1.0
[-0.56899987  0.00082709 -0.56633332  0.00266655 -0.56184714  0.00448618],1.0,1.0
[-0.55557472  0.00627241 -0.54756285  0.00801187 -0.53787141  0.00969144],1.0,1.0
[-0.52657296  0.01129845 -0.5137522   0.01282076 -0.49950527  0.01424692],1.0,1.0
[-0.4839389   0.01556638 -0.46716927  0.01676963 -0.44932084  0.01784843],1.0,1.0
[-0.4305249   0.01879594 -0.41091797  0.01960692 -0.39064015  0.02027782],1.0,1.0
[-0.36983329  0.02080686 -0.3486392   0.02119409 -0.32719788  0.02144132],1.0,1.0
[-0.3056458   0.02155207 -0.28411436  0.02153144 -0.26272847  0.02138589],1.0,1.0
[-0.24160542  0.02112305 -0.22085392  0.0207515  -0.20057347  0.02028045],0.9600853,1.0
[-0.18091379  0.01965967 -0.16195473  0.01895906 -0.14376622  0.01818851],1.0,1.0
[-0.12634877  0.01741745 -0.10975386  0.01659491 -0.09402466  0.0157292 ],1.0,1.0
[-0.07919665  0.014828   -0.06529842  0.01389823 -0.05235237  0.01294605],0.93510246,1.0
[-0.0404729   0.01187947 -0.02967237  0.01080053 -0.01995929  0.00971308],0.9707295,1.0
[-0.01128563  0.00867366 -0.00365444  0.00763119  0.00293299  0.00658743],0.749894,1.0
[0.00814536 0.00521237 0.01198331 0.00383795 0.01444772 0.00246441],0.918036,1.0
[ 0.01579153  0.00134381  0.01601521  0.00022367  0.01511882 -0.00089639],1.0,1.0
[ 0.013225   -0.00189382  0.01033315 -0.00289185  0.0064425  -0.00389065],1.0,0.99999976
[ 0.00155232 -0.00489018 -0.00433784 -0.00589016 -0.01122778 -0.00688994],1.0,0.99999976
[-0.01911631 -0.00788853 -0.02800073 -0.00888442 -0.03787633 -0.0098756 ],0.9797412,0.9999995
[-0.04876619 -0.01088987 -0.06065974 -0.01189355 -0.0735424  -0.01288266],1.0,0.9999995
[-0.08736445 -0.01382206 -0.10210113 -0.01473668 -0.11772145 -0.01562032],1.0,0.9999995
[-0.13418747 -0.01646602 -0.15145365 -0.01726617 -0.16946618 -0.01801253],1.0,0.9999995
[-0.18816252 -0.01869634 -0.20747102 -0.0193085  -0.2273107  -0.01983968],1.0,0.99999976
[-0.24759128 -0.02028058 -0.26821334 -0.02062206 -0.28906883 -0.02085549],0.55041605,0.99999976
[-0.3107161  -0.02164726 -0.33302801 -0.02231192 -0.35586699 -0.02283897],0.6342414,1.0
[-0.37896017 -0.02309318 -0.40215305 -0.02319289 -0.4252854  -0.02313235],1.0,1.0
[-0.44764446 -0.02235906 -0.46906825 -0.0214238  -0.48939921 -0.02033095],1.0,1.0
[-0.50848621 -0.019087   -0.52618651 -0.01770031 -0.54236741 -0.0161809 ],1.0,1.0
[-0.55690762 -0.01454021 -0.56969842 -0.01279081 -0.58064458 -0.01094616],0.93243784,1.0
[-0.58976633 -0.00912175 -0.59699641 -0.00723008 -0.60228179 -0.00528538],0.9933242,1.0
[-0.60549253 -0.00321074 -0.60660524 -0.00111271 -0.60561183  0.00099341],0.8567721,1.0
[-0.60272435  0.00288748 -0.59796383  0.00476052 -0.59136503  0.0065988 ],0.5683854,1.0
[-0.58340889  0.00795613 -0.574154    0.00925489 -0.56366883  0.01048518],0.98355216,1.0
[-0.55140852  0.01226031 -0.53746456  0.01394397 -0.5219413   0.01552326],1.0,1.0
[-0.50493047  0.01701083 -0.48655958  0.01837089 -0.46696592  0.01959366],0.99203044,1.0
[-0.44630692  0.020659   -0.42473437  0.02157254 -0.40240445  0.02232993],1.0,1.0
[-0.37946358  0.02294086 -0.35607036  0.02339322 -0.33238136  0.02368899],1.0,1.0
[-0.30854913  0.02383223 -0.28472019  0.02382894 -0.26103338  0.02368681],1.0,1.0
[-0.23761839  0.02341499 -0.21459465  0.02302374 -0.19207048  0.02252417],0.9388734,1.0
[-0.17023434  0.02183614 -0.14917088  0.02106345 -0.12895294  0.02021795],1.0,1.0
[-0.10955024  0.0194027  -0.09101373  0.0185365  -0.07338462  0.01762912],0.87590885,1.0
