State,Action,Action wo Noise
[-0.53010585  0.         -0.53010585  0.         -0.53010585  0.        ],-0.99883,-0.99883
[-0.5315553  -0.00144945 -0.53444332 -0.00288802 -0.53874827 -0.00430495],-0.9998098,-0.9998098
[-0.54443935 -0.00569108 -0.55147394 -0.00703459 -0.55979942 -0.00832549],-0.99996793,-0.99996793
[-0.56935389 -0.00955447 -0.58006622 -0.01071233 -0.59185702 -0.0117908 ],-0.9999813,-0.9999813
[-0.60463943 -0.01278241 -0.61831997 -0.01368054 -0.6327996  -0.01447963],-0.99995875,-0.99995875
[-0.64797473 -0.01517513 -0.66373848 -0.01576375 -0.67998181 -0.01624333],-0.99974716,-0.99974716
[-0.69659443 -0.01661263 -0.71346668 -0.01687225 -0.7304903  -0.01702362],-0.9963755,-0.9963755
[-0.74755453 -0.01706422 -0.76455719 -0.01700267 -0.78140056 -0.01684337],-0.8901798,-0.8901798
[-0.79783276 -0.0164322  -0.81376777 -0.015935   -0.8291264  -0.01535863],0.5325204,0.5325204
[-0.84170244 -0.01257604 -0.85143991 -0.00973747 -0.85829746 -0.00685755],0.9990649,0.9990649
"[-8.61547216e-01 -3.24975972e-03 -8.61176201e-01  3.71014546e-04
 -8.57185884e-01  3.99031661e-03]",0.9999988,0.9999988
[-0.84959086  0.00759502 -0.83842243  0.01116844 -0.82372852  0.0146939 ],1.0,1.0
[-0.80557569  0.01815283 -0.7840514   0.0215243  -0.75926649  0.02478491],1.0,1.0
[-0.73135768  0.0279088  -0.70048963  0.03086805 -0.6668563   0.03363333],1.0,1.0
[-0.6306813   0.03617499 -0.59221693  0.03846437 -0.55174155  0.04047538],1.0,1.0
[-0.50955535  0.0421862  -0.46597444  0.04358091 -0.42132357  0.04465087],1.0,1.0
[-0.37592778  0.04539579 -0.33010365  0.04582413 -0.2841506   0.04595305],1.0,1.0
[-0.23834289  0.04580771 -0.19292287  0.04542002 -0.14809569  0.04482718],1.0,1.0
[-0.10402581  0.04406989 -0.06083517  0.04319064 -0.01860301  0.04223216],1.0,1.0
[0.02263305 0.04123605 0.06287486 0.04024181 0.10216101 0.03928616],1.0,1.0
[0.14056367 0.03840265 0.17818533 0.03762166 0.21515575 0.03697042],1.0,1.0
[0.25162913 0.03647337 0.28778163 0.0361525  0.32380938 0.03602776],1.0,1.0
[0.35992684 0.03611745 0.39636549 0.03643865 0.43337289 0.0370074 ],1.0,1.0
