State,Action,Action wo Noise
[-0.5938029  0.        -0.5938029  0.        -0.5938029  0.       ],-0.9436875,-0.9436875
[-0.59469578 -0.00089288 -0.59647501 -0.00177922 -0.59912753 -0.00265253],-0.9777654,-0.9777654
[-0.60268507 -0.00355754 -0.60712167 -0.00443659 -0.61240502 -0.00528335],-0.99214554,-0.99214554
[-0.6185184  -0.00611338 -0.62541767 -0.00689928 -0.63305335 -0.00763568],-0.99509436,-0.99509436
[-0.64137543 -0.00832208 -0.65032509 -0.00894966 -0.65983968 -0.00951459],-0.99458027,-0.99458027
[-0.66985254 -0.01001286 -0.68029523 -0.01044269 -0.69109737 -0.01080214],-0.98905814,-0.98905814
[-0.70217907 -0.01108169 -0.71346816 -0.01128909 -0.72489257 -0.01142442],-0.96510917,-0.96510917
[-0.73634505 -0.01145248 -0.74775574 -0.01141069 -0.75905679 -0.01130105],-0.8394917,-0.8394917
[-0.76999438 -0.01093759 -0.78050698 -0.01051261 -0.79053719 -0.01003021],-0.20371675,-0.20371675
[-0.79907816 -0.00854097 -0.8060859  -0.00700774 -0.81152521 -0.00543931],0.8898922,0.8898922
[-0.81372892 -0.00220371 -0.81268634  0.00104258 -0.80840253  0.00428382],0.9991456,0.9991456
[-0.80073453  0.007668   -0.78972061  0.01101392 -0.77541743  0.01430318],0.99999046,0.99999046
[-0.75790022  0.01751721 -0.73726693  0.02063329 -0.71363865  0.02362828],0.9999995,0.9999995
[-0.68716104  0.02647761 -0.65800536  0.02915569 -0.62636871  0.03163664],0.99999976,0.99999976
[-0.59247345  0.03389526 -0.5565653   0.03590815 -0.5189103   0.037655  ],1.0,1.0
[-0.47979046  0.03911984 -0.43949824  0.04029222 -0.3983301   0.04116814],0.99999976,0.99999976
[-0.35657952  0.04175058 -0.31452982  0.0420497  -0.27244734  0.04208248],1.0,1.0
[-0.23057526  0.04187208 -0.18912855  0.04144671 -0.14829011  0.04083844],1.0,1.0
[-0.10820834  0.04008177 -0.06899599  0.03921235 -0.03073028  0.03826571],1.0,1.0
[0.00654604 0.03727633 0.04282285 0.03627681 0.07812027 0.03529741],1.0,1.0
[0.11248602 0.03436575 0.14599277 0.03350676 0.1787355  0.03274273],1.0,1.0
[0.2108291  0.0320936  0.2424063  0.0315772  0.27361593 0.03120963],1.0,1.0
[0.30462156 0.03100563 0.33560046 0.0309789  0.36674295 0.03114249],1.0,1.0
