State,Action,Action wo Noise
[-0.42097021  0.         -0.42097021  0.         -0.42097021  0.        ],-0.99996525,-0.99996525
[-0.42322777 -0.00225756 -0.42772674 -0.00449897 -0.43443482 -0.00670808],-0.9999978,-0.9999978
[-0.44330368 -0.00886886 -0.45426894 -0.01096526 -0.46725044 -0.01298149],-0.9999999,-0.9999999
[-0.48215253 -0.0149021  -0.49886467 -0.01671214 -0.51726215 -0.01839748],-0.99999994,-0.99999994
[-0.53720715 -0.019945   -0.55855011 -0.02134296 -0.58113142 -0.02258131],-0.99999994,-0.99999994
[-0.60478338 -0.02365195 -0.62933245 -0.02454907 -0.65460175 -0.0252693 ],-0.99999976,-0.99999976
[-0.68041362 -0.02581188 -0.70659229 -0.02617867 -0.73296641 -0.02637412],-0.99999243,-0.99999243
[-0.7593715  -0.02640508 -0.78565208 -0.02628058 -0.81166353 -0.02601146],-0.99925953,-0.99925953
[-0.83727245 -0.02560891 -0.86235985 -0.0250874  -0.88682075 -0.0244609 ],-0.8579074,-0.8579074
[-0.91035233 -0.02353158 -0.9328785  -0.02252617 -0.95433713 -0.02145862],0.92487514,0.92487514
[-0.97200482 -0.01766769 -0.98584854 -0.01384372 -0.99584717 -0.00999863],0.9999795,0.9999795
[-1.00187544 -0.00602827 -1.00392681 -0.00205137 -1.00199924  0.00192757],1.0,1.0
[-0.99609462  0.00590462 -0.98621933  0.0098753  -0.97238575  0.01383358],1.0,1.0
[-0.95461487  0.01777088 -0.9329398   0.02167507 -0.90741016  0.02552963],1.0,1.0
[-0.87809716  0.02931301 -0.845099    0.03299815 -0.80854644  0.03655257],1.0,1.0
[-0.7686077   0.03993873 -0.72549245  0.04311525 -0.67945389  0.04603856],1.0,1.0
[-0.63078855  0.04866534 -0.57983307  0.05095548 -0.52695782  0.05287524],1.0,1.0
[-0.47255739  0.05440043 -0.41703827  0.05551912 -0.36080481  0.05623346],1.0,1.0
[-0.30424435  0.05656046 -0.24771285  0.0565315  -0.19152222  0.05619063],1.0,1.0
[-0.13593016  0.05559206 -0.0811331   0.05479706 -0.02726235  0.05387075],1.0,1.0
[0.02561675 0.05287911 0.07750324 0.05188648 0.12845699 0.05095376],1.0,1.0
[0.1785941  0.05013711 0.22808154 0.04948744 0.27713173 0.04905019],1.0,1.0
[0.32599731 0.04886558 0.37496617 0.04896886 0.42435686 0.04939069],1.0,1.0
