State,Action,Action wo Noise
[-0.49293545  0.         -0.49293545  0.         -0.49293545  0.        ],-0.99999416,-0.99999416
[-0.49466509 -0.00172964 -0.49811145 -0.00344636 -0.50324878 -0.00513732],-0.99999934,-0.99999934
[-0.51003863 -0.00678985 -0.51843015 -0.00839152 -0.52836044 -0.00993029],-0.9999999,-0.9999999
[-0.53975502 -0.01139458 -0.55252847 -0.01277345 -0.56658522 -0.01405675],-0.9999998,-0.9999998
[-0.58182046 -0.01523524 -0.59812126 -0.0163008  -0.61536778 -0.01724652],-0.9999987,-0.9999987
[-0.6334347  -0.01806692 -0.65219267 -0.01875797 -0.67150993 -0.01931726],-0.99994254,-0.99994254
[-0.69125382 -0.01974389 -0.71129256 -0.02003874 -0.73149672 -0.02020417],-0.98884946,-0.98884946
[-0.75172407 -0.02022735 -0.77185422 -0.02013015 -0.79177314 -0.01991892],0.4626373,0.4626373
[-0.80919685 -0.01742371 -0.82403724 -0.01484039 -0.83622332 -0.01218608],0.99985933,0.99985933
[-0.84489385 -0.00867053 -0.85001106 -0.00511721 -0.85155329 -0.00154224],1.0,1.0
[-0.84951392  0.00203937 -0.84390146  0.00561247 -0.83473971  0.00916175],1.0,1.0
[-0.82206881  0.0126709  -0.80594674  0.01612207 -0.78645136  0.01949538],1.0,1.0
[-0.76368263  0.02276872 -0.73776498  0.02591766 -0.70884932  0.02891565],1.0,1.0
[-0.67711471  0.03173461 -0.64276901  0.03434571 -0.60604844  0.03672056],1.0,1.0
[-0.56721579  0.03883265 -0.52655695  0.04065885 -0.48437592  0.04218103],1.0,1.0
[-0.44098838  0.04338754 -0.3967141   0.04427428 -0.35186863  0.04484546],1.0,1.0
[-0.30675492  0.04511371 -0.26165523  0.04509969 -0.21682407  0.04483116],1.0,1.0
[-0.17248241  0.04434166 -0.12881346  0.04366895 -0.08596015  0.04285331],1.0,1.0
[-0.04402417  0.04193598 -0.00306642  0.04095775  0.03689143  0.03995786],1.0,1.0
[0.07586458 0.03897315 0.1139022  0.03803762 0.15108436 0.03718216],1.0,1.0
[0.18751895 0.03643459 0.22333881 0.03581986 0.25869914 0.03536033],1.0,1.0
[0.29377533 0.0350762  0.32876121 0.03498587 0.3638676  0.03510639],1.0,1.0
