State,Action,Action wo Noise
[-0.44722016  0.         -0.44722016  0.         -0.44722016  0.        ],-0.99999696,-0.99999696
[-0.449288   -0.00206784 -0.45340855 -0.00412056 -0.45955165 -0.0061431 ],-0.99999976,-0.99999976
[-0.46767215 -0.0081205  -0.47771014 -0.01003798 -0.4895912  -0.01188106],-1.0,-1.0
[-0.50322688 -0.01363568 -0.51851525 -0.01528837 -0.53534174 -0.0168265 ],-1.0,-1.0
[-0.55358019 -0.01823844 -0.57309407 -0.01951388 -0.5937381  -0.02064403],-0.99999994,-0.99999994
[-0.61535996 -0.02162186 -0.63780228 -0.02244231 -0.66090472 -0.02310244],-0.99999917,-0.99999917
[-0.68450624 -0.02360152 -0.70844728 -0.02394104 -0.73257193 -0.02412465],-0.9999082,-0.9999082
[-0.75672981 -0.02415788 -0.78077817 -0.02404836 -0.80458329 -0.02380512],-0.9534078,-0.9534078
[-0.827952   -0.02336871 -0.85077237 -0.02282037 -0.8729445  -0.02217213],0.9454806,0.9454806
[-0.89153229 -0.01858779 -0.90646955 -0.01493726 -0.9177081  -0.01123855],0.9999981,0.9999981
"[-9.25132926e-01 -7.42482594e-03 -9.28723512e-01 -3.59058645e-03
 -9.28470352e-01  2.53159892e-04]",1.0,1.0
[-0.9243741   0.00409625 -0.91644566  0.00792845 -0.90470709  0.01173857],1.0,1.0
[-0.88919348  0.01551361 -0.86995551  0.01923797 -0.8470627   0.0228928 ],1.0,1.0
[-0.82060713  0.02645557 -0.79070727  0.02989986 -0.75751171  0.03319556],1.0,1.0
[-0.72120228  0.03630943 -0.68199612  0.03920616 -0.64014618  0.04184994],1.0,1.0
[-0.59593984  0.04420634 -0.54969519  0.04624465 -0.50175502  0.04794017],1.0,1.0
[-0.45247856  0.04927646 -0.40223146  0.0502471  -0.35137464  0.05085682],1.0,1.0
[-0.30025279  0.05112185 -0.24918348  0.05106931 -0.19844756  0.05073592],1.0,1.0
[-0.14828154  0.05016603 -0.0988722   0.04940933 -0.0503537   0.04851851],1.0,1.0
[-0.00280672  0.04754698  0.04374034  0.04654706  0.0893089   0.04556856],1.0,1.0
[0.13396665 0.04465775 0.1778236  0.04385695 0.22102794 0.04320434],1.0,1.0
[0.26376203 0.04273409 0.30623879 0.04247676 0.34869845 0.04245966],1.0,1.0
