State,Action,Action wo Noise
[-0.49887951  0.         -0.49887951  0.         -0.49887951  0.        ],1.0,1.0
[-0.49756474  0.00131478 -0.49494502  0.00261972 -0.49103994  0.00390508],1.0,1.0
[-0.48587866  0.00516128 -0.47949968  0.00637898 -0.47195048  0.0075492 ],1.0,1.0
[-0.46328709  0.00866339 -0.45357358  0.00971351 -0.4428814   0.01069218],1.0,1.0
[-0.43128871  0.0115927  -0.41887952  0.01240919 -0.40574287  0.01313665],1.0,1.0
[-0.39197184  0.01377103 -0.37766256  0.01430928 -0.36291317  0.01474939],1.0,1.0
[-0.34782278  0.01509039 -0.33249045  0.01533232 -0.3170142   0.01547625],1.0,1.0
[-0.30149004  0.01552417 -0.28601113  0.01547891 -0.27066703  0.01534409],1.0,1.0
[-0.25554306  0.01512397 -0.24071972  0.01482334 -0.22627233  0.01444739],1.0,1.0
[-0.21227073  0.0140016  -0.19877911  0.01349161 -0.185856    0.01292312],1.0,1.0
[-0.17355424  0.01230176 -0.16192121  0.01163303 -0.15099898  0.01092223],1.0,1.0
[-0.14082459  0.01017439 -0.1314304   0.00939419 -0.12284438  0.00858602],1.0,1.0
[-0.1150905   0.00775388 -0.10818908  0.00690142 -0.10215714  0.00603195],0.99999976,0.99999976
[-0.0970087   0.00514844 -0.09275514  0.00425356 -0.08940541  0.00334973],0.9999995,0.9999995
[-0.0869663   0.00243911 -0.08544258  0.00152372 -0.08483719  0.0006054 ],0.9999993,0.9999993
[-0.08515126 -0.00031407 -0.0863842  -0.00123294 -0.08853366 -0.00214946],0.99999833,0.99999833
[-0.09159546 -0.0030618  -0.09556348 -0.00396801 -0.10042946 -0.00486598],0.99999714,0.99999714
[-0.10618283 -0.00575337 -0.11281043 -0.0066276  -0.12029622 -0.0074858 ],0.9999957,0.9999957
[-0.12862099 -0.00832476 -0.13776194 -0.00914095 -0.14769242 -0.00993048],0.99999404,0.99999404
[-0.15838149 -0.01068908 -0.16979364 -0.01141215 -0.18188842 -0.01209478],0.99999285,0.99999285
[-0.19462017 -0.01273174 -0.20793777 -0.01331761 -0.22178453 -0.01384676],0.9999931,0.9999931
[-0.23609805 -0.01431352 -0.25081025 -0.01471221 -0.26584755 -0.01503729],0.9999945,0.9999945
[-0.28113102 -0.01528347 -0.29657682 -0.01544581 -0.31209669 -0.01551987],0.99999666,0.99999666
[-0.32759852 -0.01550183 -0.3429871  -0.01538858 -0.35816495 -0.01517785],0.99999833,0.99999833
[-0.37303325 -0.0148683  -0.38749278 -0.01445953 -0.40144498 -0.0139522 ],0.9999993,0.9999993
[-0.41479297 -0.01334799 -0.42744259 -0.01264962 -0.43930341 -0.01186083],0.99999976,0.99999976
[-0.45028974 -0.01098633 -0.46032147 -0.01003172 -0.46932492 -0.00900346],1.0,1.0
[-0.47723364 -0.00790872 -0.48398898 -0.00675533 -0.48954069 -0.00555171],1.0,1.0
[-0.49384739 -0.0043067  -0.49687693 -0.00302954 -0.49860667 -0.00172974],1.0,1.0
"[-4.99023672e-01 -4.17004934e-04 -4.98124823e-01  8.98848711e-04
 -4.95916843e-01  2.20797998e-03]",1.0,1.0
[-0.49241624  0.0035006  -0.48764916  0.00476708 -0.48165119  0.00599798],1.0,1.0
[-0.47446699  0.0071842  -0.46614994  0.00831704 -0.45676164  0.00938831],1.0,1.0
[-0.44637126  0.01039038 -0.43505491  0.01131634 -0.42289487  0.01216005],1.0,1.0
[-0.40997867  0.0129162  -0.39639821  0.01358046 -0.38224877  0.01414944],1.0,1.0
[-0.36762797  0.0146208  -0.35263473  0.01499324 -0.33736823  0.01526649],1.0,1.0
[-0.32192693  0.0154413  -0.30640757  0.01551936 -0.2909043   0.01550327],1.0,1.0
[-0.27550791  0.01539639 -0.26030512  0.0152028  -0.24537799  0.01492712],1.0,1.0
[-0.23080354  0.01457445 -0.21665337  0.01415018 -0.20299346  0.01365991],1.0,1.0
[-0.18988413  0.01310933 -0.17738003  0.01250411 -0.16553023  0.0118498 ],1.0,1.0
[-0.15437846  0.01115177 -0.14396333  0.01041513 -0.13431865  0.00964469],1.0,1.0
[-0.12547372  0.00884492 -0.11745377  0.00801996 -0.11028021  0.00717356],1.0,1.0
[-0.10397108  0.00630913 -0.09854132  0.00542976 -0.09400311  0.00453821],0.99999976,0.99999976
[-0.09036614  0.00363696 -0.08763787  0.00272827 -0.0858237   0.00181418],0.9999995,0.9999995
"[-8.49271105e-02  8.96584766e-04 -8.49498225e-02 -2.27120262e-05
 -8.58917884e-02 -9.41965881e-04]",0.9999988,0.9999988
[-0.08775122 -0.00185943 -0.09052452 -0.0027733  -0.0942062  -0.00368168],0.99999785,0.99999785
[-0.09878871 -0.0045825  -0.10426222 -0.00547352 -0.11061444 -0.00635222],0.9999964,0.9999964
[-0.11783028 -0.00721583 -0.12589154 -0.00806126 -0.13477662 -0.00888508],0.9999945,0.9999945
[-0.14446013 -0.00968351 -0.15491252 -0.01045239 -0.16609977 -0.01118725],0.99999285,0.99999285
[-0.17798302 -0.01188325 -0.19051829 -0.01253527 -0.20365622 -0.01313793],0.9999919,0.9999919
[-0.2173419  -0.01368568 -0.23151473 -0.01417283 -0.24610844 -0.01459371],0.9999926,0.9999926
[-0.26105115 -0.01494271 -0.2762656  -0.01521445 -0.29166947 -0.01540387],0.9999945,0.9999945
[-0.30717583 -0.01550635 -0.3226937  -0.01551787 -0.33812878 -0.01543508],0.99999666,0.99999666
[-0.35338423 -0.01525544 -0.36836152 -0.01497729 -0.38296147 -0.01459995],0.99999833,0.99999833
[-0.39708518 -0.01412371 -0.41063513 -0.01354995 -0.42351619 -0.01288106],0.9999993,0.9999993
