State,Action,Action wo Noise
[-0.56022342  0.         -0.56022342  0.         -0.56022342  0.        ],-0.9875873,-0.9875873
[-0.56143067 -0.00120725 -0.56383617 -0.0024055  -0.567422   -0.00358583],-0.9962284,-0.9962284
[-0.57217445 -0.00475245 -0.57805821 -0.00588376 -0.58502968 -0.00697147],-0.9987179,-0.9987179
[-0.5930411  -0.00801142 -0.60203353 -0.00899244 -0.6119412  -0.00990767],-0.9990299,-0.9990299
[-0.62269258 -0.01075137 -0.63421019 -0.01151761 -0.6464119  -0.01220171],-0.9978042,-0.9978042
[-0.65920992 -0.01279802 -0.67251539 -0.01330547 -0.68623747 -0.01372208],-0.98873675,-0.98873675
[-0.7002707  -0.01403322 -0.71452316 -0.01425246 -0.72890381 -0.01438065],-0.8865531,-0.8865531
[-0.74317003 -0.01426622 -0.75723583 -0.0140658  -0.77101917 -0.01378334],0.1967578,0.1967578
[-0.78281749 -0.01179832 -0.79256664 -0.00974915 -0.80021528 -0.00764864],0.99340665,0.99340665
[-0.80452924 -0.00431396 -0.80548683 -0.00095759 -0.80308328  0.00240355],0.99998736,0.99998736
[-0.79732072  0.00576256 -0.78822834  0.00909239 -0.77585325  0.01237508],0.99999976,0.99999976
[-0.76026174  0.01559151 -0.74154067  0.01872107 -0.71979903  0.02174164],1.0,1.0
[-0.69516939  0.02462964 -0.66780904  0.02736035 -0.63790054  0.0299085 ],1.0,1.0
[-0.60565148  0.03224906 -0.57129322  0.03435826 -0.53507847  0.03621475],1.0,1.0
[-0.49727764  0.03780083 -0.45817402  0.03910363 -0.41805793  0.04011608],1.0,1.0
[-0.37722024  0.04083769 -0.33594545  0.04127479 -0.29450488  0.04144057],1.0,1.0
[-0.25315041  0.04135447 -0.21210898  0.04104143 -0.17157825  0.04053073],1.0,1.0
[-0.13172359  0.03985467 -0.09267625  0.03904734 -0.0545329   0.03814334],1.0,1.0
[-0.01735618  0.03717673  0.01882394  0.03618011  0.05400803  0.0351841 ],1.0,1.0
[0.08822488 0.03421684 0.12152877 0.0333039  0.15399699 0.03246822],1.0,1.0
[0.18572729 0.0317303  0.21683572 0.03110843 0.24745471 0.03061899],1.0,1.0
[0.27773152 0.03027681 0.30782704 0.03009552 0.33791494 0.0300879 ],1.0,1.0
[0.36818113 0.03026619 0.39882346 0.03064233 0.43005168 0.03122822],1.0,1.0
