State,Action,Action wo Noise
[-0.51933936  0.         -0.51933936  0.         -0.51933936  0.        ],-0.99811846,-0.99811846
[-0.52086848 -0.00152912 -0.52391526 -0.00304678 -0.52845684 -0.00454158],-0.9996867,-0.9996867
[-0.53446152 -0.00600468 -0.54188427 -0.00742275 -0.55066948 -0.00878521],-0.9999467,-0.9999467
[-0.5607518  -0.01008232 -0.57205597 -0.01130417 -0.58449791 -0.01244194],-0.9999775,-0.9999775
[-0.59798561 -0.0134877  -0.61241999 -0.01443438 -0.62769604 -0.01527605],-0.99997133,-0.99997133
[-0.64370394 -0.0160079  -0.66033038 -0.01662644 -0.6774598  -0.01712942],-0.9999024,-0.9999024
[-0.69497566 -0.01751586 -0.71276193 -0.01778627 -0.73070426 -0.01794233],-0.99911386,-0.99911386
[-0.74869    -0.01798574 -0.76661163 -0.01792163 -0.78436655 -0.01775492],-0.98475796,-0.98475796
[-0.80183632 -0.01746977 -0.81893046 -0.01709415 -0.83556539 -0.01663492],-0.66376144,-0.66376144
[-0.85118312 -0.01561773 -0.86571642 -0.0145333  -0.87910683 -0.01339041],0.8254206,0.8254206
[-0.88907029 -0.00996346 -0.89557168 -0.00650139 -0.89858915 -0.00301747],0.9996722,0.9996722
"[-8.97851477e-01  7.37673384e-04 -8.93361049e-01  4.49042833e-03
 -8.85132659e-01  8.22838993e-03]",0.9999993,0.9999993
[-0.87319398  0.01193868 -0.85758825  0.01560573 -0.83837619  0.01921206],1.0,1.0
[-0.81563887  0.02273732 -0.78948089  0.02615798 -0.76003363  0.02944726],1.0,1.0
[-0.72745811  0.03257553 -0.69194718  0.03551093 -0.65372664  0.03822054],1.0,1.0
[-0.61305473  0.0406719  -0.57021994  0.0428348  -0.52553662  0.04468332],1.0,1.0
[-0.47933877  0.04619785 -0.43197189  0.04736688 -0.3837836   0.0481883 ],1.0,1.0
[-0.33511344  0.04867016 -0.28628278  0.04883066 -0.2375854   0.04869738],1.0,1.0
[-0.18927942  0.04830598 -0.14158111  0.04769831 -0.09466065  0.04692045],1.0,1.0
[-0.04864007  0.04602058 -0.00359292  0.04504715  0.04045438  0.0440473 ],1.0,1.0
[0.08352006 0.04306569 0.12566382 0.04214375 0.16698313 0.04131931],1.0,1.0
[0.20760962 0.04062649 0.24770554 0.04009591 0.28746054 0.03975501],1.0,1.0
[0.32708897 0.03962843 0.36682748 0.0397385  0.40693306 0.04010559],1.0,1.0
