State,Action,Action wo Noise
[-0.53738122  0.         -0.53738122  0.         -0.53738122  0.        ],-0.9993475,-0.9993475
[-0.53877691 -0.00139568 -0.54155781 -0.00278091 -0.54570311 -0.0041453 ],-0.9998913,-0.9998913
[-0.55118259 -0.00547948 -0.55795526 -0.00677267 -0.56597055 -0.00801529],-0.9999685,-0.9999685
[-0.57516886 -0.00919831 -0.58548189 -0.01031303 -0.59683341 -0.01135152],-0.9999702,-0.9999702
[-0.60914003 -0.01230662 -0.62231207 -0.01317204 -0.63625448 -0.01394242],-0.99989676,-0.99989676
[-0.65086782 -0.01461334 -0.66604951 -0.01518169 -0.68169488 -0.01564538],-0.99853754,-0.99853754
[-0.6976963  -0.01600142 -0.71394835 -0.01625205 -0.73034693 -0.01639857],-0.94394326,-0.94394326
[-0.74670833 -0.0163614  -0.7629345  -0.01622617 -0.77893187 -0.01599737],0.5739517,0.5739517
[-0.79233517 -0.0134033  -0.80307337 -0.0107382  -0.81109167 -0.0080183 ],0.99961555,0.99961555
[-0.8157119  -0.00462023 -0.81691171 -0.0011998  -0.81468534  0.00222637],0.99999976,0.99999976
[-0.8090429   0.00564243 -0.80001186  0.00903105 -0.78763727  0.01237459],1.0,1.0
[-0.77198308  0.01565419 -0.75313367  0.0188494  -0.73119562  0.02193805],1.0,1.0
[-0.70629931  0.02489631 -0.67860032  0.02769898 -0.64828027  0.03032005],1.0,1.0
[-0.61554677  0.03273351 -0.58063236  0.03491441 -0.54379228  0.03684007],1.0,1.0
[-0.50530085  0.03849143 -0.46544659  0.03985427 -0.42452625  0.04092033],1.0,1.0
[-0.38283807  0.04168818 -0.34067449  0.04216357 -0.29831502  0.04235947],1.0,1.0
[-0.25601945  0.04229557 -0.21402204  0.04199742 -0.17252677  0.04149527],1.0,1.0
[-0.13170405  0.04082272 -0.09168872  0.04001533 -0.0525794   0.03910932],1.0,1.0
[-0.01443905  0.03814035  0.02270365  0.0371427   0.05885215  0.0361485 ],1.0,1.0
[0.09403951 0.03518736 0.1283257  0.03428619 0.16179487 0.03346917],1.0,1.0
[0.19455281 0.03275793 0.22672461 0.0321718  0.25845276 0.03172815],1.0,1.0
[0.28989548 0.03144272 0.32122553 0.03133005 0.35262932 0.03140379],1.0,1.0
[0.38430633 0.03167701 0.41646879 0.03216246 0.44934153 0.03287274],1.0,1.0
