State,Action,Action wo Noise
[-0.4383741  0.        -0.4383741  0.        -0.4383741  0.       ],-0.99998754,-0.99998754
[-0.44050632 -0.00213223 -0.44475529 -0.00424897 -0.45109006 -0.00633478],-0.99999905,-0.99999905
[-0.45946437 -0.00837431 -0.46981673 -0.01035235 -0.4820707  -0.01225397],-0.99999994,-0.99999994
[-0.49613532 -0.01406463 -0.51190569 -0.01577037 -0.52926374 -0.01735805],-1.0,-1.0
[-0.54807931 -0.01881556 -0.56821143 -0.02013212 -0.58950996 -0.02129853],-0.99999994,-0.99999994
[-0.61181737 -0.02230741 -0.63497084 -0.02315347 -0.65880447 -0.02383363],-0.9999996,-0.9999996
[-0.68315163 -0.02434717 -0.70784732 -0.02469569 -0.73273045 -0.02488313],-0.9999815,-0.9999815
[-0.75764595 -0.0249155  -0.78244679 -0.02480084 -0.80699556 -0.02454877],-0.9972922,-0.9972922
[-0.83116175 -0.02416619 -0.85483081 -0.02366906 -0.87790069 -0.02306988],-0.46673346,-0.46673346
[-0.89948624 -0.02158555 -0.91951335 -0.02002712 -0.93792175 -0.0184084 ],0.99290156,0.99290156
[-0.95247393 -0.01455218 -0.96313703 -0.0106631  -0.96988985 -0.00675282],0.9999988,0.9999988
[-0.9727096  -0.00281975 -0.97159151  0.00111808 -0.96653746  0.00505405],1.0,1.0
[-0.95755625  0.00898121 -0.94466489  0.01289136 -0.92789088  0.01677402],1.0,1.0
[-0.9072753   0.02061558 -0.88287675  0.02439854 -0.85477587  0.02810088],1.0,1.0
[-0.82308009  0.03169578 -0.78792842  0.03515167 -0.74949561  0.03843281],1.0,1.0
[-0.70799531  0.0415003  -0.66368151  0.04431381 -0.61684773  0.04683377],1.0,1.0
[-0.56782368  0.04902406 -0.51696891  0.05085477 -0.46466386  0.05230505],1.0,1.0
[-0.41129852  0.05336534 -0.35725959  0.05403893 -0.30291707  0.05434252],1.0,1.0
[-0.24861138  0.05430569 -0.194642    0.05396939 -0.14125837  0.05338362],1.0,1.0
[-0.0886536   0.05260477 -0.03696094  0.05169267  0.01374708  0.05070802],1.0,1.0
[0.06345723 0.04971014 0.11221254 0.04875531 0.16010817 0.04789563],1.0,1.0
[0.20728669 0.04717852 0.25393322 0.04664653 0.30027076 0.04633754],1.0,1.0
[0.34655587 0.04628511 0.39307471 0.04651884 0.44013945 0.04706474],1.0,1.0
