State,Action,Action wo Noise
[-0.5688747  0.        -0.5688747  0.        -0.5688747  0.       ],-0.97017324,-0.97017324
[-0.56999143 -0.00111673 -0.5722166  -0.00222517 -0.57553369 -0.00331709],-0.98776114,-0.98776114
[-0.57994448 -0.00441079 -0.58541633 -0.00547185 -0.59190885 -0.00649251],-0.9953896,-0.9953896
[-0.5993857  -0.00747685 -0.60779212 -0.00840642 -0.61706686 -0.00927474],-0.99665004,-0.99665004
[-0.62714472 -0.01007786 -0.63795339 -0.01080867 -0.6494161  -0.01146271],-0.99451715,-0.99451715
[-0.6614492  -0.0120331  -0.67396942 -0.01252022 -0.6868915  -0.01292208],-0.98033,-0.98033
[-0.70010778 -0.01321628 -0.71353174 -0.01342396 -0.72707754 -0.0135458 ],-0.85328054,-0.85328054
[-0.74047019 -0.01339266 -0.75362858 -0.01315839 -0.76647538 -0.01284679],0.23418903,0.23418903
[-0.77730627 -0.01083089 -0.78606154 -0.00875527 -0.79269424 -0.00663271],0.9934888,0.9934888
"[-7.96030682e-01 -3.33643865e-03 -7.96053642e-01 -2.29598631e-05
 -7.92763005e-01  3.29063673e-03]",0.9999881,0.9999881
[-0.786166    0.00659701 -0.77629717  0.00986883 -0.76320951  0.01308766],0.99999976,0.99999976
[-0.74697559  0.01623392 -0.72768895  0.01928664 -0.70546549  0.02222346],1.0,1.0
[-0.6804447   0.02502079 -0.6527905   0.0276542  -0.62269144  0.03009906],1.0,1.0
[-0.59036008  0.03233136 -0.55603135  0.03432873 -0.51995976  0.03607159],1.0,1.0
[-0.48241547  0.0375443  -0.44367926  0.03873621 -0.40403672  0.03964254],1.0,1.0
[-0.36377179  0.04026493 -0.32316016  0.04061163 -0.28246285  0.04069731],1.0,1.0
[-0.2419204   0.04054245 -0.20174794  0.04017247 -0.16213138  0.03961656],1.0,1.0
[-0.12322488  0.0389065  -0.08514949  0.03807539 -0.04799298  0.03715651],1.0,1.0
[-0.01181061  0.03618238  0.02337334  0.03518395  0.05756343  0.03419009],1.0,1.0
[0.09079071 0.03322728 0.12311014 0.03231944 0.15459816 0.03148801],1.0,1.0
[0.18535027 0.03075211 0.21547901 0.03012874 0.24511217 0.02963316],1.0,1.0
[0.27439131 0.02927914 0.30347071 0.0290794  0.33251656 0.02904585],1.0,1.0
[0.36170651 0.02918994 0.39122943 0.02952293 0.42128548 0.03005604],1.0,1.0
