State,Action,Action wo Noise
[-0.51491884  0.         -0.51491884  0.         -0.51491884  0.        ],-0.9984137,-0.9984137
[-0.51648155 -0.00156271 -0.51959526 -0.00311371 -0.52423662 -0.00464135],-0.9997501,-0.9997501
[-0.53037281 -0.0061362  -0.53795783 -0.00758502 -0.54693482 -0.00897698],-0.999967,-0.999967
[-0.55723687 -0.01030206 -0.56878702 -0.01155015 -0.58149925 -0.01271223],-0.99998903,-0.99998903
[-0.59527939 -0.01378014 -0.61002604 -0.01474665 -0.6256317  -0.01560567],-0.99998814,-0.99998814
[-0.641984   -0.0163523  -0.65896694 -0.01698294 -0.67646227 -0.01749534],-0.999955,-0.999955
[-0.69435083 -0.01788856 -0.71251396 -0.01816313 -0.73083479 -0.01832084],-0.9994335,-0.9994335
[-0.74919872 -0.01836393 -0.76749604 -0.01829732 -0.78562219 -0.01812615],-0.98474133,-0.98474133
[-0.80345649 -0.01783431 -0.82090702 -0.01745052 -0.83788895 -0.01698193],-0.42988014,-0.42988014
[-0.85349258 -0.01560363 -0.8676514  -0.01415882 -0.88030903 -0.01265762],0.96750844,0.96750844
[-0.88932223 -0.0090132  -0.89465937 -0.00533714 -0.89630247 -0.0016431 ],0.99997044,0.99997044
[-0.89419743  0.00210504 -0.8883512   0.00584624 -0.87878354  0.00956766],1.0,1.0
[-0.86552823  0.0132553  -0.84863512  0.01689311 -0.8281726   0.02046252],1.0,1.0
[-0.80423062  0.02394198 -0.77692388  0.02730674 -0.74639488  0.030529  ],1.0,1.0
[-0.71281657  0.03357831 -0.67639413  0.03642244 -0.63736543  0.0390287 ],1.0,1.0
[-0.59599995  0.04136548 -0.55259572  0.04340423 -0.50747429  0.04512143],1.0,1.0
[-0.46097375  0.04650054 -0.41344013  0.04753361 -0.36521775  0.04822238],1.0,1.0
[-0.31663903  0.04857872 -0.26801469  0.04862434 -0.21962485  0.04838984],1.0,1.0
[-0.17171172  0.04791314 -0.12447414  0.04723757 -0.07806428  0.04640986],1.0,1.0
[-0.03258618  0.04547811  0.01190386  0.04449004  0.0553955   0.04349164],1.0,1.0
[0.09792158 0.04252608 0.13955476 0.04163318 0.18040385 0.0408491 ],1.0,1.0
[0.22061024 0.04020638 0.26034445 0.03973421 0.29980319 0.03945875],1.0,1.0
[0.33920676 0.03940356 0.37879684 0.03959008 0.41883475 0.04003791],1.0,1.0
