State,Action,Action wo Noise
[-0.58009152  0.         -0.58009152  0.         -0.58009152  0.        ],-0.96072096,-0.96072096
[-0.58111093 -0.00101941 -0.58314222 -0.00203129 -0.58617039 -0.00302817],-0.98832136,-0.98832136
[-0.5902145  -0.00404411 -0.59524479 -0.00503029 -0.60122435 -0.00597956],-0.9961775,-0.9961775
[-0.60812123 -0.00689688 -0.61588523 -0.007764   -0.62446016 -0.00857493],-0.9974302,-0.9974302
[-0.63378626 -0.0093261  -0.64379707 -0.01001081 -0.65442195 -0.01062488],-0.99617773,-0.99617773
[-0.66558492 -0.01116297 -0.67720917 -0.01162425 -0.68921595 -0.01200678],-0.99021626,-0.99021626
[-0.70151641 -0.01230046 -0.71403027 -0.01251386 -0.72667765 -0.01264738],-0.95045304,-0.95045304
[-0.73932011 -0.01264246 -0.75188093 -0.01256082 -0.76428605 -0.01240512],-0.61039037,-0.61039037
[-0.77595442 -0.01166837 -0.78682139 -0.01086697 -0.79682865 -0.01000726],0.6785401,0.6785401
[-0.80399077 -0.00716211 -0.8082715  -0.00428074 -0.80964961 -0.00137811],0.9981425,0.9981425
[-0.80763892  0.00201069 -0.80224932  0.0053896  -0.79350766  0.00874165],0.9999912,0.9999912
[-0.78145578  0.01205189 -0.76615717  0.01529861 -0.74769573  0.01846144],0.99999976,0.99999976
[-0.72617735  0.02151838 -0.70173144  0.02444591 -0.67451222  0.02721922],1.0,1.0
[-0.64469943  0.0298128  -0.61249822  0.0322012  -0.57813815  0.03436007],1.0,1.0
[-0.54187086  0.03626729 -0.50396659  0.03790427 -0.46470948  0.03925711],1.0,1.0
[-0.42439175  0.04031773 -0.38330713  0.04108462 -0.34174391  0.04156322],1.0,1.0
[-0.29997794  0.04176597 -0.25826613  0.04171181 -0.21684072  0.04142541],1.0,1.0
[-0.17590473  0.04093599 -0.13562864  0.04027609 -0.09614845  0.03948019],1.0,1.0
[-0.05756497  0.03858348 -0.01994431  0.03762066  0.01668082  0.03662514],1.0,1.0
[0.05230909 0.03562827 0.08696807 0.03465899 0.12071167 0.03374359],1.0,1.0
[0.1536174  0.03290574 0.18578395 0.03216655 0.21732886 0.0315449 ],1.0,1.0
[0.24838656 0.0310577  0.27910682 0.03072026 0.30965343 0.03054662],1.0,1.0
[0.34020338 0.03054995 0.37094622 0.03074283 0.40208376 0.03113754],1.0,1.0
