State,Action,Action wo Noise
[-0.55721605  0.         -0.55721605  0.         -0.55721605  0.        ],1.0,1.0
[-0.55546435  0.0017517  -0.55197402  0.00349033 -0.54677113  0.00520289],0.70996046,1.0
[-0.54032965  0.00644148 -0.5326978   0.00763185 -0.52393278  0.00876503],0.96162665,1.0
[-0.51372281  0.01020997 -0.50214445  0.01157835 -0.48928446  0.01286   ],0.7624939,1.0
[-0.47553763  0.01374683 -0.46100626  0.01453136 -0.44579785  0.01520841],0.5957226,1.0
[-0.43027407  0.01552377 -0.41454754  0.01572653 -0.3987308   0.01581674],0.8889371,1.0
[-0.38249541  0.01623539 -0.36595357  0.01654184 -0.34921707  0.01673649],1.0,1.0
[-0.3322296   0.01698748 -0.31509983  0.01712976 -0.29793382  0.01716601],1.0,1.0
[-0.28083394  0.01709988 -0.26389806  0.01693588 -0.24721878  0.01667928],0.9025739,1.0
[-0.23102901  0.01618977 -0.21540858  0.01562043 -0.20043019  0.01497839],0.74021405,1.0
[-0.18640299  0.01402719 -0.17338467  0.01301833 -0.16142537  0.01195929],0.93401736,1.0
[-0.15027758  0.01114779 -0.13997898  0.0102986  -0.13056214  0.00941684],0.91304684,1.0
[-0.12208639  0.00847575 -0.11457526  0.00751113 -0.10804832  0.00652694],0.7878539,1.0
[-0.10270941  0.00533891 -0.09857098  0.00413843 -0.09564225  0.00292873],0.93611735,1.0
"[-9.37071413e-02  1.93510922e-03 -9.27697184e-02  9.37422940e-04
 -9.28319228e-02 -6.22043807e-05]",0.7743062,1.0
[-0.09413634 -0.00130442 -0.09668027 -0.00254393 -0.10045832 -0.00377805],0.9299782,1.0
[-0.10522873 -0.00477041 -0.11098062 -0.0057519  -0.11770027 -0.00671964],0.9190193,0.99999976
[-0.12538714 -0.00768688 -0.13402069 -0.00863355 -0.14357635 -0.00955566],1.0,0.99999976
[-0.15390367 -0.01032732 -0.16496921 -0.01106554 -0.17673479 -0.01176558],1.0,0.99999976
[-0.18915712 -0.01242234 -0.20218762 -0.01303049 -0.21577214 -0.01358452],1.0,0.99999976
[-0.22985093 -0.01407879 -0.24435854 -0.01450761 -0.25922395 -0.01486541],0.97778577,0.99999976
[-0.27440405 -0.01518011 -0.28981715 -0.0154131  -0.30537669 -0.01555954],0.9612185,1.0
[-0.32101663 -0.01563994 -0.3366423  -0.01562566 -0.35215594 -0.01551364],1.0,1.0
[-0.36739946 -0.01524352 -0.38227206 -0.01487261 -0.39667315 -0.01440109],1.0,1.0
[-0.41050334 -0.01383019 -0.42366557 -0.01316223 -0.43606611 -0.01240055],1.0,1.0
[-0.44761564 -0.01154952 -0.45823011 -0.01061448 -0.46783172 -0.0096016 ],0.8921194,1.0
[-0.47651145 -0.00867973 -0.48420498 -0.00769353 -0.4908551  -0.00665012],0.43200803,1.0
[-0.49710239 -0.00624729 -0.50290018 -0.00579779 -0.5082051  -0.00530492],0.02099952,1.0
[-0.51359393 -0.00538883 -0.51902628 -0.00543236 -0.52446143 -0.00543515],0.35571545,1.0
[-0.52935654 -0.00489511 -0.53367489 -0.00431835 -0.53738411 -0.00370922],0.581985,1.0
[-0.540117   -0.00273288 -0.54185307 -0.00173607 -0.54257932 -0.00072625],1.0,1.0
[-0.54166329  0.00091602 -0.53911185  0.00255144 -0.5349441   0.00416775],1.0,1.0
[-0.52919128  0.00575282 -0.52189652  0.00729476 -0.51311452  0.008782  ],0.92735946,1.0
[-0.5030201   0.01009442 -0.49168889  0.01133121 -0.47920559  0.01248329],0.6408948,1.0
[-0.46609292  0.01311267 -0.45244807  0.01364486 -0.43837146  0.01407661],0.9354756,1.0
[-0.4235239   0.01484756 -0.40801246  0.01551144 -0.39194744  0.01606502],0.5932535,1.0
[-0.37595445  0.01599299 -0.36014306  0.01581139 -0.34461916  0.0155239 ],0.96033293,1.0
[-0.32893354  0.01568563 -0.31318582  0.01574772 -0.29747296  0.01571286],0.6362614,1.0
[-0.28237454  0.01509842 -0.26797708  0.01439746 -0.25435993  0.01361715],0.8408467,1.0
[-0.24128829  0.01307164 -0.22882851  0.01245978 -0.21704115  0.01178736],0.85444415,1.0
[-0.20596063  0.01108052 -0.19563622  0.01032441 -0.18611178  0.00952444],0.8910892,1.0
[-0.17737106  0.00874073 -0.16944804  0.00792302 -0.16237227  0.00707577],0.899882,1.0
[-0.15615589  0.00621638 -0.15082034  0.00533555 -0.1463834   0.00443694],1.0,1.0
[-0.14270924  0.00367416 -0.13980945  0.00289979 -0.13769296  0.00211649],0.90004456,1.0
[-0.13651613  0.00117683 -0.13628248  0.00023365 -0.13699271 -0.00071023],0.8595456,1.0
[-0.13870546 -0.00171274 -0.14141555 -0.00271009 -0.14511469 -0.00369914],0.978942,1.0
[-0.14961223 -0.00449754 -0.15489374 -0.00528151 -0.16094175 -0.00604801],1.0,1.0
