State,Action,Action wo Noise
[-0.54827051  0.         -0.54827051  0.         -0.54827051  0.        ],-0.99979466,-0.99979466
[-0.54958534 -0.00131482 -0.55220515 -0.00261981 -0.55611037 -0.00390522],-0.99996287,-0.99996287
[-0.56127208 -0.00516171 -0.56765179 -0.00637971 -0.57520201 -0.00755022],-0.9999904,-0.9999904
[-0.58386673 -0.00866472 -0.59358189 -0.00971516 -0.60427601 -0.01069412],-0.99999136,-0.99999136
[-0.61587092 -0.01159492 -0.62828259 -0.01241167 -0.64142196 -0.01313937],-0.99996525,-0.99996525
[-0.65519588 -0.01377393 -0.66950822 -0.01431234 -0.6842608  -0.01475258],-0.99956197,-0.99956197
[-0.69935386 -0.01509307 -0.71468835 -0.01533448 -0.73016622 -0.01547787],-0.98464966,-0.98464966
[-0.74566908 -0.01550287 -0.7611039  -0.01543481 -0.77638133 -0.01527744],-0.19576323,-0.19576323
[-0.79023311 -0.01385177 -0.80258531 -0.0123522  -0.81337462 -0.01078932],0.9950386,0.9950386
"[-8.20761644e-01 -7.38702148e-03 -8.24711088e-01 -3.94944396e-03
 -8.25204482e-01 -4.93393972e-04]",0.9999988,0.9999988
[-0.8222321   0.00297238 -0.81580778  0.00642431 -0.80596201  0.00984577],1.0,1.0
[-0.79274285  0.01321917 -0.7762174   0.01652545 -0.75647353  0.01974387],1.0,1.0
[-0.73362175  0.02285178 -0.70779697  0.02582478 -0.67915995  0.02863702],1.0,1.0
[-0.64789811  0.03126184 -0.61422548  0.03367263 -0.5783815   0.03584399],1.0,1.0
[-0.54062849  0.03775301 -0.50124781  0.03938068 -0.46053464  0.04071317],1.0,1.0
[-0.41879164  0.04174301 -0.3763218   0.04246984 -0.33342094  0.04290085],1.0,1.0
[-0.29037029  0.04305065 -0.24742959  0.04294071 -0.20483119  0.0425984 ],1.0,1.0
[-0.16277546  0.04205573 -0.12142752  0.04134794 -0.08091553  0.04051199],1.0,1.0
[-0.04133025  0.03958528 -0.00272577  0.03860448  0.03487879  0.03760456],1.0,1.0
[0.07149702 0.03661823 0.10717254 0.03567552 0.14197617 0.03480363],1.0,1.0
[0.17600316 0.03402699 0.20937062 0.03336746 0.24221523 0.03284461],1.0,1.0
[0.27469133 0.0324761  0.30696933 0.032278   0.33923459 0.03226526],1.0,1.0
[0.37168655 0.03245196 0.4045382  0.03285165 0.43801576 0.03347756],1.0,1.0
