State,Action,Action wo Noise
[-0.51408502  0.         -0.51408502  0.         -0.51408502  0.        ],-0.9997211,-0.9997211
[-0.51565595 -0.00157093 -0.51878602 -0.00313007 -0.52345177 -0.00466575],-0.9999551,-0.9999551
[-0.52961855 -0.00616678 -0.53724012 -0.00762157 -0.54625934 -0.00901922],-0.99999,-0.99999
[-0.55660873 -0.01034938 -0.56821092 -0.0116022  -0.58097951 -0.01276859],-0.99999046,-0.99999046
[-0.59481986 -0.01384034 -0.60963008 -0.01481022 -0.6253022  -0.01567212],-0.9999644,-0.9999644
[-0.64172326 -0.01642107 -0.65877677 -0.01705351 -0.67634395 -0.01756718],-0.9995263,-0.9995263
[-0.6943045  -0.01796055 -0.71253928 -0.01823478 -0.73093097 -0.01839169],-0.9814395,-0.9814395
[-0.74933817 -0.0184072  -0.76765096 -0.01831279 -0.78576472 -0.01811376],-0.10166144,-0.10166144
[-0.80226127 -0.01649654 -0.8170554  -0.01479414 -0.8300746  -0.01301919],0.995108,0.995108
[-0.839613   -0.0095384  -0.84562804 -0.00601505 -0.84809376 -0.00246571],0.9999976,0.9999976
[-0.84699235  0.00110141 -0.84232847  0.00466388 -0.8341221   0.00820637],1.0,1.0
[-0.82240933  0.01171277 -0.80724381  0.01516553 -0.78869854  0.01854527],1.0,1.0
[-0.76686809  0.02183045 -0.74187082  0.02499727 -0.71385102  0.0280198 ],1.0,1.0
[-0.68298055  0.03087047 -0.64945974  0.03352081 -0.61351725  0.03594249],1.0,1.0
[-0.57540852  0.03810873 -0.53541277  0.03999574 -0.49382844  0.04158433],1.0,1.0
[-0.4509671   0.04286135 -0.40714618  0.04382091 -0.36268101  0.04446518],1.0,1.0
[-0.31787638  0.04480463 -0.27301857  0.04485781 -0.22836804  0.04465053],1.0,1.0
[-0.1841534   0.04421465 -0.14056684  0.04358656 -0.09776127  0.04280557],1.0,1.0
[-0.05584895  0.04191232 -0.01490162  0.04094733  0.02504821  0.03994983],1.0,1.0
[0.06400509 0.03895688 0.10200792 0.03800283 0.1391269  0.03711898],1.0,1.0
[0.1754605  0.0363336  0.21113252 0.03567202 0.24628949 0.03515697],1.0,1.0
[0.28109838 0.03480889 0.31574475 0.03464638 0.3504313  0.03468655],1.0,1.0
