State,Action,Action wo Noise
[-0.48787845  0.         -0.48787845  0.         -0.48787845  0.        ],-1.0,-0.9963889
[-0.48964584 -0.00176739 -0.49316744 -0.0035216  -0.49841696 -0.00524951],-1.0,-0.99947315
[-0.50535516 -0.0069382  -0.51393011 -0.00857496 -0.52407758 -0.01014746],-1.0,-0.99993336
[-0.53572145 -0.01164387 -0.54877442 -0.01305297 -0.56313875 -0.01436433],-1.0,-0.9999806
[-0.57870723 -0.01556848 -0.59536428 -0.01665705 -0.61298723 -0.01762295],-0.9956519,-0.9999828
[-0.63144125 -0.01845402 -0.65059397 -0.01915272 -0.67031058 -0.01971661],-0.9862249,-0.9999567
[-0.69044137 -0.02013079 -0.71085178 -0.02041041 -0.73140983 -0.02055805],-0.9862519,-0.9997073
[-0.7519877  -0.02057787 -0.77246294 -0.02047524 -0.7927197  -0.02025676],-0.9617633,-0.9951247
[-0.81261295 -0.01989324 -0.83204279 -0.01942984 -0.85091822 -0.01887544],-0.8450014,-0.8694875
[-0.86898219 -0.01806397 -0.88616254 -0.01718035 -0.9023965  -0.01623396],0.56248647,0.5597553
[-0.91551893 -0.01312243 -0.92549017 -0.00997124 -0.93228248 -0.00679231],1.0,0.99875855
"[-9.35221889e-01 -2.93940645e-03 -9.34301033e-01  9.20856401e-04
 -9.29522199e-01  4.77883358e-03]",0.9700468,0.9999981
[-0.92094247  0.00857973 -0.90858486  0.01235761 -0.89248524  0.01609962],0.9897277,1.0
[-0.87266551  0.01981973 -0.84919612  0.02346939 -0.82217037  0.02702575],1.0,1.0
[-0.79169298  0.03047739 -0.75791476  0.03377822 -0.72102036  0.0368944 ],1.0,1.0
[-0.68123036  0.03979    -0.6388017   0.04242866 -0.59402611  0.04477559],1.0,1.0
[-0.54722624  0.04679987 -0.49874931  0.04847693 -0.44895858  0.04979073],1.0,1.0
[-0.39822299  0.05073559 -0.3469057   0.05131729 -0.29535241  0.05155329],0.9977008,1.0
[-0.24388375  0.05146866 -0.19277872  0.05110503 -0.14227057  0.05050815],1.0,1.0
[-0.09253815  0.04973242 -0.04371     0.04882814  0.0041396   0.04784961],1.0,1.0
[0.0509894  0.0468498  0.0968684  0.04587899 0.14185221 0.04498382],1.0,1.0
[0.186059   0.04420679 0.22964524 0.04358624 0.27280167 0.04315643],0.99981177,1.0
[0.31574935 0.04294768 0.35873695 0.0429876  0.40203761 0.04330065],0.9836153,1.0
