State,Action,Action wo Noise
[-0.55004396  0.         -0.55004396  0.         -0.55004396  0.        ],-0.9988012,-0.9988012
[-0.55134403 -0.00130007 -0.55393445 -0.00259042 -0.55779587 -0.00386142],-0.9997335,-0.9997335
[-0.56290086 -0.00510499 -0.56921138 -0.00631051 -0.57668046 -0.00746908],-0.99992764,-0.99992764
[-0.585253   -0.00857254 -0.59486566 -0.00961266 -0.60544777 -0.01058211],-0.9999318,-0.9999318
[-0.61692206 -0.01147429 -0.62920544 -0.01228337 -0.64220984 -0.0130044 ],-0.99974495,-0.99974495
[-0.65584293 -0.01363309 -0.67000963 -0.01416669 -0.68461283 -0.0146032 ],-0.99664336,-0.99664336
[-0.6995498  -0.01493698 -0.71472254 -0.01517274 -0.73003408 -0.01531154],-0.87457955,-0.87457955
[-0.74520631 -0.01517223 -0.76014812 -0.0149418  -0.77477287 -0.01462475],0.7452103,0.7452103
[-0.78656928 -0.01179641 -0.79547391 -0.00890463 -0.80144033 -0.00596643],0.9998188,0.9998188
"[-8.04056269e-01 -2.61593437e-03 -8.03308579e-01  7.47690079e-04
 -7.99201007e-01  4.10757266e-03]",0.99999976,0.99999976
[-0.791754    0.007447   -0.78100585  0.01074815 -0.76701338  0.01399247],1.0,1.0
[-0.74985327  0.0171601  -0.72962359  0.02022968 -0.70644525  0.02317835],1.0,1.0
[-0.6804633   0.02598195 -0.65184781  0.02861549 -0.62079401  0.0310538 ],1.0,1.0
[-0.58752153  0.03327248 -0.55227256  0.03524897 -0.5153088   0.03696376],1.0,1.0
[-0.47690722  0.03840159 -0.43735467  0.03955254 -0.39694177  0.04041291],1.0,1.0
[-0.35595609  0.04098567 -0.31467541  0.04128069 -0.27336105  0.04131436],1.0,1.0
[-0.23225209  0.04110896 -0.19156045  0.04069164 -0.15146722  0.04009323],1.0,1.0
[-0.11212031  0.03934692 -0.0736333   0.03848701 -0.03608554  0.03754776],1.0,1.0
[0.00047686 0.03656239 0.03603925 0.0355624  0.07061625 0.03457699],1.0,1.0
[0.10424913 0.03363288 0.13700329 0.03275416 0.16896565 0.03196236],1.0,1.0
[0.20024237 0.03127672 0.23095678 0.03071441 0.26124765 0.03029087],1.0,1.0
[0.29126783 0.03002018 0.32118323 0.02991539 0.3511721  0.02998887],1.0,1.0
[0.38142468 0.03025258 0.41214299 0.03071831 0.44354087 0.03139788],1.0,1.0
