State,Action,Action wo Noise
[-0.46619298  0.         -0.46619298  0.         -0.46619298  0.        ],-0.99899787,-0.99899787
[-0.4681199  -0.00192692 -0.47195948 -0.00383959 -0.47768331 -0.00572383],-0.9999104,-0.9999104
[-0.48525028 -0.00756697 -0.4946041  -0.00935382 -0.50567497 -0.01107087],-0.9999932,-0.9999932
[-0.5183802  -0.01270522 -0.53262455 -0.01424435 -0.5483012  -0.01567666],-0.9999982,-0.9999982
[-0.56529276 -0.01699155 -0.58347242 -0.01817966 -0.60270544 -0.01923302],-0.9999982,-0.9999982
[-0.6228507  -0.02014527 -0.64376253 -0.02091183 -0.66529252 -0.02152999],-0.9999935,-0.9999935
[-0.68729151 -0.02199899 -0.70961155 -0.02232004 -0.73210778 -0.02249622],-0.9999279,-0.9999279
[-0.75464008 -0.0225323  -0.77707492 -0.02243484 -0.79928657 -0.02221165],-0.99814856,-0.99814856
[-0.82115557 -0.02186901 -0.84257492 -0.02141935 -0.86344794 -0.02087301],-0.90730006,-0.90730006
[-0.88355222 -0.02010428 -0.90281272 -0.0192605  -0.92116506 -0.01835234],0.63022244,0.63022244
[-0.93624865 -0.01508358 -0.94802411 -0.01177546 -0.95646407 -0.00843996],0.99947894,0.99947894
"[-9.60996854e-01 -4.53278764e-03 -9.61613553e-01 -6.16698217e-04
 -9.58312983e-01  3.30056988e-03]",0.9999995,0.9999995
[-0.95110077  0.00721221 -0.93999173  0.01110904 -0.92501087  0.01498085],1.0,1.0
[-0.9061961   0.01881477 -0.88360168  0.02259442 -0.85730236  0.02629932],1.0,1.0
[-0.82739786  0.0299045  -0.79401746  0.0333804  -0.75732418  0.03669328],1.0,1.0
[-0.7175181   0.03980607 -0.67483829  0.04267981 -0.62956271  0.04527559],1.0,1.0
[-0.58200571  0.047557   -0.5325129   0.04949281 -0.48145324  0.05105966],1.0,1.0
[-0.42920883  0.05224441 -0.37616292  0.05304591 -0.32268708  0.05347584],1.0,1.0
[-0.26912848  0.0535586  -0.21579836  0.05333012 -0.16296238  0.05283598],1.0,1.0
[-0.11083354  0.05212884 -0.05956777  0.05126577 -0.00926219  0.05030558],1.0,1.0
[0.04004436 0.04930654 0.08836892 0.04832456 0.13578082 0.0474119 ],1.0,1.0
[0.18239728 0.04661646 0.22837877 0.04598149 0.27392442 0.04554566],1.0,1.0
[0.31926777 0.04534335 0.36467282 0.04540505 0.41043057 0.04575775],1.0,1.0
