State,Action,Action wo Noise
[-0.58644739  0.         -0.58644739  0.         -0.58644739  0.        ],-0.7318499,-0.7318499
[-0.58707659 -0.0006292  -0.58833035 -0.00125376 -0.59019945 -0.0018691 ],-0.89295834,-0.89295834
[-0.59291179 -0.00271234 -0.59644747 -0.00353567 -0.60078055 -0.00433308],-0.9726333,-0.9726333
[-0.60599888 -0.00521833 -0.61206443 -0.00606555 -0.6189332  -0.00686877],-0.99090356,-0.99090356
[-0.62658303 -0.00764983 -0.63495906 -0.00837603 -0.64400169 -0.00904263],-0.9949036,-0.9949036
[-0.65365317 -0.00965147 -0.66384615 -0.01019298 -0.67451039 -0.01066424],-0.994082,-0.994082
[-0.68557219 -0.0110618  -0.69695756 -0.01138537 -0.70859168 -0.01163412],-0.9860056,-0.9860056
[-0.7203875  -0.01179582 -0.73227067 -0.01188316 -0.74416804 -0.01189737],-0.9386318,-0.9386318
[-0.75593719 -0.01176916 -0.76750947 -0.01157227 -0.77881929 -0.01130982],-0.54858494,-0.54858494
[-0.78921945 -0.01040017 -0.79865458 -0.00943513 -0.80707593 -0.00842135],0.74209857,0.74209857
"[-8.12505223e-01 -5.42929018e-03 -8.14915842e-01 -2.41061890e-03
 -8.14296136e-01  6.19705962e-04]",0.9985703,0.9985703
[-0.81026438  0.00403175 -0.80284017  0.00742421 -0.7920603   0.01077987],0.9999926,0.9999926
[-0.7779777   0.0140826  -0.76066713  0.01731057 -0.74022471  0.02044243],0.99999976,0.99999976
[-0.71676956  0.02345515 -0.69044537  0.02632419 -0.66142143  0.02902394],1.0,1.0
[-0.62989303  0.0315284  -0.59608086  0.03381217 -0.56022935  0.03585151],1.0,1.0
[-0.52260366  0.03762569 -0.48348543  0.03911822 -0.44316733  0.0403181 ],1.0,1.0
[-0.40194663  0.0412207  -0.3601182   0.04182843 -0.31796731  0.04215089],1.0,1.0
[-0.27576268  0.04220463 -0.23375024  0.04201244 -0.19214789  0.04160235],1.0,1.0
[-0.15114155  0.04100634 -0.1108826   0.04025896 -0.07148659  0.039396  ],1.0,1.0
[-0.03303332  0.03845328  0.00443222  0.03746554  0.04089799  0.03646576],1.0,1.0
[0.07638254 0.03548456 0.11093245 0.0345499  0.14461952 0.03368707],1.0,1.0
[0.17753822 0.0329187  0.20980321 0.03226499 0.24154727 0.03174405],1.0,1.0
[0.27291948 0.03137221 0.30408387 0.03116439 0.33521834 0.03113447],1.0,1.0
[0.36651398 0.03129564 0.39817461 0.03166063 0.43041659 0.03224199],1.0,1.0
