State,Action,Action wo Noise
[-0.59800071  0.         -0.59800071  0.         -0.59800071  0.        ],-0.4793808,-0.4793808
"[-5.98166386e-01 -1.65678618e-04 -5.98496532e-01 -3.30145540e-04
 -5.98988730e-01 -4.92198341e-04]",-0.5192806,-0.5192806
[-0.59969923 -0.0007105  -0.60062285 -0.00092362 -0.60175283 -0.00112998],-0.60183156,-0.60183156
[-0.60320476 -0.00145193 -0.60496805 -0.00176329 -0.60702987 -0.00206181],-0.69120073,-0.69120073
[-0.60950926 -0.00247939 -0.61238824 -0.00287898 -0.61564594 -0.0032577 ],-0.77243066,-0.77243066
[-0.61938067 -0.00373474 -0.62356554 -0.00418486 -0.62817048 -0.00460495],-0.8253385,-0.8253385
[-0.63324195 -0.00507147 -0.63874385 -0.0055019  -0.64463724 -0.00589339],-0.8563955,-0.8563955
[-0.65092725 -0.00629001 -0.65756995 -0.0066427  -0.66451929 -0.00694934],-0.8514893,-0.8514893
[-0.67172017 -0.00720087 -0.67912357 -0.0074034  -0.68667962 -0.00755606],-0.7948891,-0.7948891
[-0.69425312 -0.0075735  -0.70179423 -0.00754111 -0.70925396 -0.00745973],-0.63781196,-0.63781196
[-0.71634888 -0.00709492 -0.72303411 -0.00668523 -0.72926796 -0.00623384],-0.16722411,-0.16722411
[-0.73430614 -0.00503819 -0.73811802 -0.00381188 -0.74068062 -0.0025626 ],0.7052864,0.7052864
"[-7.40669849e-01  1.07725148e-05 -7.38085767e-01  2.58408155e-03
 -7.32943836e-01  5.14193086e-03]",0.9874244,0.9874244
[-0.72485188  0.00809196 -0.71385943  0.01099245 -0.70003512  0.01382431],0.99956167,0.99956167
[-0.68344913  0.01658599 -0.66421034  0.01923879 -0.64244862  0.02176172],0.99995184,0.99995184
[-0.61831437  0.02413425 -0.59197934  0.02633503 -0.56363512  0.02834422],0.99998236,0.99998236
[-0.53349137  0.03014375 -0.50177347  0.0317179  -0.46871917  0.0330543 ],0.99998236,0.99998236
[-0.43457463  0.03414454 -0.39958989  0.03498474 -0.36401394  0.03557595],0.9999695,0.9999695
[-0.32808972  0.03592422 -0.29204923  0.03604049 -0.25610907  0.03594016],0.9999542,0.9999542
[-0.22046666  0.03564241 -0.18529716  0.0351695  -0.1507513   0.03454586],0.9999745,0.9999745
[-0.11695414  0.03379716 -0.08400471  0.03294943 -0.05197635  0.03202836],0.9999969,0.9999969
[-0.02091766  0.03105869  0.00914595  0.0300636   0.03821049  0.02906454],0.99999976,0.99999976
[0.06629143 0.02808095 0.09342166 0.02713022 0.11964943 0.02622777],1.0,1.0
[0.14503653 0.0253871  0.16965657 0.02462004 0.19359349 0.02393692],1.0,1.0
[0.21694033 0.02334684 0.2397982  0.02285787 0.26227555 0.02247736],1.0,1.0
[0.28448767 0.02221212 0.30655635 0.02206867 0.32860981 0.02205347],1.0,1.0
[0.35078285 0.02217304 0.37321705 0.02243421 0.39606127 0.02284421],1.0,1.0
