State,Action,Action wo Noise
[-0.58738099  0.         -0.58738099  0.         -0.58738099  0.        ],-0.9762392,-0.9762392
[-0.5883699  -0.00098891 -0.59034043 -0.00197053 -0.5932781  -0.00293767],-0.99090147,-0.99090147
[-0.59718332 -0.00390522 -0.60202748 -0.00484416 -0.60777519 -0.00574771],-0.9950675,-0.9950675
[-0.61439087 -0.00661568 -0.6218266  -0.00743573 -0.63002883 -0.00820224],-0.9934971,-0.9934971
[-0.63893658 -0.00890775 -0.6484867  -0.00955012 -0.65861217 -0.01012547],-0.97949153,-0.97949153
[-0.66922173 -0.01060956 -0.68024277 -0.01102104 -0.69160098 -0.01135821],-0.8391818,-0.8391818
[-0.70301062 -0.01140964 -0.71439748 -0.01138686 -0.72568899 -0.01129151],0.24136436,0.24136436
[-0.73519394 -0.00950495 -0.74285433 -0.00766039 -0.7486243  -0.00576997],0.9903487,0.9903487
"[-7.51346351e-01 -2.72205066e-03 -7.51004601e-01  3.41750312e-04
 -7.47601038e-01  3.40356267e-03]",0.99995995,0.99995995
[-0.74114114  0.0064599  -0.73166312  0.00947803 -0.71922404  0.01243907],0.9999988,0.9999988
[-0.70390057  0.01532348 -0.68578981  0.01811076 -0.66501006  0.02077975],0.99999976,0.99999976
[-0.64170125  0.02330881 -0.61602509  0.02567616 -0.58816458  0.02786051],0.99999976,0.99999976
[-0.55832285  0.02984173 -0.52672116  0.03160169 -0.49359605  0.03312511],1.0,1.0
[-0.45919566  0.03440039 -0.4237753   0.03542037 -0.38759247  0.03618283],1.0,1.0
[-0.35090162  0.03669085 -0.31394882  0.03695279 -0.27696677  0.03698205],1.0,1.0
[-0.24017024  0.03679653 -0.20375239  0.03641785 -0.16788185  0.03587054],1.0,1.0
[-0.13270089  0.03518096 -0.09832442  0.03437647 -0.06483998  0.03348444],1.0,1.0
[-0.03230838  0.03253159 -0.00076506  0.03154333  0.02977827  0.03054333],1.0,1.0
[0.05933158 0.0295533  0.08792438 0.0285928  0.11560364 0.02767927],1.0,1.0
[0.14243176 0.02682811 0.16848465 0.02605289 0.19385015 0.0253655 ],1.0,1.0
[0.21862662 0.02477647 0.24292181 0.02429519 0.26685201 0.0239302 ],1.0,1.0
[0.29054144 0.02368943 0.31412191 0.02358047 0.33773269 0.02361078],1.0,1.0
[0.3615206  0.02378791 0.38564026 0.02411966 0.41025451 0.02461425],1.0,1.0
