State,Action,Action wo Noise
[-0.53655205  0.         -0.53655205  0.         -0.53655205  0.        ],-0.9114653,-0.9783821
[-0.53782212 -0.00127007 -0.54035275 -0.00253063 -0.54412498 -0.00377222],-1.0,-0.99365455
[-0.54924335 -0.00511837 -0.55566958 -0.00642623 -0.56335565 -0.00768607],-0.9359553,-0.99827707
[-0.57214818 -0.00879253 -0.58198181 -0.00983363 -0.59278374 -0.01080193],-0.9901388,-0.99909365
[-0.60455571 -0.01177197 -0.61721165 -0.01265595 -0.63065991 -0.01344825],-0.9396258,-0.9990629
[-0.64472837 -0.01406847 -0.65931767 -0.0145893  -0.67432641 -0.01500873],-0.90717286,-0.9978526
[-0.68960357 -0.01527717 -0.7050473  -0.01544372 -0.72055713 -0.01550984],-0.9628754,-0.9909696
[-0.73611856 -0.01556143 -0.75163622 -0.01551765 -0.76701822 -0.015382  ],-0.9015361,-0.9423817
[-0.78208487 -0.01506665 -0.79675372 -0.01466885 -0.81094792 -0.0141942 ],-0.60902464,-0.59331787
[-0.82415771 -0.01320979 -0.83632012 -0.01216241 -0.84737989 -0.01105976],0.6650456,0.5873518
[-0.85537797 -0.00799808 -0.86028113 -0.00490316 -0.86206958 -0.00178845],1.0,0.99351394
[-0.86023378  0.0018358  -0.85478103  0.00545275 -0.84573337  0.00904767],1.0,0.9999306
[-0.83312858  0.01260479 -0.81702185  0.01610673 -0.79748785  0.019534  ],1.0,0.99999785
[-0.77462315  0.02286471 -0.74854873  0.02607442 -0.71941236  0.02913637],1.0,0.99999976
[-0.68739041  0.03202195 -0.65268887  0.03470155 -0.61554317  0.0371457 ],0.95840085,1.0
[-0.57627899  0.03926417 -0.53518376  0.04109523 -0.49256405  0.04261971],0.9354811,0.99999976
[-0.44877355  0.0437905  -0.40413631  0.04463724 -0.35897277  0.04516355],0.95252013,0.9999995
[-0.31356555  0.04540722 -0.26820262  0.04536293 -0.22314439  0.04505823],1.0,0.9999993
[-0.17854659  0.0445978  -0.13459865  0.04394794 -0.09144965  0.043149  ],1.0,0.99999976
[-0.04920716  0.04224249 -0.00793747  0.04126969  0.03233292  0.04027039],0.9831228,1.0
[0.07158975 0.03925683 0.1098787  0.03828895 0.14727694 0.03739823],1.0,1.0
[0.18391524 0.03663831 0.21992453 0.03600928 0.25545848 0.03553395],0.97836965,1.0
[0.29065892 0.03520044 0.32571862 0.0350597  0.36084742 0.0351288 ],1.0,1.0
