State,Action,Action wo Noise
[-0.5296519  0.        -0.5296519  0.        -0.5296519  0.       ],-0.99997675,-0.99997675
[-0.53110647 -0.00145457 -0.5340047  -0.00289823 -0.53832486 -0.00432016],-0.999997,-0.999997
[-0.54403461 -0.00570975 -0.55109119 -0.00705657 -0.5594418  -0.00835061],-0.9999994,-0.9999994
[-0.5690241  -0.0095823  -0.57976677 -0.01074267 -0.59159016 -0.0118234 ],-0.9999994,-0.9999994
[-0.60440715 -0.01281699 -0.618124   -0.01371684 -0.63264136 -0.01451737],-0.9999972,-0.9999972
[-0.64785541 -0.01521405 -0.66365897 -0.01580356 -0.67994271 -0.01628374],-0.9999445,-0.9999445
[-0.69659631 -0.0166536  -0.71350981 -0.0169135  -0.73057471 -0.0170649 ],-0.9959603,-0.9959603
[-0.74767907 -0.01710437 -0.76472053 -0.01704145 -0.78160114 -0.01688062],-0.35600704,-0.35600704
[-0.79726825 -0.01566711 -0.81163979 -0.01437154 -0.82464403 -0.01300423],0.9964553,0.9964553
[-0.8341904  -0.00954637 -0.84023538 -0.00604499 -0.84275228 -0.0025169 ],0.9999995,0.9999995
[-0.84172484  0.00102743 -0.83715753  0.00456732 -0.82907031  0.00808721],1.0,1.0
[-0.81749954  0.01157077 -0.80249922  0.01500033 -0.7841428   0.01835642],1.0,1.0
[-0.76252528  0.02161752 -0.73776536  0.02475992 -0.71000745  0.02775791],1.0,1.0
[-0.67942321  0.03058424 -0.64621238  0.03321082 -0.61060256  0.03560982],1.0,1.0
[-0.57284759  0.03775497 -0.5332246   0.03962299 -0.49202942  0.04119518],1.0,1.0
[-0.44957066  0.04245876 -0.40616256  0.0434081  -0.36211712  0.04404544],1.0,1.0
[-0.31773598  0.04438114 -0.27330251  0.04443347 -0.22907477  0.04422775],1.0,1.0
[-0.18527955  0.04379522 -0.14210797  0.04317158 -0.09971262  0.04239535],1.0,1.0
[-0.05820626  0.04150637 -0.01766187  0.04054439  0.02188602  0.03954789],1.0,1.0
[0.0604393  0.03855328 0.09803357 0.03759426 0.13473517 0.03670161],1.0,1.0
[0.17063824 0.03590307 0.20586179 0.03522355 0.24054714 0.03468535],1.0,1.0
[0.27485568 0.03430854 0.30896704 0.03411136 0.34307761 0.03411057],1.0,1.0
[0.37739949 0.03432188 0.41215969 0.0347602  0.44759958 0.03543989],1.0,1.0
