State,Action,Action wo Noise
[-0.52399864  0.         -0.52399864  0.         -0.52399864  0.        ],1.0,0.9999752
[-0.52249564  0.001503   -0.51950091  0.00299473 -0.51503692  0.00446399],1.0,0.99998736
[-0.50913714  0.00589979 -0.50184578  0.00729136 -0.49321745  0.00862833],1.0,0.99999475
[-0.48331667  0.00990078 -0.47221727  0.0110994  -0.46000171  0.01221556],1.0,0.9999974
[-0.44676024  0.01324147 -0.43258996  0.01417027 -0.41759381  0.01499616],1.0,0.99999857
[-0.40187935  0.01571445 -0.38555764  0.01632171 -0.3687419   0.01681574],1.0,0.9999988
[-0.35154626  0.01719564 -0.33408447  0.01746179 -0.31646869  0.01761578],1.0,0.99999905
[-0.29880833  0.01766036 -0.28120898  0.01759935 -0.26377153  0.01743745],1.0,0.9999988
[-0.24659136  0.01718017 -0.22975773  0.01683362 -0.21335338  0.01640435],1.0,0.99999857
[-0.19745418  0.0158992  -0.18212904  0.01532514 -0.16743992  0.01468912],0.979631,0.9999976
[-0.15347252  0.0139674  -0.14027534  0.01319718 -0.12789059  0.01238475],0.55510616,0.9999957
[-0.11699143  0.01089916 -0.1076072   0.00938423 -0.09976117  0.00784603],0.9980558,0.9999888
[-0.09280693  0.00695424 -0.08675934  0.0060476  -0.08163045  0.00512889],0.8386689,0.9999745
[-0.07766897  0.00396148 -0.07488193  0.00278704 -0.07327407  0.00160786],1.0,0.9999423
[-0.07260605  0.00066802 -0.07287895 -0.00027291 -0.07409235 -0.00121339],0.66980153,0.99987817
[-0.07673953 -0.00264718 -0.08081605 -0.00407652 -0.08631476 -0.0054987 ],0.7736478,0.99968743
[-0.09306964 -0.00675488 -0.10106724 -0.0079976  -0.11029033 -0.00922309],0.42473367,0.9992064
[-0.12124072 -0.01095039 -0.13389045 -0.01264974 -0.14820411 -0.01431366],0.63696826,0.99759746
[-0.16381926 -0.01561515 -0.18068307 -0.01686381 -0.19873306 -0.01804999],0.67290056,0.99400103
[-0.21784239 -0.01910933 -0.23792723 -0.02008484 -0.25889245 -0.02096522],0.81108403,0.98917437
[-0.28042415 -0.02153171 -0.30240552 -0.02198137 -0.32471012 -0.02230459],0.79807436,0.98714066
[-0.34722232 -0.0225122  -0.36979936 -0.02257705 -0.3922923  -0.02249294],0.7140854,0.9894185
[-0.41467363 -0.02238133 -0.43678632 -0.02211268 -0.45847163 -0.02168531],0.6859858,0.9933579
[-0.47961331 -0.02114169 -0.50005495 -0.02044164 -0.51964405 -0.01958909],0.5758708,0.99684525
[-0.538399   -0.01875495 -0.55617917 -0.01778018 -0.57285158 -0.01667241],0.82809734,0.99874675
[-0.58791379 -0.01506221 -0.60125447 -0.01334069 -0.61277585 -0.01152138],0.69109017,0.99964416
[-0.62259971 -0.00982386 -0.6306553  -0.00805559 -0.63688506 -0.00622976],0.91486603,0.99990535
"[-6.40909137e-01 -4.02407752e-03 -6.42699138e-01 -1.79000054e-03
 -6.42242472e-01  4.56666128e-04]",1.0,0.99997735
[-0.63941465  0.00282782 -0.63423558  0.00517907 -0.62674188  0.0074937 ],0.971718,0.99999475
[-0.61702932  0.00971256 -0.60516759  0.01186173 -0.59124261  0.01392498],1.0,0.99999857
[-0.57531377  0.01592884 -0.55749862  0.01781515 -0.53792967  0.01956896],0.79272443,0.9999995
[-0.51706417  0.02086549 -0.4950586   0.02200557 -0.47207773  0.02298087],1.0,0.99999976
[-0.44798174  0.024096   -0.42294801  0.02503372 -0.39715775  0.02579026],1.0,0.99999976
[-0.37079322  0.02636453 -0.34403502  0.02675821 -0.31705934  0.02697568],1.0,0.99999976
[-0.29003547  0.02702386 -0.26312347  0.026912   -0.2364722   0.02665127],1.0,0.99999976
[-0.21021779  0.02625442 -0.18448248  0.02573531 -0.15937396  0.02510852],0.72420186,0.99999976
[-0.13539879  0.02397517 -0.1126339   0.02276489 -0.09114133  0.02149257],0.46645492,0.9999995
[-0.07135622  0.01978512 -0.05331435  0.01804186 -0.0370409   0.01627346],0.8479726,0.99999833
[-0.02198006  0.01506083 -0.00814184  0.01383823  0.00446909  0.01261093],0.7041684,0.9999957
[0.0156365  0.01116741 0.02536291 0.00972641 0.03365281 0.0082899 ],1.0,0.99998784
[0.04095544 0.00730263 0.04727691 0.00632147 0.05262348 0.00534658],0.66973275,0.9999714
[0.05650575 0.00388226 0.05892844 0.0024227  0.05989471 0.00096626],0.6091713,0.99992275
[ 0.05931497 -0.00057973  0.05718847 -0.0021265   0.05351243 -0.00367604],0.80358505,0.99975896
[ 0.04857392 -0.00493852  0.04236728 -0.00620664  0.03488618 -0.0074811 ],0.3302627,0.99934864
[ 0.02541416 -0.00947202  0.01394479 -0.01146937  0.000473   -0.01347179],0.4717641,0.997574
[-0.01479114 -0.01526414 -0.03184517 -0.01705403 -0.05068015 -0.01883498],0.7947213,0.9906523
[-0.07079421 -0.02011406 -0.09216002 -0.02136581 -0.1147388  -0.02257878],1.0,0.9757166
[-0.13817094 -0.02343213 -0.16239135 -0.02422041 -0.18732092 -0.02492956],0.74903506,0.96043336
[-0.21324245 -0.02592154 -0.24004609 -0.02680363 -0.26760545 -0.02755937],0.76737803,0.9452542
[-0.29575046 -0.02814501 -0.32432326 -0.0285728  -0.35315212 -0.02882886],0.9688545,0.9452932
[-0.38175106 -0.02859894 -0.40992875 -0.0281777  -0.43748927 -0.02756051],0.9027831,0.96999216
[-0.46433427 -0.026845   -0.49026724 -0.02593297 -0.5150956  -0.02482837],1.0,0.9892678
[-0.53848774 -0.02339213 -0.56026824 -0.0217805  -0.58027428 -0.02000604],1.0,0.9973904
[-0.59835729 -0.01808302 -0.61438431 -0.01602702 -0.62823882 -0.01385451],1.0,0.9994937
[-0.63982136 -0.01158254 -0.64904978 -0.00922842 -0.65585937 -0.00680959],1.0,0.999907
"[-6.60202837e-01 -4.34346341e-03 -6.62050208e-01 -1.84737074e-03
 -6.61388793e-01  6.61414580e-04]",1.0,0.99998236
[-0.65822313  0.00316566 -0.65257502  0.00564812 -0.64448354  0.00809148],1.0,0.9999962
[-0.63400516  0.01047837 -0.6212138   0.01279136 -0.60620074  0.01501306],1.0,0.99999905
[-0.58907449  0.01712625 -0.56996032  0.01911417 -0.54899956  0.02096076],0.87058896,0.99999976
[-0.5265426   0.02245696 -0.50275767  0.02378493 -0.47782307  0.0249346 ],0.6809002,0.99999976
[-0.45220936  0.02561371 -0.42610563  0.02610373 -0.39970137  0.02640426],0.98811746,0.99999976
[-0.37272292  0.02697845 -0.34535561  0.0273673  -0.31778015  0.02757546],1.0,1.0
[-0.2901521   0.02762805 -0.26263524  0.02751686 -0.23538171  0.02725353],0.53692013,0.99999976
[-0.20922497  0.02615674 -0.18428634  0.02493863 -0.1606699   0.02361644],0.8310819,0.99999976
[-0.13802199  0.0226479  -0.1164162   0.0216058  -0.09591285  0.02050334],1.0,0.9999993
[-0.07630673  0.01960612 -0.05763539  0.01867134 -0.03992676  0.01770862],1.0,0.9999988
[-0.02320023  0.01672653 -0.00746764  0.01573259  0.00726557  0.01473321],1.0,0.9999974
[0.02099938 0.01373381 0.03373815 0.01273877 0.04548971 0.01175156],1.0,0.9999943
[0.05626451 0.01077481 0.06607485 0.00981034 0.07493414 0.00885929],1.0,0.99998784
[0.08285633 0.0079222  0.08985537 0.00699903 0.09594468 0.00608932],1.0,0.9999747
[0.10113684 0.00519216 0.1054432  0.00430636 0.10887359 0.0034304 ],1.0,0.99994946
[0.11143616 0.00256257 0.11313713 0.00170097 0.11398073 0.0008436 ],1.0,0.99990225
"[ 1.13969062e-01 -1.16673259e-05  1.13102102e-01 -8.66959649e-04
  1.11377678e-01 -1.72442409e-03]",0.9391481,0.99981403
[ 0.10870024 -0.00267744  0.10506328 -0.00363696  0.10045819 -0.00460509],0.6594513,0.9996308
[ 0.09445496 -0.00600323  0.0870406  -0.00741436  0.07820017 -0.00884043],0.93066484,0.9990511
[ 0.06832422 -0.00987595  0.0573966  -0.01092762  0.04540195 -0.01199465],1.0,0.9978056
[ 0.03243045 -0.0129715   0.01847077 -0.01395968  0.00351493 -0.01495584],1.0,0.9955344
[-0.01244077 -0.0159557  -0.02939473 -0.01695396 -0.04733897 -0.01794425],1.0,0.99108446
[-0.06625805 -0.01891908 -0.0861279  -0.01986985 -0.10691476 -0.02078686],0.7756591,0.9831126
[-0.12891064 -0.02199587 -0.15205839 -0.02314775 -0.17628701 -0.02422862],0.83518475,0.9669733
[-0.20142131 -0.0251343  -0.22736014 -0.02593883 -0.25398685 -0.02662671],1.0,0.9499335
[-0.28092226 -0.02693542 -0.30802118 -0.02709892 -0.33512655 -0.02710537],0.89277226,0.9545015
[-0.36223218 -0.02710563 -0.38916219 -0.02693    -0.4157342  -0.02657201],0.6104716,0.9712101
