State,Action,Action wo Noise
[-0.42371945  0.         -0.42371945  0.         -0.42371945  0.        ],-0.9999997,-0.9999997
[-0.42595739 -0.00223794 -0.43041721 -0.00445982 -0.43706682 -0.00664961],-1.0,-1.0
[-0.44585816 -0.00879134 -0.45672728 -0.01086912 -0.46959458 -0.0128673 ],-1.0,-1.0
[-0.48436514 -0.01477056 -0.50092927 -0.01656413 -0.5191633  -0.01823402],-1.0,-1.0
[-0.53893059 -0.01976729 -0.56008293 -0.02115234 -0.58246219 -0.02237926],-1.0,-1.0
[-0.60590226 -0.02344007 -0.63023131 -0.02432905 -0.65527418 -0.02504288],-0.9999997,-0.9999997
[-0.68085498 -0.02558079 -0.70679962 -0.02594464 -0.73293838 -0.02613877],-0.99988157,-0.99988157
[-0.75910811 -0.02616973 -0.78515468 -0.02604656 -0.81093459 -0.02577991],-0.8103588,-0.8103588
[-0.83603216 -0.02509757 -0.86033036 -0.0242982  -0.88372676 -0.0233964 ],0.9964316,0.9964316
[-0.90342317 -0.01969641 -0.91935389 -0.01593073 -0.9314716  -0.01211771],1.0,1.0
"[-9.39738465e-01 -8.26686474e-03 -9.44134117e-01 -4.39565242e-03
 -9.44648319e-01 -5.14201761e-04]",1.0,1.0
[-0.9412799   0.00336842 -0.93403663  0.00724327 -0.92293604  0.01110059],1.0,1.0
[-0.90800716  0.01492888 -0.88929309  0.01871407 -0.86685432  0.02243877],1.0,1.0
[-0.8407726   0.02608172 -0.81115514  0.02961747 -0.77813872  0.03301642],1.0,1.0
[-0.74189344  0.03624527 -0.7026255   0.03926794 -0.66057849  0.04204701],1.0,1.0
[-0.6160328   0.04454569 -0.5693027   0.04673009 -0.5207309   0.0485718 ],1.0,1.0
[-0.47068061  0.05005029 -0.41952554  0.05115507 -0.3676384   0.05188714],1.0,1.0
[-0.31537875  0.05225965 -0.26308115  0.0522976  -0.21104451  0.05203664],1.0,1.0
[-0.15952331  0.0515212  -0.10872125  0.05080206 -0.05878738  0.04993387],1.0,1.0
[-0.00981474  0.04897264  0.03815899  0.04797373  0.08514908  0.04699009],1.0,1.0
[0.13122029 0.04607122 0.17648273 0.04526244 0.22108745 0.04460472],1.0,1.0
[0.26522221 0.04413475 0.30910744 0.04388523 0.35299272 0.04388529],1.0,1.0
